"setting","dataset","method_id","family","method_label","mrts_k","quantile","baseline_brier","mrts_brier","delta_brier","baseline_quant","mrts_quant","delta_quant"
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0201416409090909,0.0190964333636364,-0.00104520754545455,1.7799462688448,1.77875390780995,-0.00119236103484766
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0196864822636364,0.0191441993136364,-0.00054228295,1.6664075374585,1.66657957687158,0.000172039413077751
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0203238763772727,0.0207729277181818,0.000449051340909092,1.54485150714448,1.54612639403799,0.00127488689350885
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0189296431636364,0.0187342580227273,-0.000195385140909093,1.41368119607568,1.41416971174175,0.000488515666066114
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0175206770772727,0.0168994537136364,-0.000621223363636365,1.27186572902974,1.27156448436391,-0.000301244665825262
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0127099615181818,0.0113164901818182,-0.00139347133636364,1.11655350832107,1.11506759480285,-0.00148591351821925
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0109273570454545,0.00965633686363636,-0.00127102018181818,0.949889653184575,0.947979987857315,-0.00190966532725989
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00865533705,0.00765284250909091,-0.00100249454090909,0.766220229260737,0.762714059778392,-0.00350616948234517
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00721541823636364,0.00564431478181818,-0.00157110345454546,0.560395766071101,0.556549066023441,-0.00384670004765941
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00471334873181818,0.00446255132272727,-0.000250797409090909,0.311448179825955,0.305170688553058,-0.00627749127289662
4,4,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00393723548181818,0.00299574978636364,-0.000941485695454545,0.170452952524167,0.161820701232633,-0.00863225129153367
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0158225243727273,0.0152130215636364,-0.00060950280909091,1.93948284013314,1.93782324700632,-0.00165959312681951
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0113249786772727,0.0108924853863636,-0.000432493290909091,1.83817647361315,1.83607974972572,-0.00209672388743809
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.00702155188636364,0.00658994481818182,-0.000431607068181818,1.72802890622351,1.72894750789049,0.000918601666977992
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.00841761314545455,0.00836512426818182,-5.24888772727265e-05,1.5826634749397,1.58459976415579,0.00193628921608524
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0119308107818182,0.0113390677818182,-0.000591743,1.40969106212296,1.4115791475182,0.00188808539523655
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.01724269515,0.0181542595136364,0.000911564363636364,1.21677653083094,1.21792767333824,0.00115114250730097
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0182207317909091,0.0209345279363636,0.00271379614545455,1.01153448760606,1.01303638618205,0.00150189857599159
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0199986368136364,0.0234643340863636,0.00346569727272727,0.794818814584396,0.797219616999723,0.00240080241532703
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0158780616590909,0.0181748364454545,0.00229677478636364,0.564647209377385,0.56690969302054,0.00226248364315551
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.0125444128818182,0.0128293279818182,0.0002849151,0.317655136781264,0.31956239997337,0.00190726319210588
4,5,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00590791454545455,0.00579137895909091,-0.000116535586363637,0.179862215202438,0.185352529877466,0.00549031467502775
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0346737702,0.0382079053954545,0.00353413519545454,2.05889283196928,2.06239406434332,0.00350123237403155
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0299999758590909,0.0329418589454545,0.00294188308636364,1.94608963746177,1.94958685386242,0.00349721640064748
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0272573850181818,0.0298731410772727,0.00261575605909091,1.82752935109946,1.83134778674657,0.00381843564711581
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0242685453909091,0.0264119125181818,0.00214336712727273,1.70118294105519,1.70348813097773,0.00230518992253881
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0219586640681818,0.0237874561454545,0.00182879207727273,1.56239466828544,1.56503143901094,0.00263677072549795
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0182586433909091,0.0188582013909091,0.000599558,1.41113169763768,1.41364793449661,0.00251623685892999
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0137229859727273,0.0135648155136364,-0.000158170459090909,1.2462001500262,1.24530423228056,-0.000895917745639352
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00584868688636364,0.00609727951818182,0.000248592631818182,1.06395837973785,1.06401063513706,5.22553992163832e-05
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00185327203181818,0.00184343738181818,-9.83465000000002e-06,0.867446652439946,0.867605246178417,0.000158593738471602
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00795266114090909,0.00800521551363636,5.25543727272725e-05,0.488071557351839,0.488238431066092,0.00016687371425339
4,6,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00353462711818182,0.00339793112727273,-0.000136695990909091,0.276053973727097,0.275295214852595,-0.00075875887450122
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0258066374863636,0.0255077295409091,-0.000298907945454546,2.45050597484422,2.44949652347382,-0.00100945137039687
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.02234211905,0.0221033109136364,-0.000238808136363639,2.29922685308726,2.29959725367952,0.00037040059225335
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0193530334818182,0.0190300636136364,-0.000322969868181817,2.13752115436011,2.13797247091412,0.000451316554012315
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0160804461181818,0.0155207966909091,-0.000559649427272726,1.96927603720846,1.96690766708529,-0.00236837012316093
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0128077399636364,0.0119888333090909,-0.000818906654545454,1.7828883769501,1.77872964014305,-0.00415873680704459
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0100473891545455,0.0103106131681818,0.000263224013636364,1.57036191162462,1.56556046055123,-0.00480145107339025
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0111522398090909,0.0125904420590909,0.00143820225,1.33610905363885,1.34162476416826,0.00551571052940658
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.01183366625,0.0135881769636364,0.00175451071363636,1.06832788469574,1.0844807131874,0.0161528284916579
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00981784864090909,0.0128036365454545,0.00298578790454546,0.761435343017937,0.766294236313628,0.00485889329569145
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00738146756818182,0.00790186962272727,0.000520402054545455,0.421745812466008,0.418907904529277,-0.00283790793673078
4,7,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.0034987544,0.00306708815909091,-0.000431666240909091,0.236498051796034,0.231136287382651,-0.00536176441338235
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.03067485935,0.0308381516727273,0.000163292322727274,2.14019823158979,2.14057490974794,0.00037667815814757
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0280219393090909,0.0281296850681818,0.000107745759090911,2.03118588570912,2.03105889147748,-0.000126994231644417
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0237825537590909,0.0241428778727273,0.000360324113636363,1.91379474274751,1.91377235342674,-2.23893207744741e-05
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0217221022818182,0.0220604200454545,0.000338317763636364,1.78448330857173,1.78442547548488,-5.78330868516996e-05
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0170875669772727,0.0176264100227273,0.000538843045454547,1.64316677486661,1.64226517307292,-0.000901601793685369
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0132332796681818,0.0136055545272727,0.00037227485909091,1.48889043676293,1.48797854298384,-0.000911893779096618
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0100212128818182,0.01047396495,0.000452752068181817,1.32013474335942,1.31844890913986,-0.00168583421955582
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00607327519090909,0.00721974022727273,0.00114646503636364,1.12497533953278,1.12746349904709,0.00248815951431269
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00085532515,0.000824214054545455,-3.11110954545453e-05,0.899899484519036,0.898084576552877,-0.0018149079661598
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00403787684090909,0.00471623211818182,0.000678355277272728,0.500272759036366,0.502111718512485,0.00183895947611856
4,8,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00465910975909091,0.00381657982272727,-0.000842529936363636,0.276293492643033,0.276825794123579,0.000532301480546338
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0330135623727273,0.0329427237954545,-7.08385772727332e-05,1.34252173740555,1.34388116581683,0.00135942841127989
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0312121002818182,0.0311137220636364,-9.83782181818195e-05,1.24750526092015,1.24846298218517,0.000957721265015365
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0293124293409091,0.0284919812409091,-0.000820448099999999,1.14691316658534,1.14808449510719,0.00117132852184887
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0290756132909091,0.0279553839181818,-0.00112022937272727,1.04058864594106,1.04017687382678,-0.00041177211427379
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0250828363272727,0.0240098218909091,-0.00107301443636364,0.927267851593109,0.925495702819964,-0.0017721487731448
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0238542177772727,0.0231086168272727,-0.000745600950000001,0.806010621973613,0.803613292676723,-0.00239732929688985
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0211779505363636,0.0202792877727273,-0.00089866276363636,0.674058315364054,0.672542530577591,-0.00151578478646375
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0164046179,0.0163505545318182,-5.40633681818149e-05,0.530179810490156,0.529594201117688,-0.000585609372468321
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0131147688954545,0.0133207761181818,0.000206007222727272,0.375117167527952,0.374844696219973,-0.000272471307978306
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00893364059545454,0.00883570469545455,-9.79358999999985e-05,0.207365283370279,0.208160799791234,0.000795516420954406
4,9,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00457702402272727,0.00453170236363636,-4.53216590909095e-05,0.114155336308281,0.114914260857498,0.00075892454921668
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0346638757227273,0.0366412361636364,0.00197736044090909,1.8030730172491,1.80892102767509,0.00584801042599081
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0340059703272727,0.0354271704409091,0.00142120011363636,1.68752587374734,1.69205148199174,0.00452560824440384
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0319047704409091,0.0330219180363636,0.00111714759545455,1.56490063785216,1.56930107120655,0.00440043335438944
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0252828091681818,0.0279650377590909,0.00268222859090909,1.43317026777707,1.43949222202302,0.00632195424595428
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0247117970409091,0.0262014552681818,0.00148965822727273,1.29477212383478,1.30039344198797,0.00562131815319056
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0210919015727273,0.0220986793363636,0.00100677776363637,1.14684759667435,1.15285086411258,0.00600326743822643
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0148646628772727,0.0161617701318182,0.00129710725454545,0.98264626269736,0.989196187955621,0.00654992525826126
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0115425271818182,0.0130165802909091,0.00147405310909091,0.800294032325037,0.805544206386914,0.00525017406187633
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00796613032727273,0.00949524735,0.00152911702272727,0.584286470434448,0.591950614426794,0.00766414399234683
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00491773262727273,0.0067225979,0.00180486527272727,0.323896427483566,0.330092715375962,0.00619628789239646
4,10,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00401517723636364,0.00447676470454545,0.000461587468181818,0.179350430287065,0.187248616042494,0.00789818575542867
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0238273632090909,0.0248230773954545,0.000995714186363638,1.66386349485503,1.66655188248199,0.00268838762695656
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0237492066045455,0.0242629306227273,0.000513724018181821,1.55236553544982,1.55427153785934,0.00190600240952787
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0209557245363636,0.0215810033363636,0.0006252788,1.43448412725502,1.43535945017019,0.00087532291516812
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0196610291909091,0.020316026,0.00065499680909091,1.30720541286382,1.30833770354524,0.00113229068141862
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0183950890227273,0.0193475752772727,0.000952486254545457,1.16890471012801,1.16998359660315,0.00107888647513876
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0156419479,0.0165959285545455,0.000953980654545453,1.01871470254262,1.02088001483945,0.0021653122968357
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0133032530636364,0.0144084159045455,0.00110516284090909,0.859519469841814,0.861147451700671,0.00162798185885682
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0111734845272727,0.0130186228954545,0.00184513836818182,0.687862741654666,0.691580221234417,0.0037174795797511
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00903636895454545,0.0105186136409091,0.00148224468636364,0.494202945812119,0.500727530478834,0.00652458466671574
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00545415221818182,0.00700717157272727,0.00155301935454545,0.266782905746815,0.277574693491001,0.0107917877441865
4,11,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00335969009090909,0.00454554379090909,0.0011858537,0.142484243337893,0.150921919243712,0.00843767590581856
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0165310522227273,0.0170990034636364,0.000567951240909092,2.16265485629468,2.1631553444041,0.000500488109417052
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0122146968272727,0.0128748106772727,0.000660113850000001,2.03829320010753,2.03908970626241,0.000796506154883136
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0116518994954545,0.0123457240181818,0.000693824522727272,1.90206068963953,1.90424697015524,0.0021862805157109
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.00935590912272727,0.00998103383636364,0.000625124713636363,1.75095204497251,1.75239724501267,0.0014452000401608
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.00640510703181818,0.00699488813636364,0.000589781104545454,1.58190121439387,1.58406477458711,0.00216356019324682
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0112801186545455,0.0128551798181818,0.00157506116363636,1.38591628075603,1.39134872814067,0.00543244738463144
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0111449248545455,0.0118789913454545,0.000734066490909091,1.16751904415496,1.16864879070494,0.00112974654998288
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00890070110909091,0.0102992507590909,0.00139854965,0.926709378747666,0.926843934434952,0.000134555687286708
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0106282003818182,0.01257946385,0.00195126346818182,0.662502925116624,0.658162093189084,-0.00434083192753942
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00814571059545455,0.00991242665909091,0.00176671606363636,0.360704515926362,0.367495925060656,0.00679140913429371
4,12,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.0037358897,0.00384115147272727,0.000105261772727273,0.192079461248073,0.206983769310194,0.0149043080621218
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0337954672727273,0.0338166829590909,2.12156863636376e-05,1.46112947002014,1.46199200040811,0.00086253038796591
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0296421939545455,0.0300257509727273,0.00038355701818182,1.37766706075513,1.37716821559473,-0.000498845160404437
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0261638067909091,0.0267422699636364,0.000578463172727275,1.28835049405784,1.28784048906472,-0.000510004993111268
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0245567800636364,0.0251912154272727,0.000634435363636363,1.19152150770526,1.19130025500492,-0.000221252700335572
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0195688126727273,0.0199301075045455,0.000361294831818182,1.08707830276994,1.08680012902936,-0.000278173740588583
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0162041501045455,0.0166933082318182,0.000489158127272731,0.97469679380889,0.974882266266985,0.000185472458095193
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0122798389363636,0.0123808785363636,0.0001010396,0.849531232180891,0.85018259556597,0.000651363385078541
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00757576960454545,0.00749792035,-7.78492545454547e-05,0.708121431003614,0.708407537200915,0.000286106197301517
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00205230515909091,0.00221409537727273,0.000161790218181818,0.546610183269149,0.546877950178255,0.000267766909106015
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00458718646363636,0.00473033856363636,0.0001431521,0.30027982666691,0.299399456497865,-0.000880370169044353
4,13,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00326263431363636,0.00288326504545455,-0.000379369268181818,0.163329157306525,0.160813458559269,-0.00251569874725582
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0223343783545455,0.0233220737363636,0.000987695381818181,2.6836026024818,2.68607547659588,0.0024728741140847
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0206941149909091,0.0215532336227273,0.000859118631818184,2.53731496600302,2.53956992950953,0.00225496350651389
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0221082420545455,0.0225493866681818,0.000441144613636365,2.38195431072809,2.38099484566807,-0.000959465060024645
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0227298048545455,0.0220715576772727,-0.000658247177272728,2.21539503733664,2.21225813205216,-0.00313690528447363
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0188866705545455,0.0186198693181818,-0.000266801236363638,2.03462434163807,2.0337349288421,-0.000889412795961775
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0129220100363636,0.0130471647363636,0.0001251547,1.84093077798485,1.84046340903361,-0.000467368951240887
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.00933933468181818,0.00860034513181818,-0.000738989549999999,1.61730563397134,1.61453117703499,-0.00277445693634304
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00705250100454545,0.00530617499090909,-0.00174632601363636,1.34244612910779,1.33616543135635,-0.00628069775144624
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00490561779090909,0.00532844536363636,0.000422827572727272,0.998727354472152,0.987312687081522,-0.0114146673906297
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00657803645454545,0.00623624713636364,-0.000341789318181819,0.545706240267587,0.547117521772059,0.00141128150447134
4,14,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00395856953181818,0.00409638315909091,0.000137813627272727,0.302311950146626,0.306365108344009,0.004053158197383
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0426473420181818,0.0415126962818182,-0.00113464573636363,1.59110290943026,1.59160965111331,0.000506741683048206
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0395217401909091,0.0386918239863636,-0.000829916204545457,1.49356889343671,1.49399526486112,0.000426371424409933
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0351794685590909,0.0340547822954545,-0.00112468626363636,1.39090044127377,1.39140136375335,0.000500922479580446
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.02968253755,0.0287343547090909,-0.000948182840909091,1.28238838228538,1.28213424961496,-0.000254132670419516
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0257936281772727,0.0250544638,-0.000739164377272727,1.16640059687978,1.1670089178215,0.000608320941722473
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0216273199727273,0.0209606062590909,-0.000666713713636365,1.04334899437057,1.0438133484083,0.000464354037727377
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.01779571615,0.0173581418090909,-0.000437574340909092,0.910075814248039,0.910603073211751,0.000527258963712085
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0112614970818182,0.0108981200181818,-0.000363377063636363,0.763984618588076,0.764506934962261,0.000522316374184872
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00336056316818182,0.00310177357727273,-0.000258789590909091,0.606583725314736,0.612874908315124,0.00629118300038756
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00416965556363636,0.0047644418,0.000594786236363636,0.346733114970371,0.346050579463912,-0.000682535506458692
4,15,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00442157825454545,0.00428597149090909,-0.000135606763636364,0.191840563633069,0.192661950989834,0.000821387356765707
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.03017987245,0.0304559657136364,0.000276093263636364,1.66567098819359,1.66420439573004,-0.0014665924635493
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0281163217409091,0.0284987637545455,0.000382442013636363,1.5472489543895,1.54571533801876,-0.00153361637074645
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0259627209227273,0.0264176165909091,0.000454895668181819,1.42168135110361,1.42046402843101,-0.00121732267259844
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0252210095090909,0.0259445673227273,0.000723557813636363,1.28775606390679,1.28707416936722,-0.000681894539562133
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0240085505636364,0.0247600289863636,0.000751478422727273,1.1440783048107,1.14450029736194,0.000421992551238093
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0208767288636364,0.0214557774272727,0.000579048563636362,0.990732238865407,0.990565591409417,-0.000166647455989821
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0188293035454545,0.0196583485090909,0.000829044963636366,0.827964390565046,0.826774410449975,-0.00118998011507121
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0136695456363636,0.0140722188545455,0.000402673218181819,0.651940909008823,0.647250113520365,-0.00469079548845719
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00945090658181818,0.00903992383636364,-0.000410982745454546,0.464011492899408,0.461352046665075,-0.00265944623433279
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00752902146818182,0.00728677794090909,-0.000242243527272728,0.250852275808318,0.248395246827438,-0.00245702898087991
4,16,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00444890678636364,0.00428496649090909,-0.000163940295454546,0.131054437554965,0.130767072475813,-0.000287365079151586
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0279691911181818,0.0295605542,0.00159136308181818,2.17984144766574,2.18376478871292,0.00392334104718106
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0264512174272727,0.0279140937636364,0.00146287633636364,2.05206493294571,2.05647310254462,0.00440816959891466
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0248785630045455,0.0265477653909091,0.00166920238636364,1.91544239031402,1.92198932848789,0.00654693817387608
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0210227273454545,0.0221443259181818,0.00112159857272727,1.77070610244888,1.77828010429842,0.00757400184953894
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0168350426045455,0.0163537211181818,-0.000481321486363633,1.61926203691026,1.62467890230471,0.00541686539445219
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0144584327318182,0.0136946969045455,-0.000763735827272728,1.46065668191396,1.46298905433241,0.0023323724184503
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0101161734409091,0.00921868356363636,-0.000897489877272728,1.29117124268362,1.29026100465319,-0.00091023803042467
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00700711252272727,0.00678129808181818,-0.000225814440909092,1.10104874199718,1.10013332663138,-0.000915415365794647
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.000856135586363636,0.000889812486363636,3.36769000000002e-05,0.893471923402249,0.895086855304908,0.00161493190265871
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00455687272727273,0.00669792400454545,0.00214105127727273,0.51082772910413,0.505155830715212,-0.00567189838891835
