"setting","method","dataset","block","param","mean","sd","q025","q50","q975","truth","truth_is_generating","covered"
7,2,6,1,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,6,1,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,6,2,"beta0",8.7826134505477,1.24799201987929,6.15243378102765,8.90605914620125,10.875229554875,10,TRUE,TRUE
7,2,6,2,"beta1",-0.0238260244364507,0.0120825527627287,-0.0475170973922477,-0.0238419763320855,-0.000199712694032933,0,TRUE,FALSE
7,2,6,2,"beta2",-0.0128887950139361,0.0119122469720445,-0.0363015442707102,-0.0129208454991267,0.0102613905820714,0,TRUE,TRUE
7,2,6,2,"lambda",6.45340870471331,1.33624932868578,4.3377238178687,6.29249851282972,9.08860650307896,3,TRUE,FALSE
7,2,6,2,"rho",1.12755896572631,0.109060324131354,0.943454184386011,1.11798746207136,1.34971197236737,1,TRUE,TRUE
7,2,6,2,"nu",0.428228120317088,0.0563574509940388,0.337749334001541,0.42433887392108,0.54739175502043,0.5,TRUE,TRUE
7,2,6,2,"gamma",0.932190804820977,0.0344304989601908,0.869703565693678,0.931015598929066,0.996762005423737,0.9,TRUE,TRUE
7,2,6,2,"tau.alpha",4.614865,0.337707989901993,3.75,4.7,5,3,TRUE,FALSE
7,2,6,2,"tau.beta",14.0368695765281,1.30325431280381,11.1929790781689,14.1528198156328,16.3444091634531,8,TRUE,FALSE
7,2,6,2,"phi.z1",0.520240413298553,0.073009212468274,0.377821702938613,0.509738271085856,0.666112720737302,0.580645161290323,FALSE,NA
7,2,6,2,"phi.z2",0.423487732220126,0.0790451432675098,0.266827457935624,0.442448896060771,0.56758851655316,0.290322580645161,FALSE,NA
7,2,6,2,"phi.tau1",0.592895807068003,0.140970884449263,0.310916464154355,0.589711929585697,0.866810819017673,0.580645161290323,FALSE,NA
7,2,6,2,"phi.tau2",0.10013670613208,0.186955091712195,-0.331163523850473,0.120859804475493,0.410925687876383,0.290322580645161,FALSE,NA
7,2,6,2,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,6,2,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,6,3,"beta0",9.27463525676424,1.0125813248993,7.26913653500537,9.32897730653733,11.0999440763977,10,TRUE,TRUE
7,2,6,3,"beta1",-0.0233962708613097,0.0110259326916305,-0.0449070146547661,-0.0233415256797958,-0.00166842308029185,0,TRUE,FALSE
7,2,6,3,"beta2",-0.00657829927968837,0.0109041605922695,-0.0276961227441522,-0.00659037234475801,0.0146282776728679,0,TRUE,TRUE
7,2,6,3,"lambda",3.96990384791113,0.729876924450535,2.62605469115029,4.0009992791826,5.41059757746467,3,TRUE,TRUE
7,2,6,3,"rho",1.17893419383921,0.102377795147215,0.98658004059506,1.18233816319384,1.368734234851,1,TRUE,TRUE
7,2,6,3,"nu",0.408125264423276,0.0450683806862712,0.340863319081604,0.399586966982323,0.5033887975333,0.5,TRUE,TRUE
7,2,6,3,"gamma",0.948267549656553,0.0287305635999537,0.895914645062424,0.949626384635281,0.995462241599431,0.9,TRUE,TRUE
7,2,6,3,"tau.alpha",4.39973,0.410146619058249,3.5,4.45,5,3,TRUE,FALSE
7,2,6,3,"tau.beta",15.2035933963248,1.59483266718982,11.8862625230798,15.3002573149407,18.0088450538079,8,TRUE,FALSE
7,2,6,3,"phi.z1",0.599813593133025,0.0872539586368551,0.420888480850912,0.598162573193494,0.771266398659959,0.580645161290323,FALSE,NA
7,2,6,3,"phi.z2",0.29425462724508,0.0936584279187605,0.110949053525502,0.303863655503117,0.464316946511727,0.290322580645161,FALSE,NA
7,2,6,3,"phi.tau1",0.541916736262071,0.104217005118043,0.329696360450735,0.545876604637396,0.735072218244813,0.580645161290323,FALSE,NA
7,2,6,3,"phi.tau2",0.213836684421771,0.119833889170044,-0.0213133958646998,0.212926038749787,0.447360243263136,0.290322580645161,FALSE,NA
7,2,6,3,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,6,3,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,6,4,"beta0",10.2464352806786,0.805724707098155,8.42081329565604,10.4560162854338,11.3878724161492,10,TRUE,TRUE
7,2,6,4,"beta1",-0.0235548960436929,0.00953438814964242,-0.0424034932280183,-0.0235184160898042,-0.00535926394634562,0,TRUE,FALSE
7,2,6,4,"beta2",-0.00927241164327778,0.00956004757880678,-0.0277655283514437,-0.00932457458317115,0.00937043825649337,0,TRUE,TRUE
7,2,6,4,"lambda",3.64979774881256,0.479952367266319,2.81424758184619,3.70183942947329,4.61952419623479,3,TRUE,TRUE
7,2,6,4,"rho",1.17732373509174,0.0730161201265251,1.03698766929625,1.17680176399259,1.32193033350067,1,TRUE,FALSE
7,2,6,4,"nu",0.394437251724266,0.0307641415200501,0.346500655812633,0.389603746977185,0.465715449528218,0.5,TRUE,FALSE
7,2,6,4,"gamma",0.960498557219715,0.0211231419229447,0.917720994429478,0.962051179152928,0.995609787871314,0.9,TRUE,FALSE
7,2,6,4,"tau.alpha",4.613735,0.303571763108059,3.9,4.65,5,3,TRUE,FALSE
7,2,6,4,"tau.beta",15.656856997264,1.22498844209609,13.0309656140895,15.763606387416,17.7484015552303,8,TRUE,FALSE
7,2,6,4,"phi.z1",0.562265129742978,0.0767580724745301,0.404598424787595,0.563385284467846,0.711868422074763,0.580645161290323,FALSE,NA
7,2,6,4,"phi.z2",0.305878719926121,0.0875607704956006,0.121667585415603,0.310222639130298,0.464207336832977,0.290322580645161,FALSE,NA
7,2,6,4,"phi.tau1",0.521486702154958,0.0881973511944483,0.342756652169891,0.525611375439013,0.68344885699397,0.580645161290323,FALSE,NA
7,2,6,4,"phi.tau2",0.187486861810508,0.101376464058498,-0.0125660735609809,0.18653606915688,0.37921573919792,0.290322580645161,FALSE,NA
7,2,6,4,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,6,4,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,6,5,"beta0",8.91925164764944,0.843851701305034,7.14192151637969,9.02099973569103,10.2817058451145,10,TRUE,TRUE
7,2,6,5,"beta1",-0.0202214043352629,0.00854710851304229,-0.037059012076745,-0.0201981689881278,-0.00323229339240206,0,TRUE,FALSE
7,2,6,5,"beta2",-0.0063703970682756,0.0087028644359943,-0.0234714693493359,-0.00638424137358761,0.0104962690622601,0,TRUE,TRUE
7,2,6,5,"lambda",12.9176461393394,2.50356575102949,9.57242193941245,12.5155135144636,19.1229127375175,3,TRUE,FALSE
7,2,6,5,"rho",1.14740703594526,0.0698389255691442,1.01095271900435,1.14840839661299,1.28683376806146,1,TRUE,FALSE
7,2,6,5,"nu",0.39744931169561,0.0334415183459838,0.344540163585605,0.394524903300641,0.474913238304225,0.5,TRUE,FALSE
7,2,6,5,"gamma",0.959116362746461,0.0224290932881969,0.911906723546521,0.95986958082644,0.996422408692194,0.9,TRUE,FALSE
7,2,6,5,"tau.alpha",4.40647,0.373404716371153,3.6,4.45,5,3,TRUE,FALSE
7,2,6,5,"tau.beta",15.2719351103849,1.41599714907131,12.3300667654911,15.3586952009139,17.6847159076675,8,TRUE,FALSE
7,2,6,5,"phi.z1",0.601459874194527,0.0639321592788828,0.506190750160175,0.596626942748403,0.716382697746253,0.580645161290323,FALSE,NA
7,2,6,5,"phi.z2",0.373138238174565,0.0684891200302982,0.25053951921967,0.38073041993349,0.474661796057768,0.290322580645161,FALSE,NA
7,2,6,5,"phi.tau1",0.509898567162142,0.0786407510447955,0.353216269989489,0.51365761201117,0.659924964438107,0.580645161290323,FALSE,NA
7,2,6,5,"phi.tau2",0.222678255672428,0.0871265728725127,0.0438377395759984,0.224501131369257,0.391926598018014,0.290322580645161,FALSE,NA
7,2,6,5,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,6,5,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,7,1,"beta0",10.9851264467471,0.78865365932085,9.0538206563286,11.1381743141573,12.1240929218059,10,TRUE,TRUE
7,2,7,1,"beta1",0.00361311822474639,0.0177212930460501,-0.0307118382948257,0.00373922942904543,0.0381279698100122,0,TRUE,TRUE
7,2,7,1,"beta2",-0.0259702997891326,0.0176637911424694,-0.0613406347535871,-0.0257317180948019,0.00839874704890199,0,TRUE,TRUE
7,2,7,1,"lambda",3.51845758518642,0.739476006429327,2.46385058267401,3.34442276805084,5.24598603172065,3,TRUE,TRUE
7,2,7,1,"rho",1.10884192246781,0.140941262191067,0.829451363256391,1.10530386867586,1.40304104222954,1,TRUE,TRUE
7,2,7,1,"nu",0.454863382654343,0.081522892809283,0.337273994303633,0.4411995243983,0.652597357080027,0.5,TRUE,TRUE
7,2,7,1,"gamma",0.915641651583766,0.0394219457255189,0.838254024670525,0.914910339772546,0.987001741050464,0.9,TRUE,TRUE
7,2,7,1,"tau.alpha",3.162495,0.584381532179547,2.15,3.1,4.4,3,TRUE,TRUE
7,2,7,1,"tau.beta",12.7332092669444,2.52954096673544,8.28433244280178,12.5288345066111,18.1175577394254,8,TRUE,FALSE
7,2,7,1,"phi.z1",0.499354367745012,0.156155737971717,0.173415311864082,0.505089307927038,0.786691952417751,0.580645161290323,FALSE,NA
7,2,7,1,"phi.z2",0.157867097743768,0.163160861436668,-0.173268282318811,0.160015352810558,0.456222625166177,0.290322580645161,FALSE,NA
7,2,7,1,"phi.tau1",0.312097712561969,0.180717264835399,-0.117956323546972,0.332054215881826,0.61154615389498,0.580645161290323,FALSE,NA
7,2,7,1,"phi.tau2",0.348963288269174,0.165107319297675,-0.00263092721763541,0.353524394906796,0.643049653517102,0.290322580645161,FALSE,NA
7,2,7,1,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,7,1,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,7,2,"beta0",10.6241667823601,0.667913818717916,9.1514489281155,10.6957750105819,11.7140925461866,10,TRUE,TRUE
7,2,7,2,"beta1",0.00545215306856446,0.0143526887773025,-0.0233536325031779,0.00575102469595943,0.0327974587153193,0,TRUE,TRUE
7,2,7,2,"beta2",-0.0121924713755948,0.0142244710861685,-0.0404761218634098,-0.0122360956115989,0.0160812152410139,0,TRUE,TRUE
7,2,7,2,"lambda",4.08257026667405,0.641016434399497,2.82926186493668,4.09539110560494,5.46735794730655,3,TRUE,TRUE
7,2,7,2,"rho",1.08141424423451,0.0919321083229962,0.920223937165254,1.0767493263078,1.27883602320314,1,TRUE,TRUE
7,2,7,2,"nu",0.461815688239287,0.0515279031818416,0.366207333090492,0.459530458862754,0.572858873063185,0.5,TRUE,TRUE
7,2,7,2,"gamma",0.914600511099418,0.0275021460589511,0.864357429748597,0.913462268428523,0.976599142647381,0.9,TRUE,TRUE
7,2,7,2,"tau.alpha",3.50354,0.510356752479557,2.55,3.5,4.6,3,TRUE,TRUE
7,2,7,2,"tau.beta",14.9482650749251,2.35284317077409,10.6401948751416,14.8431664164032,19.9394285681123,8,TRUE,FALSE
7,2,7,2,"phi.z1",0.58750687902163,0.111714235495595,0.350659558344793,0.588087046117745,0.787715293510364,0.580645161290323,FALSE,NA
7,2,7,2,"phi.z2",0.248269566873249,0.120419864043613,0.0263778771502486,0.247389923070893,0.481376595633059,0.290322580645161,FALSE,NA
7,2,7,2,"phi.tau1",0.400143594490051,0.132485655259589,0.12087802106791,0.406019123163245,0.642637764211233,0.580645161290323,FALSE,NA
7,2,7,2,"phi.tau2",0.195564558441157,0.144677902203185,-0.101169641459328,0.20201105869342,0.458536938468468,0.290322580645161,FALSE,NA
7,2,7,2,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,7,2,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,7,3,"beta0",9.28609785352921,0.954233474314166,7.3378483564548,9.33403575896961,11.0046166136189,10,TRUE,TRUE
7,2,7,3,"beta1",0.00926259464192751,0.0125643525047464,-0.0152480745514303,0.0092350370842196,0.0341862963255994,0,TRUE,TRUE
7,2,7,3,"beta2",-0.00538985376844165,0.0125049980512684,-0.0293131878165938,-0.00539978379156044,0.0194223081700447,0,TRUE,TRUE
7,2,7,3,"lambda",9.88747451816084,2.36753750930836,5.81828564429653,9.886540575812,14.8511213658261,3,TRUE,FALSE
7,2,7,3,"rho",1.02746788400189,0.0716299174408375,0.889997972743454,1.02526605840035,1.16959182744591,1,TRUE,TRUE
7,2,7,3,"nu",0.4618796511641,0.0447267374807453,0.385092345778943,0.461741356808692,0.553406574041179,0.5,TRUE,TRUE
7,2,7,3,"gamma",0.921518600863558,0.0241130381100032,0.878514741359299,0.920346341074319,0.970032949802107,0.9,TRUE,TRUE
7,2,7,3,"tau.alpha",3.274995,0.41594086196846,2.55,3.25,4.15,3,TRUE,TRUE
7,2,7,3,"tau.beta",15.7268670457607,2.15976989137743,11.8467798048223,15.6192491050486,20.2201970127504,8,TRUE,FALSE
7,2,7,3,"phi.z1",0.685494228924751,0.0700311093203542,0.55170865616835,0.682690559230523,0.810498202807856,0.580645161290323,FALSE,NA
7,2,7,3,"phi.z2",0.270501643854151,0.0745922158305002,0.139931413701073,0.27104603854748,0.409729544956242,0.290322580645161,FALSE,NA
7,2,7,3,"phi.tau1",0.444876150187427,0.104121499619723,0.225106187532207,0.448911995845398,0.639265955672146,0.580645161290323,FALSE,NA
7,2,7,3,"phi.tau2",0.212125748293509,0.114382967922213,-0.0217659874955894,0.216837012309978,0.428795960515732,0.290322580645161,FALSE,NA
7,2,7,3,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,7,3,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,7,4,"beta0",10.5510100732833,0.71373942789218,8.95553811408167,10.6848328010459,11.6224256420596,10,TRUE,TRUE
7,2,7,4,"beta1",0.0021970172920047,0.0120718163056452,-0.0213804052894979,0.00221085596323282,0.0258963784779995,0,TRUE,TRUE
7,2,7,4,"beta2",-0.00156003128631772,0.012082728518953,-0.0252578955057573,-0.00151541542199556,0.0223798036476293,0,TRUE,TRUE
7,2,7,4,"lambda",3.67178553237963,1.68428438068899,2.14871341218146,2.77151527812084,7.49205642111838,3,TRUE,TRUE
7,2,7,4,"rho",1.12562142900683,0.0834373112542481,0.983732498938289,1.12299482857535,1.3042009864446,1,TRUE,TRUE
7,2,7,4,"nu",0.414542146637662,0.0342979375758746,0.351231475551362,0.415207121339715,0.480559346898029,0.5,TRUE,FALSE
7,2,7,4,"gamma",0.950881388849109,0.0220134087174093,0.910771057465949,0.949146893788853,0.994075592765303,0.9,TRUE,FALSE
7,2,7,4,"tau.alpha",2.96527,0.33333232388086,2.35,2.95,3.65,3,TRUE,TRUE
7,2,7,4,"tau.beta",16.3931662587158,2.03138627128927,12.5668085017895,16.3173203588423,20.5256855942425,8,TRUE,FALSE
7,2,7,4,"phi.z1",0.551292191576521,0.0863069446427434,0.374756846572197,0.549821238025329,0.720560593466448,0.580645161290323,FALSE,NA
7,2,7,4,"phi.z2",0.293526629290873,0.0749612852436382,0.149240923677007,0.298204397620604,0.426070658852649,0.290322580645161,FALSE,NA
7,2,7,4,"phi.tau1",0.458387261588387,0.0841134277868492,0.281145455465472,0.461306383753509,0.620701431190212,0.580645161290323,FALSE,NA
7,2,7,4,"phi.tau2",0.279667622027272,0.0963786113546256,0.0826064356933686,0.281567430656711,0.470454022416754,0.290322580645161,FALSE,NA
7,2,7,4,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,7,4,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,7,5,"beta0",9.75029593933652,0.671335991320588,8.42671150199685,9.78349849152919,10.9853347502793,10,TRUE,TRUE
7,2,7,5,"beta1",0.00309471601917116,0.0103921137958998,-0.0170156214213339,0.00316796783452856,0.0233903160436437,0,TRUE,TRUE
7,2,7,5,"beta2",-0.00792407011456206,0.010376589121887,-0.0282999543832471,-0.00790390889378707,0.0119109559014462,0,TRUE,TRUE
7,2,7,5,"lambda",12.5597928405343,1.39031659458426,9.73377368041894,12.5472772646111,15.2859328699495,3,TRUE,FALSE
7,2,7,5,"rho",1.05463818042684,0.0643294698241681,0.93840718864181,1.04962067860943,1.18568062880001,1,TRUE,TRUE
7,2,7,5,"nu",0.433080216833201,0.0352252437093257,0.366026882814995,0.433692143929625,0.506382229717328,0.5,TRUE,TRUE
7,2,7,5,"gamma",0.935936771248276,0.0218714825200536,0.898612965648531,0.934387058942166,0.981847839741006,0.9,TRUE,TRUE
7,2,7,5,"tau.alpha",3.319115,0.339820415170214,2.7,3.3,4.05,3,TRUE,TRUE
7,2,7,5,"tau.beta",17.1020340642728,1.89094763240441,13.6229989858791,17.0074625785384,21.0153077806051,8,TRUE,FALSE
7,2,7,5,"phi.z1",0.69880173940358,0.0425019178981892,0.628976383926692,0.691522874222677,0.779628757902356,0.580645161290323,FALSE,NA
7,2,7,5,"phi.z2",0.267914073009717,0.0433960080070711,0.182042233033939,0.274811659349441,0.341105777748983,0.290322580645161,FALSE,NA
7,2,7,5,"phi.tau1",0.458521436990524,0.0762435618569244,0.305154938459903,0.458483670519232,0.603643146332909,0.580645161290323,FALSE,NA
7,2,7,5,"phi.tau2",0.279001593813098,0.084473627399903,0.104986481818983,0.279811743522596,0.439865915127288,0.290322580645161,FALSE,NA
7,2,7,5,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,7,5,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,8,1,"beta0",10.3879559911235,0.294898073028409,9.72698138960152,10.4191586092316,10.8716813111609,10,TRUE,TRUE
7,2,8,1,"beta1",0.0177806349682768,0.0148941014995337,-0.0114635571290363,0.0175669809888043,0.0477328906561385,0,TRUE,TRUE
7,2,8,1,"beta2",0.0303209735161078,0.0145973429754467,0.00198694020319587,0.0303581581752373,0.058619042694965,0,TRUE,FALSE
7,2,8,1,"lambda",1.20123028895727,0.258119357181055,0.856751354328285,1.14889280464702,1.89184504487164,3,TRUE,FALSE
7,2,8,1,"rho",1.09684191484134,0.148008985599921,0.82560965022886,1.08959728342104,1.40777588028105,1,TRUE,TRUE
7,2,8,1,"nu",0.493582609207759,0.0882798056184586,0.357091717272468,0.484348704653824,0.702912852381828,0.5,TRUE,TRUE
7,2,8,1,"gamma",0.904376114091856,0.0375932011298685,0.833850454122903,0.902466392465728,0.980661890646392,0.9,TRUE,TRUE
7,2,8,1,"tau.alpha",4.558495,0.393410170345421,3.55,4.65,5,3,TRUE,FALSE
7,2,8,1,"tau.beta",12.7031234885858,1.43292546609801,9.51743448471725,12.8010721198153,15.2520809991294,8,TRUE,FALSE
7,2,8,1,"phi.z1",0.398754230820614,0.158738170370352,0.0794415480547582,0.399152427132721,0.701641612202655,0.580645161290323,FALSE,NA
7,2,8,1,"phi.z2",0.142325855749517,0.176194369812312,-0.21122997468596,0.143584128095892,0.480801204853882,0.290322580645161,FALSE,NA
7,2,8,1,"phi.tau1",0.686366489427499,0.186522941399118,0.348597715634526,0.678505117317087,1.07052712734138,0.580645161290323,FALSE,NA
7,2,8,1,"phi.tau2",0.161136299333187,0.237328697646736,-0.428596773411894,0.184662658111556,0.548628756552344,0.290322580645161,FALSE,NA
7,2,8,1,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,8,1,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,8,2,"beta0",10.1475018744051,0.208650773957354,9.70381737516371,10.1580495669698,10.52394655741,10,TRUE,TRUE
7,2,8,2,"beta1",0.00708891829532841,0.0119702060602474,-0.0165759827566856,0.00716384012979934,0.0305629000539243,0,TRUE,TRUE
7,2,8,2,"beta2",0.0259126637251343,0.011834805584992,0.00269815578757884,0.0259828433951805,0.0492580898974699,0,TRUE,FALSE
7,2,8,2,"lambda",1.24731392409659,0.179981154465002,0.953170357248733,1.21966386900095,1.6420830162885,3,TRUE,FALSE
7,2,8,2,"rho",0.955143206846147,0.0862473211708115,0.806957594581639,0.948168476311426,1.14629769849626,1,TRUE,TRUE
7,2,8,2,"nu",0.56646462765075,0.0689015533940925,0.434010266880713,0.565155042038033,0.713345100419534,0.5,TRUE,TRUE
7,2,8,2,"gamma",0.86523676219067,0.0250663618860137,0.820522075377586,0.863134707264533,0.922078670895137,0.9,TRUE,TRUE
7,2,8,2,"tau.alpha",4.541555,0.372228810550366,3.65,4.6,5,3,TRUE,FALSE
7,2,8,2,"tau.beta",14.2809205364142,1.40227151493245,11.1959743976949,14.3984564757004,16.6717157514772,8,TRUE,FALSE
7,2,8,2,"phi.z1",0.43504858073787,0.128558582324647,0.180810125445467,0.431984210532193,0.691390918532661,0.580645161290323,FALSE,NA
7,2,8,2,"phi.z2",0.15425584372747,0.133835758320438,-0.113808684417121,0.156917675533121,0.412319631486801,0.290322580645161,FALSE,NA
7,2,8,2,"phi.tau1",0.566081378710274,0.113064805278851,0.361385400319185,0.563037139072074,0.795460257023654,0.580645161290323,FALSE,NA
7,2,8,2,"phi.tau2",0.27874639705433,0.124609096835101,0.0112489511525288,0.287517723702133,0.492695656501418,0.290322580645161,FALSE,NA
7,2,8,2,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,8,2,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,8,3,"beta0",10.2553619340213,0.188146952460435,9.85772054896424,10.2665778109222,10.5962444678806,10,TRUE,TRUE
7,2,8,3,"beta1",0.00434236566247995,0.0102271521869701,-0.0157819081578612,0.00442933362682585,0.0242494978040695,0,TRUE,TRUE
7,2,8,3,"beta2",0.0215276258657746,0.0102112478109485,0.00144857344536055,0.0216874261118733,0.0413042578084995,0,TRUE,FALSE
7,2,8,3,"lambda",1.49390733252538,0.308792394187715,1.13689946704326,1.41876525777174,2.43789112920893,3,TRUE,FALSE
7,2,8,3,"rho",0.900749535183338,0.0662266756639154,0.777383558416178,0.895217732257485,1.04672194996343,1,TRUE,TRUE
7,2,8,3,"nu",0.594847170171061,0.0611294788441657,0.479794926997967,0.592209698908202,0.731804198528298,0.5,TRUE,TRUE
7,2,8,3,"gamma",0.860855252824681,0.0201761617281218,0.822902153746422,0.859808445341727,0.902598964678045,0.9,TRUE,TRUE
7,2,8,3,"tau.alpha",4.692835,0.276778925195441,4,4.75,5,3,TRUE,FALSE
7,2,8,3,"tau.beta",15.7561686433807,1.18297844024043,13.1929933635668,15.8572957697142,17.8011021468517,8,TRUE,FALSE
7,2,8,3,"phi.z1",0.490740251808946,0.111609854352616,0.277788065816385,0.493947399716073,0.713294380661927,0.580645161290323,FALSE,NA
7,2,8,3,"phi.z2",0.129538591631171,0.121582638121868,-0.0996448846168849,0.126873403128869,0.378533639495208,0.290322580645161,FALSE,NA
7,2,8,3,"phi.tau1",0.483787700574427,0.103566891516377,0.284769623693946,0.481285712432739,0.699059836841599,0.580645161290323,FALSE,NA
7,2,8,3,"phi.tau2",0.338923698018219,0.112654736960295,0.0994472013373279,0.347278900478241,0.548668519278756,0.290322580645161,FALSE,NA
7,2,8,3,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,8,3,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,8,4,"beta0",10.3407527412038,0.169646457804866,9.99717379541754,10.3429992359678,10.657670497973,10,TRUE,TRUE
7,2,8,4,"beta1",0.00429538009770711,0.00976596886845932,-0.0147916293298103,0.00438391339456704,0.0230130107244663,0,TRUE,TRUE
7,2,8,4,"beta2",0.0145704914991208,0.00958688716953839,-0.0045127461327871,0.0146125580489895,0.0333428144335293,0,TRUE,TRUE
7,2,8,4,"lambda",1.53604944013898,0.135101831054807,1.30924278532772,1.52109711115984,1.85052595701394,3,TRUE,FALSE
7,2,8,4,"rho",0.937020897733931,0.0614601252287413,0.832104651298722,0.932319465991974,1.06571418859039,1,TRUE,TRUE
7,2,8,4,"nu",0.57417610274706,0.0513628472750639,0.481680361970296,0.574143657814673,0.677950756620997,0.5,TRUE,TRUE
7,2,8,4,"gamma",0.862373994090872,0.0177935267712933,0.830442901541431,0.861216332206859,0.898983398037488,0.9,TRUE,FALSE
7,2,8,4,"tau.alpha",4.114715,0.424121099033831,3.3,4.1,4.9,3,TRUE,FALSE
7,2,8,4,"tau.beta",15.3663879433825,1.70864190106564,12.086432921024,15.3562865228112,18.6227130456637,8,TRUE,FALSE
7,2,8,4,"phi.z1",0.428954065479721,0.0908733808039251,0.246718798089144,0.429169336320567,0.604667018830145,0.580645161290323,FALSE,NA
7,2,8,4,"phi.z2",0.175821202246978,0.0996860607877483,-0.0280341367171723,0.179781729728307,0.364202388896309,0.290322580645161,FALSE,NA
7,2,8,4,"phi.tau1",0.518018430421944,0.0900782865097739,0.332491738745946,0.526279461421303,0.679236096476359,0.580645161290323,FALSE,NA
7,2,8,4,"phi.tau2",0.287032923443911,0.0970190683639778,0.104624410090408,0.281796891879828,0.482170145434025,0.290322580645161,FALSE,NA
7,2,8,4,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,8,4,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,8,5,"beta0",10.4423372831121,0.151941672555071,10.1244741127856,10.4489253686517,10.7150378606335,10,TRUE,FALSE
7,2,8,5,"beta1",0.000641726932015554,0.00871315664440567,-0.0167761398072455,0.000591154901109219,0.0175942781495069,0,TRUE,TRUE
7,2,8,5,"beta2",0.0132290127041358,0.00861235348555341,-0.00388499312961204,0.0132774399342244,0.030021131673615,0,TRUE,TRUE
7,2,8,5,"lambda",1.63543013072005,0.16691254416561,1.36202402390571,1.61996430328437,1.97049870546574,3,TRUE,FALSE
7,2,8,5,"rho",0.931184272122782,0.0623895441400259,0.809388712291572,0.929497927536945,1.05542383007044,1,TRUE,TRUE
7,2,8,5,"nu",0.567336844561194,0.0559149780547621,0.478430735178438,0.560321891648964,0.696941656693582,0.5,TRUE,TRUE
7,2,8,5,"gamma",0.863219061023542,0.0193373769301765,0.823232849740111,0.864017598990731,0.898651691059081,0.9,TRUE,FALSE
7,2,8,5,"tau.alpha",4.111515,0.407708569204451,3.3,4.1,4.9,3,TRUE,FALSE
7,2,8,5,"tau.beta",14.8577730134263,1.59526981034304,11.7663982494306,14.8393915927109,17.9595997249148,8,TRUE,FALSE
7,2,8,5,"phi.z1",0.42193514317509,0.086250717119506,0.252478351346909,0.421981322086094,0.593520401344548,0.580645161290323,FALSE,NA
7,2,8,5,"phi.z2",0.159217413811188,0.0908862809087858,-0.0221057548732097,0.159170893054529,0.337101094270456,0.290322580645161,FALSE,NA
7,2,8,5,"phi.tau1",0.524306887614864,0.0832496577107202,0.359074510463811,0.527857710020981,0.684525577914846,0.580645161290323,FALSE,NA
7,2,8,5,"phi.tau2",0.280276462533635,0.0919376506936282,0.107064367862258,0.276751533833498,0.461207430309345,0.290322580645161,FALSE,NA
7,2,8,5,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,8,5,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,9,1,"beta0",10.4712375301646,0.186988223433912,10.0521459005154,10.4858198130973,10.7897310230871,10,TRUE,FALSE
7,2,9,1,"beta1",0.0210093144353274,0.0129670080410454,-0.00441641039296742,0.0209871357235134,0.0460679352600527,0,TRUE,TRUE
7,2,9,1,"beta2",0.00054029095215322,0.0130063768137671,-0.0249892028498491,0.000536970978866718,0.0258180045568337,0,TRUE,TRUE
7,2,9,1,"lambda",1.07013328041841,0.311887848527266,0.702600244900848,0.988114149496355,1.85318304906374,3,TRUE,FALSE
7,2,9,1,"rho",1.0595887036342,0.130032107005962,0.845907156057817,1.0558241388136,1.35211715413536,1,TRUE,TRUE
7,2,9,1,"nu",0.496493128440114,0.079644220057399,0.358265302211969,0.487076228076565,0.660016797582377,0.5,TRUE,TRUE
7,2,9,1,"gamma",0.9059798230129,0.0365813228302433,0.843413433946011,0.904556968556004,0.979202454765017,0.9,TRUE,TRUE
7,2,9,1,"tau.alpha",4.393475,0.467171274025841,3.3,4.5,5,3,TRUE,FALSE
