"setting","dataset","method_id","method_key","family","baseline_label","proposal_label","prop_k","quantile","band","baseline_brier","prop_brier","delta_brier","improve_brier_pct","baseline_quant","prop_quant","delta_quant","improve_quant_pct"
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.9,"bulk",0.031374975,0.0590085522727273,0.0276335772727273,-88.075216865439,1.88885465563134,2.04195676225036,0.153102106619016,-8.10555254543086
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0291243264045455,0.0549092236363636,0.0257848972318182,-88.5338835777981,1.76443100233882,1.92328296879085,0.158851966452025,-9.00301378979741
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0252908735363636,0.0483377822727273,0.0230469087363636,-91.1273732922922,1.63461032724676,1.79068954191056,0.156079214663801,-9.54840502731263
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.93,"bulk",0.020690441,0.0421861243181818,0.0214956833181818,-103.891856718674,1.49779575822634,1.64505210397868,0.147256345752341,-9.8315371066826
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0168871664409091,0.0371730064772727,0.0202858400363636,-120.12577780498,1.35287116811622,1.48287962338458,0.130008455268359,-9.60981786975229
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.95,"bulk",0.0120549380090909,0.0304830459090909,0.0184281079,-152.867711854702,1.19050819335049,1.30481360753438,0.11430541418389,-9.60139668272217
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.96,"other",0.0101658185863636,0.0243324486363636,0.01416663005,-139.355526853519,1.01306462140644,1.11493846367884,0.101873842272395,-10.0560063119135
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.97,"other",0.00756340783181818,0.0191429682954545,0.0115795604636364,-153.099776200389,0.817983243222981,0.910017191722492,0.0920339484995105,-11.2513244326231
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.98,"tail",0.00558175150909091,0.0129134440909091,0.00733169258181818,-131.351110307888,0.593303506459576,0.671534928169162,0.0782314217095857,-13.1857339216511
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.99,"tail",0.00497813584545455,0.00698073886363636,0.00200260301818182,-40.2279704763453,0.331740234689848,0.379861986682014,0.0481217519921655,-14.5058533635981
4,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.995,"tail",0.00265454345909091,0.00371421545454545,0.00105967199545455,-39.9191805214388,0.178347603803568,0.193188911579251,0.0148413077756831,-8.32156275675526
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.9,"bulk",0.0316535195818182,0.0374365902272727,0.00578307064545455,-18.269913494158,1.88915563069698,1.8933853154263,0.00422968472931839,-0.223892868358225
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.91,"bulk",0.0293582958,0.0342797452272727,0.00492144942727273,-16.7634029604427,1.76473063303072,1.76994637636649,0.00521574333577135,-0.29555464375965
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.92,"bulk",0.0254939325181818,0.0294606005681818,0.00396666805,-15.5592631586792,1.6344488328864,1.64019841475375,0.00574958186735386,-0.351774968519524
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.93,"bulk",0.0208644193772727,0.0243454651136364,0.00348104573636364,-16.6841246498117,1.49774144460722,1.5034606473354,0.0057192027281836,-0.38185514253987
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.94,"bulk",0.0169239589136364,0.0191735055681818,0.00224954665454545,-13.2920829341703,1.35269946409593,1.35663291681192,0.00393345271599066,-0.29078541245816
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.95,"bulk",0.0120429567045455,0.0137048696590909,0.00166191295454545,-13.7998748589554,1.1901157620461,1.19320125255002,0.00308549050391838,-0.259259695763852
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.96,"other",0.0102637069727273,0.0118569273863636,0.00159322041363636,-15.5228556102573,1.0129595629925,1.01605614267613,0.00309657968363242,-0.305696278189472
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.97,"other",0.00760003868181818,0.00960219670454545,0.00200215802272727,-26.3440504259156,0.818083908647363,0.820581589307896,0.00249768066053335,-0.305308616161766
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.98,"tail",0.00550587555454545,0.00725201193181818,0.00174613637727273,-31.7140545581561,0.593415534130969,0.594987531402665,0.00157199727169599,-0.264906660051984
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.99,"tail",0.00511746794090909,0.00478830409090909,-0.00032916385,6.4321624248715,0.332437656586523,0.333589181508663,0.00115152492213999,-0.346388232297109
4,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.995,"tail",0.00277266665909091,0.00280202613636364,2.93594772727275e-05,-1.05888954146236,0.178821123364358,0.179697701974488,0.000876578610130074,-0.490198581486369
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.9,"bulk",0.0322954251590909,0.0592622795454545,0.0269668543863636,-83.5005399480634,1.89064496696959,2.0628595648021,0.172214597832504,-9.10877509216003
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0304880664545455,0.0548371698863636,0.0243491034318182,-79.8643740432676,1.76666079082755,1.9406223194197,0.173961528592149,-9.84691172721736
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0262685477363636,0.0482439710227273,0.0219754232863636,-83.6567879842972,1.6360715879248,1.80512085410663,0.169049266181837,-10.3326325956348
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0219308543363636,0.0419133104545455,0.0199824561181818,-91.1157213107235,1.49931774647984,1.65911122762673,0.159793481146892,-10.6577462663976
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.94,"bulk",0.01781434425,0.0367750206818182,0.0189606764318182,-106.43488284346,1.35432539585209,1.49714828724945,0.142822891397358,-10.5456850942014
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.95,"bulk",0.0125131672454545,0.0303173585227273,0.0178041912772727,-142.283651517086,1.19172410757367,1.31924365354943,0.127519545975764,-10.7004251374416
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.96,"other",0.0108937448909091,0.0242988697727273,0.0134051248818182,-123.053412908584,1.01493785101752,1.12627660469433,0.111338753676808,-10.9700070369024
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.97,"other",0.00790384552272727,0.0192385488636364,0.0113347033409091,-143.40745031411,0.819772538544967,0.916717645421461,0.0969451068764937,-11.825854406951
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.98,"tail",0.00574376503181818,0.0129553042045455,0.00721153917272727,-125.554216315922,0.597895023910171,0.672467938152832,0.0745729142426613,-12.4725764992929
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.99,"tail",0.00620453019545455,0.00700355647727273,0.000799026281818181,-12.8781109390611,0.338171755970229,0.374571459055146,0.0363997030849167,-10.7636733234816
4,1,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.995,"tail",0.00399619806363636,0.00372386193181818,-0.000272336131818182,6.81488073117097,0.187992158812572,0.18986935659429,0.00187719778171797,-0.998551106373288
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.9,"bulk",0.0208181792636364,0.0871992684090909,0.0663810891454545,-318.861166026196,1.81563410869836,1.8214768229904,0.0058427142920392,-0.32180020545152
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.91,"bulk",0.0187419365636364,0.0786111859090909,0.0598692493454546,-319.440038344888,1.7155743179587,1.71789732476937,0.00232300681066655,-0.135406947186678
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.92,"bulk",0.0183136448090909,0.0709234301136364,0.0526097853045455,-287.27097119646,1.60471496537448,1.60734778426292,0.00263281888844014,-0.164067697083247
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.93,"bulk",0.0154146059818182,0.06326173875,0.0478471327681818,-310.40127022785,1.48127972775127,1.48876494577654,0.00748521802526847,-0.505321033227923
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.94,"bulk",0.0112904171636364,0.05563733875,0.0443469215863636,-392.783729277906,1.34506346844155,1.36034445091429,0.0152809824727427,-1.13607891607137
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.95,"bulk",0.00739039842727273,0.0480091277272727,0.0406187293,-549.614878003127,1.19192945831837,1.22064814208395,0.0287186837655837,-2.40942813898579
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.96,"other",0.00714534788636364,0.0394765045454545,0.0323311566590909,-452.478412153907,1.01282678245555,1.06665657777085,0.0538297953152977,-5.31480765000999
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.97,"other",0.00786583397272727,0.0289498255681818,0.0210839915954545,-268.045215148931,0.801099599185516,0.89535935812432,0.0942597589388042,-11.7662971039605
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.98,"tail",0.00616087567272727,0.01996483875,0.0138039630772727,-224.058458741175,0.566846736999221,0.696891507450965,0.130044770451744,-22.941786899961
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.99,"tail",0.00448968785,0.00908793636363636,0.00459824851363636,-102.418000254436,0.305397753027321,0.450388784426787,0.144991031399466,-47.4761290684724
4,2,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.995,"tail",0.00316085064545455,0.00499961897727273,0.00183876833181818,-58.1732115202095,0.161266188759213,0.286404509564837,0.125138320805624,-77.5973697700937
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.9,"bulk",0.0210330373318182,0.0251335889772727,0.00410055164545454,-19.4957655461931,1.81535538607135,1.81498316249908,-0.00037222357226474,0.0205041709805526
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.91,"bulk",0.0191186122454545,0.0231713220454545,0.0040527098,-21.1977195204821,1.71479263358619,1.71500848017041,0.000215846584216584,-0.0125873286360683
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.92,"bulk",0.0181740708409091,0.0198913048863636,0.00171723404545454,-9.44881342483336,1.60396081585643,1.6073883969658,0.00342758110936425,-0.213694815701224
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.93,"bulk",0.0147690530227273,0.0182885313636364,0.00351947834090909,-23.8300880597636,1.48122147642426,1.48677349912991,0.00555202270565003,-0.374827316104873
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.94,"bulk",0.0107246135636364,0.0138879113636364,0.0031632978,-29.495680951393,1.34492003791896,1.35182388206207,0.00690384414311307,-0.513327480330773
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.95,"bulk",0.00699725778636364,0.00902514181818182,0.00202788403181818,-28.9811250883189,1.19233292556696,1.20090357342785,0.00857064786089734,-0.718813317750325
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.96,"other",0.00680145174545455,0.00851128511363636,0.00170983336818182,-25.1392413292429,1.01182710163165,1.01867929854611,0.00685219691446015,-0.677210256911525
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.97,"other",0.00759597173181818,0.00915360943181818,0.0015576377,-20.5061018523191,0.801340371397501,0.805728228879106,0.00438785748160575,-0.547564760022452
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.98,"tail",0.00611250055,0.00804529227272727,0.00193279172272727,-31.6203116370643,0.567102770223705,0.568237212566798,0.00113444234309357,-0.200041756566638
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.99,"tail",0.00444616147727273,0.00557577056818182,0.00112960909090909,-25.4063892344727,0.305444856793312,0.307589902270409,0.00214504547709732,-0.702269306354314
4,2,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.995,"tail",0.00302967182727273,0.00382430511363636,0.000794633286363637,-26.2283617390652,0.160849151205712,0.162743186369721,0.00189403516400927,-1.17752263522172
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.9,"bulk",0.0206797871863636,0.0524124753409091,0.0317326881545455,-153.447846772186,1.8145955878663,1.93187861240668,0.117283024540378,-6.46331476416106
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0188219010681818,0.0473836044318182,0.0285617033636364,-151.74717612303,1.71466454867391,1.84266402473726,0.127999476063347,-7.46498644077871
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0177837303909091,0.0427382321590909,0.0249545017681818,-140.322087771519,1.60444741079338,1.74414873684513,0.139701326051749,-8.70713026254115
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0149406622318182,0.0388882614772727,0.0239475992454545,-160.284724156703,1.48161327456342,1.63342802276877,0.151814748205348,-10.246583964367
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0109743082545455,0.0340423503409091,0.0230680420863636,-210.200420393778,1.3452558114027,1.50639978009686,0.161143968694158,-11.9786859367761
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.95,"bulk",0.00727907445,0.0294050547727273,0.0221259803227273,-303.966946274705,1.19297255082753,1.36296956490594,0.169997014078407,-14.2498680259227
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.96,"other",0.00702808708181818,0.0255203096590909,0.0184922225772727,-263.118859541631,1.01201187519357,1.19248904041273,0.180477165219161,-17.8335027130626
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.97,"other",0.0077891179,0.0199214164772727,0.0121322985772727,-155.759596054808,0.801049523101092,0.986683272620083,0.185633749518991,-23.1738168696923
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.98,"tail",0.00640941005,0.0142844909090909,0.00787508085909091,-122.867483866021,0.567353986646147,0.72416351467798,0.156809528031833,-27.6387461307527
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.99,"tail",0.00460896212727273,0.00705540488636364,0.00244644275909091,-53.0801228461938,0.306401390463974,0.352177739836692,0.0457763493727185,-14.9399940070118
4,2,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.995,"tail",0.00321268998181818,0.00419508340909091,0.000982393427272727,-30.5785317859009,0.161435088569065,0.164623511809797,0.00318842324073115,-1.97504970511233
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.9,"bulk",0.0204322117227273,0.0248821497727273,0.00444993805,-21.7790325902419,1.81486050127712,1.8163474548906,0.00148695361348561,-0.0819321161289938
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.91,"bulk",0.0186307455272727,0.0227001888636364,0.00406944333636364,-21.8426220808317,1.71446004165645,1.71801747519499,0.00355743353853555,-0.207495855960485
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.92,"bulk",0.0177317943545455,0.0206440221590909,0.00291222780454545,-16.4237625719978,1.6039631599255,1.60931052087285,0.005347360947354,-0.333384274711296
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.93,"bulk",0.0147841841409091,0.0182545905681818,0.00347040642727273,-23.4737770728235,1.48128251443613,1.48823244013497,0.00694992569884545,-0.469182997241485
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.94,"bulk",0.0108919834136364,0.0134260314772727,0.00253404806363636,-23.265258194057,1.3452289459465,1.3526148977978,0.00738595185130131,-0.549047942623964
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.95,"bulk",0.00739229549090909,0.00886212545454545,0.00146982996363636,-19.8832685387635,1.1932863954026,1.19815113459872,0.00486473919612673,-0.407675744470836
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.96,"other",0.00717263054545455,0.00817800852272727,0.00100537797727273,-14.0168655126097,1.01245886720125,1.01508732898814,0.00262846178688347,-0.259611710858867
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.97,"other",0.00811628985454545,0.00914825363636364,0.00103196378181818,-12.7147231100949,0.802338811477405,0.803337660618525,0.000998849141119473,-0.124492187942425
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.98,"tail",0.00644985893181818,0.00786220556818182,0.00141234663636364,-21.897325992609,0.56727244291316,0.569609175374229,0.00233673246106869,-0.411924198021797
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.99,"tail",0.00463722845909091,0.00543097965909091,0.0007937512,-17.1169310936992,0.306041321423468,0.308555977884902,0.0025146564614339,-0.821672200909881
4,2,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.995,"tail",0.00313551808181818,0.00396453295454545,0.000829014872727273,-26.4394862697317,0.161657013865955,0.16378136409989,0.00212435023393462,-1.314109535449
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.9,"bulk",0.02143938215,0.0509109290909091,0.0294715469409091,-137.464534820604,1.81279610002736,1.92778525267437,0.114989152647013,-6.34319285248227
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0192657357090909,0.0463392247727273,0.0270734890636364,-140.5266296208,1.71420849020561,1.83493972015075,0.120731229945141,-7.04297234758536
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0178016594045455,0.0418822042045455,0.0240805448,-135.271348882517,1.60515542097621,1.73079120173118,0.125635780754966,-7.82701656881038
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0153201096181818,0.0381879438636364,0.0228678342454545,-149.26677951648,1.48339192142917,1.61401164336417,0.130619721935006,-8.80547615556384
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0114323086590909,0.0334791261363636,0.0220468174772727,-192.846590611785,1.34704267681417,1.48338687478308,0.136344197968915,-10.1217430090172
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.95,"bulk",0.00736336054090909,0.0291524034090909,0.0217890428681818,-295.911666244333,1.19531393029051,1.33540963102597,0.14009570073546,-11.720410612249
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.96,"other",0.0070291425,0.0253228590909091,0.0182937165909091,-260.255309817792,1.01354323103195,1.16694182845031,0.153398597418366,-15.1348845043523
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.97,"other",0.00968927204545455,0.0196881505681818,0.00999887852272727,-103.195353333257,0.803319344147357,0.965020086421789,0.161700742274432,-20.1290736308686
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.98,"tail",0.00830503801363636,0.0141231920454545,0.00581815403181818,-70.0557182551739,0.569086559583766,0.707645993823917,0.13855943424015,-24.3476905062551
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.99,"tail",0.00708900406363636,0.00704129386363636,-4.77102000000004e-05,0.673016965030868,0.308651612330317,0.336764905437758,0.0281132931074418,-9.1084225658783
4,2,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.995,"tail",0.00429077037272727,0.00422231636363636,-6.84540090909094e-05,1.59537805905467,0.166462470946359,0.164598218013474,-0.00186425293288503,1.11992386168878
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.9,"bulk",0.0387125975,0.0867585211363636,0.0480459236363636,-124.109273825823,1.28868338865158,1.29943424619886,0.0107508575472803,-0.834251270867204
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.91,"bulk",0.0348130813045455,0.0774676930681818,0.0426546117636364,-122.524666491004,1.19208865822241,1.20293103874389,0.0108423805214841,-0.909528032726344
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.92,"bulk",0.03107300545,0.0679813292045455,0.0369083237545455,-118.779381717469,1.09188711816748,1.1016900227054,0.0098029045379191,-0.897794687272376
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.93,"bulk",0.0288686649590909,0.0585942215909091,0.0297255566318182,-102.968241426964,0.985746887881437,0.996119865277189,0.0103729773957525,-1.05229623580614
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.94,"bulk",0.0233407125409091,0.0493860492045455,0.0260453366636364,-111.587581647248,0.873861865272906,0.885162891277507,0.0113010260046011,-1.29322796356056
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.95,"bulk",0.0223066088681818,0.0424582472727273,0.0201516384045455,-90.3393183770295,0.755929452727459,0.767693146808724,0.011763694081265,-1.55618940878948
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.96,"other",0.0179133505727273,0.0328608927272727,0.0149475421545455,-83.4435863567745,0.631914661367928,0.643139351070634,0.0112246897027067,-1.77629834990824
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.97,"other",0.0129071311909091,0.02301585125,0.0101087200590909,-78.3188758956042,0.499283791010827,0.508676583654481,0.00939279264365389,-1.88125326973617
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.98,"tail",0.00890379274090909,0.0143067384090909,0.00540294566818182,-60.6813952817838,0.355823669790171,0.364350654152066,0.00852698436189492,-2.39640728985885
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.99,"tail",0.00542352684545455,0.00810706125,0.00268353440454545,-49.4795080952632,0.193431474592043,0.203868058930702,0.0104365843386585,-5.39549437891107
4,3,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.995,"tail",0.0033877986,0.00452091102272727,0.00113311242272727,-33.4468649561185,0.102502367296078,0.113275439365877,0.0107730720697985,-10.5100714783303
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.9,"bulk",0.0378373387909091,0.0488301481818182,0.0109928093909091,-29.0528079991457,1.28862316506673,1.2983983591775,0.00977519411077199,-0.758576624708261
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.91,"bulk",0.0339907546136364,0.0441670969318182,0.0101763423181818,-29.9385595696639,1.19213088077023,1.20275100718852,0.0106201264182888,-0.89085238790452
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.92,"bulk",0.0301823952454545,0.0385968259090909,0.00841443066363636,-27.8786047137978,1.09135593458171,1.1022757275172,0.0109197929354834,-1.00057117842756
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.93,"bulk",0.0282580468454545,0.03579258625,0.00753453940454546,-26.6633410502588,0.984984888277641,0.997062786603259,0.0120778983256179,-1.22620138332655
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.94,"bulk",0.0232722770090909,0.0306626855681818,0.00739040855909091,-31.7562761744542,0.873524746414538,0.885120345716044,0.0115955993015058,-1.32744943392857
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.95,"bulk",0.0221725478181818,0.0279614415909091,0.00578889377272727,-26.1083833044225,0.756491964625417,0.766707612550469,0.0102156479250514,-1.35039741368697
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.96,"other",0.0176334168136364,0.0215812679545455,0.00394785114090909,-22.3884638050189,0.633290757372984,0.641573726643182,0.008282969270198,-1.3079251787216
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.97,"other",0.0127569431818182,0.0164946164772727,0.00373767329545455,-29.2991294402068,0.50115781197649,0.508112465742579,0.00695465376608939,-1.38771732174767
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.98,"tail",0.00872168043636364,0.0113314490909091,0.00260976865454545,-29.9227731810082,0.357652764755487,0.363916020017607,0.00626325526211929,-1.75121119681578
