"score","method","prop_k","quantile","mean","median"
"quant",3,20,0.99,0.36068500792464,0.332202593008321
"quant",3,20,0.995,0.187541320557159,0.168957826578413
"quant",4,20,0.9,1.80494278607801,1.76146651830906
"quant",4,20,0.91,1.69099888759943,1.64845800862578
"quant",4,20,0.92,1.56947957942567,1.527302459322
"quant",4,20,0.93,1.43920492968043,1.39762773099108
"quant",4,20,0.94,1.29856501456336,1.25801383012367
"quant",4,20,0.95,1.14565767178516,1.09809280197035
"quant",4,20,0.96,0.977903223871779,0.936341251339855
"quant",4,20,0.97,0.791558900116603,0.763536544946921
"quant",4,20,0.98,0.580997503685123,0.552230192369261
"quant",4,20,0.99,0.319201262404066,0.303740357101263
"quant",4,20,0.995,0.170534206912154,0.161960410798781
"quant",5,20,0.9,1.91464261696254,1.90582686851319
"quant",5,20,0.91,1.80550672219931,1.8011918193815
"quant",5,20,0.92,1.68628413385411,1.68005883179645
"quant",5,20,0.93,1.55558879167682,1.54621882728194
"quant",5,20,0.94,1.41191120626064,1.39582137772373
"quant",5,20,0.95,1.25300759764246,1.22539099304841
"quant",5,20,0.96,1.07607271354531,1.04587902962742
"quant",5,20,0.97,0.87524094749454,0.844320832831407
"quant",5,20,0.98,0.640770522524592,0.611418161119879
"quant",5,20,0.99,0.356514393960952,0.326572307968122
"quant",5,20,0.995,0.184710440534168,0.169608447828725
"quant",1,30,0.9,1.81476239045779,1.77257427390943
"quant",1,30,0.91,1.70075915911014,1.65867946846684
"quant",1,30,0.92,1.57978644937846,1.53753552657121
"quant",1,30,0.93,1.45100901118631,1.40806029843614
"quant",1,30,0.94,1.31363401888303,1.26995139239641
"quant",1,30,0.95,1.16610254393362,1.12289592732212
"quant",1,30,0.96,1.00594042444344,0.950517272928061
"quant",1,30,0.97,0.830365801491594,0.787099114512023
"quant",1,30,0.98,0.633930127305931,0.607446572659893
"quant",1,30,0.99,0.403217128143082,0.389489212847366
"quant",1,30,0.995,0.261803655259003,0.252066052365195
"quant",2,30,0.9,1.80177801063008,1.76446143463611
"quant",2,30,0.91,1.68779854135026,1.65068759741279
"quant",2,30,0.92,1.56613235869888,1.5298461461241
"quant",2,30,0.93,1.4356410451102,1.40026046506777
"quant",2,30,0.94,1.29514443816137,1.26158660416923
"quant",2,30,0.95,1.14334935306646,1.10141321974516
"quant",2,30,0.96,0.977914378479779,0.939007640187621
"quant",2,30,0.97,0.795027685877924,0.76523396277492
"quant",2,30,0.98,0.588893669585766,0.550988905672959
"quant",2,30,0.99,0.330956907804159,0.305630764490803
"quant",2,30,0.995,0.179550501153627,0.162469236129895
"quant",3,30,0.9,1.93129717609035,1.91557873770256
"quant",3,30,0.91,1.82243912929523,1.80619725435663
"quant",3,30,0.92,1.7023628619201,1.69100137465574
"quant",3,30,0.93,1.56936938936769,1.55566711422335
"quant",3,30,0.94,1.42201511917451,1.40437523983354
"quant",3,30,0.95,1.25836073812984,1.22798243367759
"quant",3,30,0.96,1.07685821673476,1.04658728645555
"quant",3,30,0.97,0.872328740023355,0.840968318835463
"quant",3,30,0.98,0.636080633098579,0.608589002903038
"quant",3,30,0.99,0.354145489445791,0.326961983953103
"quant",3,30,0.995,0.186003519735144,0.173129867937739
"quant",4,30,0.9,1.8044172769999,1.76202115859168
"quant",4,30,0.91,1.69098501622531,1.64873420415896
"quant",4,30,0.92,1.56986019678939,1.5281471744622
"quant",4,30,0.93,1.44033663252386,1.41876857439219
"quant",4,30,0.94,1.30089206110684,1.27362316474944
"quant",4,30,0.95,1.1496833865236,1.10812468871002
"quant",4,30,0.96,0.983878641080576,0.947163968873042
"quant",4,30,0.97,0.799489540123542,0.764853650137549
"quant",4,30,0.98,0.590684306384821,0.553955805842419
"quant",4,30,0.99,0.331809273310615,0.313826163827696
"quant",4,30,0.995,0.193588159890528,0.169533025355496
"quant",5,30,0.9,1.91296321199402,1.90336572509763
"quant",5,30,0.91,1.80268094322635,1.79549946636451
"quant",5,30,0.92,1.68214350891698,1.67215395974783
"quant",5,30,0.93,1.55023117403083,1.53729411734395
"quant",5,30,0.94,1.40570155747147,1.38671898362919
"quant",5,30,0.95,1.24619433187273,1.21679016489174
"quant",5,30,0.96,1.06886075871046,1.03649927871687
"quant",5,30,0.97,0.867885889914639,0.834312233884141
"quant",5,30,0.98,0.634136097232797,0.606804050767114
"quant",5,30,0.99,0.352416222599466,0.327769984273709
"quant",5,30,0.995,0.18572698825978,0.173438645580437
"quant",1,40,0.9,1.81464807244427,1.77253307038944
"quant",1,40,0.91,1.70066453765236,1.65866169714608
"quant",1,40,0.92,1.57970039736865,1.53750499033206
"quant",1,40,0.93,1.45095992619436,1.40813400482583
"quant",1,40,0.94,1.31360285565522,1.2699703607783
"quant",1,40,0.95,1.16607736531661,1.12289889992199
"quant",1,40,0.96,1.00590888314088,0.950652832061148
"quant",1,40,0.97,0.830330993143863,0.787198027626064
"quant",1,40,0.98,0.633875954352358,0.607409517215629
"quant",1,40,0.99,0.403143739211144,0.389356388003348
"quant",1,40,0.995,0.261735672479702,0.252672941172494
"quant",2,40,0.9,1.80139797716863,1.76146188504646
"quant",2,40,0.91,1.6874428189364,1.64820362909169
"quant",2,40,0.92,1.56568008340167,1.52777061126439
"quant",2,40,0.93,1.43513056892286,1.3974711132971
"quant",2,40,0.94,1.29472775388641,1.25748960477726
"quant",2,40,0.95,1.14257747535892,1.09739007210119
"quant",2,40,0.96,0.977066900596644,0.935929924746168
"quant",2,40,0.97,0.793962645493384,0.762396382254783
"quant",2,40,0.98,0.587271591811598,0.552129830893402
"quant",2,40,0.99,0.325073880134328,0.302093523113902
"quant",2,40,0.995,0.174142352402807,0.160168493682074
"quant",3,40,0.9,1.93295958174456,1.92356739210271
"quant",3,40,0.91,1.82097181822647,1.81036992007866
"quant",3,40,0.92,1.69724422217164,1.68459266973957
"quant",3,40,0.93,1.56055456366224,1.54519323979127
"quant",3,40,0.94,1.40948330836108,1.38943900205378
"quant",3,40,0.95,1.24340488781641,1.2164440379277
"quant",3,40,0.96,1.06021037310563,1.03139888994924
"quant",3,40,0.97,0.856260461399679,0.82649382347088
"quant",3,40,0.98,0.622562033380214,0.586789076562141
"quant",3,40,0.99,0.348285266029767,0.317546513314672
"quant",3,40,0.995,0.186981477318627,0.178479192090987
"quant",4,40,0.9,1.81335647558389,1.78849065201628
"quant",4,40,0.91,1.70031233595237,1.67756212726239
"quant",4,40,0.92,1.57981443502735,1.5565040206345
"quant",4,40,0.93,1.45077932856195,1.43590913374567
"quant",4,40,0.94,1.31184973851176,1.2862081622767
"quant",4,40,0.95,1.16044488047474,1.12844739673263
"quant",4,40,0.96,0.994069781293231,0.951398211256302
"quant",4,40,0.97,0.808005704071813,0.766500572277452
"quant",4,40,0.98,0.598099715730266,0.563783488240449
"quant",4,40,0.99,0.336054836574251,0.323908299210834
"quant",4,40,0.995,0.186017677944779,0.174062281889636
"quant",5,40,0.9,1.9098031646464,1.90262417307711
"quant",5,40,0.91,1.79887435610245,1.78786627088119
"quant",5,40,0.92,1.67764101879372,1.6611742235396
"quant",5,40,0.93,1.54490348340367,1.52371796089546
"quant",5,40,0.94,1.39954131571229,1.37231271694932
"quant",5,40,0.95,1.24008706739571,1.20944660588049
"quant",5,40,0.96,1.0626011098579,1.02867720124396
"quant",5,40,0.97,0.861647114249928,0.828365916361238
"quant",5,40,0.98,0.627861132620812,0.597993575745748
"quant",5,40,0.99,0.349843177509359,0.32146414827294
"quant",5,40,0.995,0.186663392410753,0.17888795254615
"quant",1,50,0.9,1.81454532304143,1.77260306129607
"quant",1,50,0.91,1.70056934208467,1.65874392148842
"quant",1,50,0.92,1.57962852825462,1.53760507408253
"quant",1,50,0.93,1.45089280218722,1.40815808146743
"quant",1,50,0.94,1.31355352663334,1.2699384766655
"quant",1,50,0.95,1.16605457541075,1.12291359038237
"quant",1,50,0.96,1.00587274765319,0.95080128875639
"quant",1,50,0.97,0.830254395879887,0.787262489359416
"quant",1,50,0.98,0.633818346083337,0.60750317265563
"quant",1,50,0.99,0.403099247001812,0.389405379752856
"quant",1,50,0.995,0.261665769167559,0.252248472546071
"quant",2,50,0.9,1.80142643651526,1.76336520705245
"quant",2,50,0.91,1.68745194220049,1.65049178557883
"quant",2,50,0.92,1.56587290052001,1.52995574737021
"quant",2,50,0.93,1.43549442983388,1.39956842713467
"quant",2,50,0.94,1.2950384732179,1.25957342563556
"quant",2,50,0.95,1.14286502634644,1.09817030499398
"quant",2,50,0.96,0.977088488600062,0.936400605757058
"quant",2,50,0.97,0.794294055940854,0.762018411832829
"quant",2,50,0.98,0.588223733046569,0.552355840017055
"quant",2,50,0.99,0.329503430710948,0.301070237583263
"quant",2,50,0.995,0.178525820309925,0.160603527770959
"quant",3,50,0.9,1.92479600253179,1.93034896179516
"quant",3,50,0.91,1.8069808543458,1.80798419474066
"quant",3,50,0.92,1.67789334158019,1.67005375620662
"quant",3,50,0.93,1.53730853750253,1.52129250131723
"quant",3,50,0.94,1.38451966457127,1.35953027708913
"quant",3,50,0.95,1.21900102410324,1.18889743247555
"quant",3,50,0.96,1.03823394264854,1.01092006023357
"quant",3,50,0.97,0.837936059635691,0.807019296959008
"quant",3,50,0.98,0.610071086875277,0.575094470451173
"quant",3,50,0.99,0.346390847351692,0.32125535736299
"quant",3,50,0.995,0.194209286625552,0.187379174750264
"quant",4,50,0.9,1.81944948168938,1.79614277892417
"quant",4,50,0.91,1.7070577346132,1.69411550631664
"quant",4,50,0.92,1.58752795021289,1.57783568264212
"quant",4,50,0.93,1.45960521783794,1.44884108590645
"quant",4,50,0.94,1.32162985040023,1.30100011413485
"quant",4,50,0.95,1.17121905064817,1.14185692151896
"quant",4,50,0.96,1.00567593839819,0.965964178094423
"quant",4,50,0.97,0.82019575216188,0.773718825963543
"quant",4,50,0.98,0.61045712437941,0.573399586255552
"quant",4,50,0.99,0.361496925123291,0.328732286921383
"quant",4,50,0.995,0.205053254844513,0.176479409654284
"quant",5,50,0.9,1.90105493571908,1.89690122538607
"quant",5,50,0.91,1.78847061282671,1.77852738752898
"quant",5,50,0.92,1.66662999721673,1.6504267305286
"quant",5,50,0.93,1.53435556897311,1.51137403139126
"quant",5,50,0.94,1.38989403702032,1.36552985473053
"quant",5,50,0.95,1.23295043212053,1.20374302772124
"quant",5,50,0.96,1.05935403680712,1.03379907075088
"quant",5,50,0.97,0.861430347465702,0.830507340248794
"quant",5,50,0.98,0.626811679216458,0.602172444083229
"quant",5,50,0.99,0.349731578758153,0.328968316051904
"quant",5,50,0.995,0.190487448688238,0.182184511736726
"quant",1,60,0.9,1.81454356106676,1.77281964931784
"quant",1,60,0.91,1.70055853788884,1.65904274167088
"quant",1,60,0.92,1.57961272318636,1.53787869071853
"quant",1,60,0.93,1.45087174008337,1.40841106442823
"quant",1,60,0.94,1.313519739491,1.27019103877817
"quant",1,60,0.95,1.16601074637698,1.12292200451334
"quant",1,60,0.96,1.00583686004276,0.950705560076297
"quant",1,60,0.97,0.830239880132027,0.787207312591297
"quant",1,60,0.98,0.633761588769027,0.607524867814348
"quant",1,60,0.99,0.403038060170076,0.389254953199147
"quant",1,60,0.995,0.26161074162521,0.252227230489847
"quant",2,60,0.9,1.80166630783265,1.76349093320729
"quant",2,60,0.91,1.68757400578978,1.65115126557766
"quant",2,60,0.92,1.56597756853764,1.53022148952469
"quant",2,60,0.93,1.4357705944501,1.39964582344137
"quant",2,60,0.94,1.29535190630103,1.25939044510445
"quant",2,60,0.95,1.14319631048103,1.09813140042109
"quant",2,60,0.96,0.977201677890986,0.938643831358373
"quant",2,60,0.97,0.794209790152886,0.764811817184187
"quant",2,60,0.98,0.587673170501853,0.553010448980922
"quant",2,60,0.99,0.326287064044394,0.301185347590173
"quant",2,60,0.995,0.176091974370653,0.159738146414812
"quant",3,60,0.9,1.91363603256215,1.91982645041893
"quant",3,60,0.91,1.78834023215982,1.80160995726136
"quant",3,60,0.92,1.65676818262255,1.66212252286826
"quant",3,60,0.93,1.51798766463181,1.51018867445766
"quant",3,60,0.94,1.37174173890285,1.34490669899268
"quant",3,60,0.95,1.21583142403996,1.16821846972126
"quant",3,60,0.96,1.04787188027807,0.999342974537223
"quant",3,60,0.97,0.862363895789827,0.816054304188623
"quant",3,60,0.98,0.648330131961977,0.619314070201819
"quant",3,60,0.99,0.396454313925202,0.379590083913538
"quant",3,60,0.995,0.246274526177374,0.238037879852027
"quant",4,60,0.9,1.84743442057593,1.8314958052519
"quant",4,60,0.91,1.73700515885941,1.72551458420707
"quant",4,60,0.92,1.61968900673953,1.62304551179744
"quant",4,60,0.93,1.49404374586458,1.51300283844308
"quant",4,60,0.94,1.35772181739989,1.3674683671224
"quant",4,60,0.95,1.20888446149583,1.2009063523144
"quant",4,60,0.96,1.0447505806526,1.01114750504925
"quant",4,60,0.97,0.861705869597473,0.812478434553733
"quant",4,60,0.98,0.654388891936573,0.59363616406664
"quant",4,60,0.99,0.403723865954707,0.332085543024448
"quant",4,60,0.995,0.25969609504508,0.178523860143161
"quant",5,60,0.9,1.88206490517152,1.889756349605
"quant",5,60,0.91,1.76923419757977,1.77509575899074
"quant",5,60,0.92,1.6479787658291,1.65336800040639
"quant",5,60,0.93,1.51774857772277,1.51378480304566
"quant",5,60,0.94,1.37845260326451,1.33707474296636
"quant",5,60,0.95,1.22609155257689,1.19519129188692
"quant",5,60,0.96,1.05654786765301,1.02347652479982
"quant",5,60,0.97,0.870542793804461,0.839809480794133
"quant",5,60,0.98,0.644845805480805,0.610869098214695
"quant",5,60,0.99,0.396429604733527,0.343989851161018
"quant",5,60,0.995,0.246347657178538,0.19439814563022
"quant",1,70,0.9,1.8144713590298,1.77267374263084
"quant",1,70,0.91,1.70047634256291,1.65868961375071
"quant",1,70,0.92,1.57953699149914,1.53756638786181
"quant",1,70,0.93,1.45078243179846,1.40820455519419
"quant",1,70,0.94,1.31344557039043,1.27000678157013
"quant",1,70,0.95,1.16595814689653,1.1227914632118
"quant",1,70,0.96,1.00578786912497,0.950755677592864
"quant",1,70,0.97,0.83026022459028,0.787292657948972
"quant",1,70,0.98,0.633780410086231,0.607694176508973
"quant",1,70,0.99,0.402954440226195,0.389363829261366
"quant",1,70,0.995,0.261488805291442,0.252116920983535
"quant",2,70,0.9,1.8022551183222,1.76749605584974
"quant",2,70,0.91,1.68802217499105,1.65396870899719
"quant",2,70,0.92,1.56655970241735,1.53319098155417
"quant",2,70,0.93,1.43651840587955,1.40320965367373
"quant",2,70,0.94,1.29600742857006,1.26217611791166
"quant",2,70,0.95,1.14371887608206,1.10183357152794
"quant",2,70,0.96,0.977803108406899,0.946051192310508
"quant",2,70,0.97,0.795257831606643,0.766525836269844
"quant",2,70,0.98,0.588877120381367,0.553944329549684
"quant",2,70,0.99,0.329890302968174,0.303820077787195
"quant",2,70,0.995,0.178390269031378,0.161016937812533
"quant",3,70,0.9,1.90169904521512,1.89417422922653
"quant",3,70,0.91,1.78530380051906,1.76957938215577
"quant",3,70,0.92,1.66496105347181,1.62509340054394
"quant",3,70,0.93,1.53892009715378,1.47866037769368
"quant",3,70,0.94,1.40600040816398,1.34347041465774
"quant",3,70,0.95,1.26454012131891,1.2197934278096
"quant",3,70,0.96,1.11119959816103,1.07632126395843
"quant",3,70,0.97,0.943450966112377,0.903559021728223
"quant",3,70,0.98,0.757721451418196,0.718690208158686
"quant",3,70,0.99,0.498194205387271,0.484080055377887
"quant",3,70,0.995,0.320212606178809,0.320238157426783
"quant",4,70,0.9,1.87106995238268,1.88320620786767
"quant",4,70,0.91,1.76162666640814,1.77053879031237
"quant",4,70,0.92,1.64490416130605,1.64768722024976
"quant",4,70,0.93,1.51942863365271,1.51302549065716
"quant",4,70,0.94,1.38330126891207,1.3771075330581
"quant",4,70,0.95,1.23406634534088,1.22018414799079
"quant",4,70,0.96,1.06833463560056,1.0324036050931
"quant",4,70,0.97,0.88151114419131,0.855443143118777
"quant",4,70,0.98,0.666737924018278,0.645788739437467
"quant",4,70,0.99,0.403426019179995,0.354819516337048
"quant",4,70,0.995,0.25091413988538,0.194073422576589
"quant",5,70,0.9,1.86489670358017,1.84554643103228
"quant",5,70,0.91,1.75169955554163,1.72991982163039
"quant",5,70,0.92,1.6324144425271,1.61077568974097
"quant",5,70,0.93,1.503652000186,1.4804709875013
"quant",5,70,0.94,1.36566928171222,1.32800016118812
"quant",5,70,0.95,1.21497528428057,1.15656262793366
"quant",5,70,0.96,1.04868476960494,0.985206122265964
"quant",5,70,0.97,0.867539584096491,0.810032844819123
"quant",5,70,0.98,0.655893954558751,0.621937335798496
"quant",5,70,0.99,0.378617444345798,0.341622634573583
"quant",5,70,0.995,0.213773589280941,0.196727329238705
