"score","method","prop_k","dataset","quantile","value"
"brier",3,40,40,0.92,NA
"brier",3,40,40,0.93,NA
"brier",3,40,40,0.94,NA
"brier",3,40,40,0.95,NA
"brier",3,40,40,0.96,NA
"brier",3,40,40,0.97,NA
"brier",3,40,40,0.98,NA
"brier",3,40,40,0.99,NA
"brier",3,40,40,0.995,NA
"brier",3,40,41,0.9,NA
"brier",3,40,41,0.91,NA
"brier",3,40,41,0.92,NA
"brier",3,40,41,0.93,NA
"brier",3,40,41,0.94,NA
"brier",3,40,41,0.95,NA
"brier",3,40,41,0.96,NA
"brier",3,40,41,0.97,NA
"brier",3,40,41,0.98,NA
"brier",3,40,41,0.99,NA
"brier",3,40,41,0.995,NA
"brier",3,40,42,0.9,NA
"brier",3,40,42,0.91,NA
"brier",3,40,42,0.92,NA
"brier",3,40,42,0.93,NA
"brier",3,40,42,0.94,NA
"brier",3,40,42,0.95,NA
"brier",3,40,42,0.96,NA
"brier",3,40,42,0.97,NA
"brier",3,40,42,0.98,NA
"brier",3,40,42,0.99,NA
"brier",3,40,42,0.995,NA
"brier",3,40,43,0.9,NA
"brier",3,40,43,0.91,NA
"brier",3,40,43,0.92,NA
"brier",3,40,43,0.93,NA
"brier",3,40,43,0.94,NA
"brier",3,40,43,0.95,NA
"brier",3,40,43,0.96,NA
"brier",3,40,43,0.97,NA
"brier",3,40,43,0.98,NA
"brier",3,40,43,0.99,NA
"brier",3,40,43,0.995,NA
"brier",3,40,44,0.9,NA
"brier",3,40,44,0.91,NA
"brier",3,40,44,0.92,NA
"brier",3,40,44,0.93,NA
"brier",3,40,44,0.94,NA
"brier",3,40,44,0.95,NA
"brier",3,40,44,0.96,NA
"brier",3,40,44,0.97,NA
"brier",3,40,44,0.98,NA
"brier",3,40,44,0.99,NA
"brier",3,40,44,0.995,NA
"brier",3,40,45,0.9,NA
"brier",3,40,45,0.91,NA
"brier",3,40,45,0.92,NA
"brier",3,40,45,0.93,NA
"brier",3,40,45,0.94,NA
"brier",3,40,45,0.95,NA
"brier",3,40,45,0.96,NA
"brier",3,40,45,0.97,NA
"brier",3,40,45,0.98,NA
"brier",3,40,45,0.99,NA
"brier",3,40,45,0.995,NA
"brier",3,40,46,0.9,NA
"brier",3,40,46,0.91,NA
"brier",3,40,46,0.92,NA
"brier",3,40,46,0.93,NA
"brier",3,40,46,0.94,NA
"brier",3,40,46,0.95,NA
"brier",3,40,46,0.96,NA
"brier",3,40,46,0.97,NA
"brier",3,40,46,0.98,NA
"brier",3,40,46,0.99,NA
"brier",3,40,46,0.995,NA
"brier",3,40,47,0.9,NA
"brier",3,40,47,0.91,NA
"brier",3,40,47,0.92,NA
"brier",3,40,47,0.93,NA
"brier",3,40,47,0.94,NA
"brier",3,40,47,0.95,NA
"brier",3,40,47,0.96,NA
"brier",3,40,47,0.97,NA
"brier",3,40,47,0.98,NA
"brier",3,40,47,0.99,NA
"brier",3,40,47,0.995,NA
"brier",3,40,48,0.9,NA
"brier",3,40,48,0.91,NA
"brier",3,40,48,0.92,NA
"brier",3,40,48,0.93,NA
"brier",3,40,48,0.94,NA
"brier",3,40,48,0.95,NA
"brier",3,40,48,0.96,NA
"brier",3,40,48,0.97,NA
"brier",3,40,48,0.98,NA
"brier",3,40,48,0.99,NA
"brier",3,40,48,0.995,NA
"brier",3,40,49,0.9,NA
"brier",3,40,49,0.91,NA
"brier",3,40,49,0.92,NA
"brier",3,40,49,0.93,NA
"brier",3,40,49,0.94,NA
"brier",3,40,49,0.95,NA
"brier",3,40,49,0.96,NA
"brier",3,40,49,0.97,NA
"brier",3,40,49,0.98,NA
"brier",3,40,49,0.99,NA
"brier",3,40,49,0.995,NA
"brier",3,40,50,0.9,NA
"brier",3,40,50,0.91,NA
"brier",3,40,50,0.92,NA
"brier",3,40,50,0.93,NA
"brier",3,40,50,0.94,NA
"brier",3,40,50,0.95,NA
"brier",3,40,50,0.96,NA
"brier",3,40,50,0.97,NA
"brier",3,40,50,0.98,NA
"brier",3,40,50,0.99,NA
"brier",3,40,50,0.995,NA
"brier",4,40,1,0.9,0.0573989809
"brier",4,40,1,0.91,0.0540506234636364
"brier",4,40,1,0.92,0.0497667629090909
"brier",4,40,1,0.93,0.0461006439818182
"brier",4,40,1,0.94,0.0410477830272727
"brier",4,40,1,0.95,0.0354779745090909
"brier",4,40,1,0.96,0.0294509937045455
"brier",4,40,1,0.97,0.0241084184681818
"brier",4,40,1,0.98,0.0153246006227273
"brier",4,40,1,0.99,0.00996910965454545
"brier",4,40,1,0.995,0.0074647754
"brier",4,40,2,0.9,0.0287659229545455
"brier",4,40,2,0.91,0.0250152366045455
"brier",4,40,2,0.92,0.0219042625909091
"brier",4,40,2,0.93,0.0160805180772727
"brier",4,40,2,0.94,0.0131691034318182
"brier",4,40,2,0.95,0.00864961722727273
"brier",4,40,2,0.96,0.00423932302272727
"brier",4,40,2,0.97,0.00522224721363636
"brier",4,40,2,0.98,0.0012611354
"brier",4,40,2,0.99,0.00326337209545455
"brier",4,40,2,0.995,0.00287136625454545
"brier",4,40,3,0.9,0.0234455589818182
"brier",4,40,3,0.91,0.0224839541045455
"brier",4,40,3,0.92,0.0191467197136364
"brier",4,40,3,0.93,0.0192047374863636
"brier",4,40,3,0.94,0.0151947334863636
"brier",4,40,3,0.95,0.0107906436636364
"brier",4,40,3,0.96,0.00972149208181818
"brier",4,40,3,0.97,0.00854997239090909
"brier",4,40,3,0.98,0.0070215858
"brier",4,40,3,0.99,0.00288716685909091
"brier",4,40,3,0.995,0.00167670472272727
"brier",4,40,4,0.9,0.0247453100409091
"brier",4,40,4,0.91,0.0234665329363636
"brier",4,40,4,0.92,0.0217825344090909
"brier",4,40,4,0.93,0.0202311216318182
"brier",4,40,4,0.94,0.0172524997272727
"brier",4,40,4,0.95,0.0129468496090909
"brier",4,40,4,0.96,0.0106932078181818
"brier",4,40,4,0.97,0.00499823473636364
"brier",4,40,4,0.98,0.00062344655
"brier",4,40,4,0.99,0.00312329370454545
"brier",4,40,4,0.995,0.00245297751363636
"brier",4,40,5,0.9,0.0279583190090909
"brier",4,40,5,0.91,0.0232321576181818
"brier",4,40,5,0.92,0.0200621147909091
"brier",4,40,5,0.93,0.0171292275181818
"brier",4,40,5,0.94,0.0176090967727273
"brier",4,40,5,0.95,0.0201440436863636
"brier",4,40,5,0.96,0.0197826473090909
"brier",4,40,5,0.97,0.0194333517954545
"brier",4,40,5,0.98,0.0154181720636364
"brier",4,40,5,0.99,0.0108397207409091
"brier",4,40,5,0.995,0.00520333756363636
"brier",4,40,6,0.9,0.0612145391090909
"brier",4,40,6,0.91,0.0600348712681818
"brier",4,40,6,0.92,0.0563759640318182
"brier",4,40,6,0.93,0.0524596926636364
"brier",4,40,6,0.94,0.0494728060136364
"brier",4,40,6,0.95,0.04391048645
"brier",4,40,6,0.96,0.03926570625
"brier",4,40,6,0.97,0.0330170357727273
"brier",4,40,6,0.98,0.0266387553727273
"brier",4,40,6,0.99,0.0179277482136364
"brier",4,40,6,0.995,0.0125872692181818
"brier",4,40,7,0.9,0.0224296035909091
"brier",4,40,7,0.91,0.0185528595409091
"brier",4,40,7,0.92,0.0161375091818182
"brier",4,40,7,0.93,0.0129427207681818
"brier",4,40,7,0.94,0.0148425719636364
"brier",4,40,7,0.95,0.0141244916272727
"brier",4,40,7,0.96,0.0109760240818182
"brier",4,40,7,0.97,0.00776592642727273
"brier",4,40,7,0.98,0.00810865755909091
"brier",4,40,7,0.99,0.00542454322272727
"brier",4,40,7,0.995,0.00235695371818182
"brier",4,40,8,0.9,0.0167888467681818
"brier",4,40,8,0.91,0.0159927509090909
"brier",4,40,8,0.92,0.0147925224272727
"brier",4,40,8,0.93,0.0136570751090909
"brier",4,40,8,0.94,0.00974427951363636
"brier",4,40,8,0.95,0.00928255900454546
"brier",4,40,8,0.96,0.00777541404545455
"brier",4,40,8,0.97,0.00560346302272727
"brier",4,40,8,0.98,0.00340949625909091
"brier",4,40,8,0.99,0.00401506930909091
"brier",4,40,8,0.995,0.00262185452272727
"brier",4,40,9,0.9,0.0112855709272727
"brier",4,40,9,0.91,0.0125491522045455
"brier",4,40,9,0.92,0.0119658734363636
"brier",4,40,9,0.93,0.0130159024136364
"brier",4,40,9,0.94,0.0135571676272727
"brier",4,40,9,0.95,0.0119515651545455
"brier",4,40,9,0.96,0.0107308466045455
"brier",4,40,9,0.97,0.0123197601863636
"brier",4,40,9,0.98,0.0104061044090909
"brier",4,40,9,0.99,0.00548262780909091
"brier",4,40,9,0.995,0.00299405573181818
"brier",4,40,10,0.9,0.0304688973045455
"brier",4,40,10,0.91,0.0280616195818182
"brier",4,40,10,0.92,0.0273753534545455
"brier",4,40,10,0.93,0.0270302646636364
"brier",4,40,10,0.94,0.0261315075636364
"brier",4,40,10,0.95,0.0252276968954545
"brier",4,40,10,0.96,0.0214224535636364
"brier",4,40,10,0.97,0.0181888006409091
"brier",4,40,10,0.98,0.0148748495136364
"brier",4,40,10,0.99,0.00853876837272727
"brier",4,40,10,0.995,0.00385132684090909
"brier",4,40,11,0.9,NA
"brier",4,40,11,0.91,NA
"brier",4,40,11,0.92,NA
"brier",4,40,11,0.93,NA
"brier",4,40,11,0.94,NA
"brier",4,40,11,0.95,NA
"brier",4,40,11,0.96,NA
"brier",4,40,11,0.97,NA
"brier",4,40,11,0.98,NA
"brier",4,40,11,0.99,NA
"brier",4,40,11,0.995,NA
"brier",4,40,12,0.9,NA
"brier",4,40,12,0.91,NA
"brier",4,40,12,0.92,NA
"brier",4,40,12,0.93,NA
"brier",4,40,12,0.94,NA
"brier",4,40,12,0.95,NA
"brier",4,40,12,0.96,NA
"brier",4,40,12,0.97,NA
"brier",4,40,12,0.98,NA
"brier",4,40,12,0.99,NA
"brier",4,40,12,0.995,NA
"brier",4,40,13,0.9,NA
"brier",4,40,13,0.91,NA
"brier",4,40,13,0.92,NA
"brier",4,40,13,0.93,NA
"brier",4,40,13,0.94,NA
"brier",4,40,13,0.95,NA
"brier",4,40,13,0.96,NA
"brier",4,40,13,0.97,NA
"brier",4,40,13,0.98,NA
"brier",4,40,13,0.99,NA
"brier",4,40,13,0.995,NA
"brier",4,40,14,0.9,NA
"brier",4,40,14,0.91,NA
"brier",4,40,14,0.92,NA
"brier",4,40,14,0.93,NA
"brier",4,40,14,0.94,NA
"brier",4,40,14,0.95,NA
"brier",4,40,14,0.96,NA
"brier",4,40,14,0.97,NA
"brier",4,40,14,0.98,NA
"brier",4,40,14,0.99,NA
"brier",4,40,14,0.995,NA
"brier",4,40,15,0.9,NA
"brier",4,40,15,0.91,NA
"brier",4,40,15,0.92,NA
"brier",4,40,15,0.93,NA
"brier",4,40,15,0.94,NA
"brier",4,40,15,0.95,NA
"brier",4,40,15,0.96,NA
"brier",4,40,15,0.97,NA
"brier",4,40,15,0.98,NA
"brier",4,40,15,0.99,NA
"brier",4,40,15,0.995,NA
"brier",4,40,16,0.9,NA
"brier",4,40,16,0.91,NA
"brier",4,40,16,0.92,NA
"brier",4,40,16,0.93,NA
"brier",4,40,16,0.94,NA
"brier",4,40,16,0.95,NA
"brier",4,40,16,0.96,NA
"brier",4,40,16,0.97,NA
"brier",4,40,16,0.98,NA
"brier",4,40,16,0.99,NA
"brier",4,40,16,0.995,NA
"brier",4,40,17,0.9,NA
"brier",4,40,17,0.91,NA
"brier",4,40,17,0.92,NA
"brier",4,40,17,0.93,NA
"brier",4,40,17,0.94,NA
"brier",4,40,17,0.95,NA
"brier",4,40,17,0.96,NA
"brier",4,40,17,0.97,NA
"brier",4,40,17,0.98,NA
"brier",4,40,17,0.99,NA
"brier",4,40,17,0.995,NA
"brier",4,40,18,0.9,NA
"brier",4,40,18,0.91,NA
"brier",4,40,18,0.92,NA
"brier",4,40,18,0.93,NA
"brier",4,40,18,0.94,NA
"brier",4,40,18,0.95,NA
"brier",4,40,18,0.96,NA
"brier",4,40,18,0.97,NA
"brier",4,40,18,0.98,NA
"brier",4,40,18,0.99,NA
"brier",4,40,18,0.995,NA
"brier",4,40,19,0.9,NA
"brier",4,40,19,0.91,NA
"brier",4,40,19,0.92,NA
"brier",4,40,19,0.93,NA
"brier",4,40,19,0.94,NA
"brier",4,40,19,0.95,NA
"brier",4,40,19,0.96,NA
"brier",4,40,19,0.97,NA
"brier",4,40,19,0.98,NA
"brier",4,40,19,0.99,NA
"brier",4,40,19,0.995,NA
"brier",4,40,20,0.9,NA
"brier",4,40,20,0.91,NA
"brier",4,40,20,0.92,NA
"brier",4,40,20,0.93,NA
"brier",4,40,20,0.94,NA
"brier",4,40,20,0.95,NA
"brier",4,40,20,0.96,NA
"brier",4,40,20,0.97,NA
"brier",4,40,20,0.98,NA
"brier",4,40,20,0.99,NA
"brier",4,40,20,0.995,NA
"brier",4,40,21,0.9,NA
"brier",4,40,21,0.91,NA
"brier",4,40,21,0.92,NA
"brier",4,40,21,0.93,NA
"brier",4,40,21,0.94,NA
"brier",4,40,21,0.95,NA
"brier",4,40,21,0.96,NA
"brier",4,40,21,0.97,NA
"brier",4,40,21,0.98,NA
"brier",4,40,21,0.99,NA
"brier",4,40,21,0.995,NA
"brier",4,40,22,0.9,NA
"brier",4,40,22,0.91,NA
"brier",4,40,22,0.92,NA
"brier",4,40,22,0.93,NA
"brier",4,40,22,0.94,NA
"brier",4,40,22,0.95,NA
"brier",4,40,22,0.96,NA
"brier",4,40,22,0.97,NA
"brier",4,40,22,0.98,NA
"brier",4,40,22,0.99,NA
"brier",4,40,22,0.995,NA
"brier",4,40,23,0.9,NA
"brier",4,40,23,0.91,NA
"brier",4,40,23,0.92,NA
"brier",4,40,23,0.93,NA
"brier",4,40,23,0.94,NA
"brier",4,40,23,0.95,NA
"brier",4,40,23,0.96,NA
"brier",4,40,23,0.97,NA
"brier",4,40,23,0.98,NA
"brier",4,40,23,0.99,NA
"brier",4,40,23,0.995,NA
"brier",4,40,24,0.9,NA
"brier",4,40,24,0.91,NA
"brier",4,40,24,0.92,NA
"brier",4,40,24,0.93,NA
"brier",4,40,24,0.94,NA
"brier",4,40,24,0.95,NA
"brier",4,40,24,0.96,NA
"brier",4,40,24,0.97,NA
"brier",4,40,24,0.98,NA
"brier",4,40,24,0.99,NA
"brier",4,40,24,0.995,NA
"brier",4,40,25,0.9,NA
"brier",4,40,25,0.91,NA
"brier",4,40,25,0.92,NA
"brier",4,40,25,0.93,NA
"brier",4,40,25,0.94,NA
"brier",4,40,25,0.95,NA
"brier",4,40,25,0.96,NA
"brier",4,40,25,0.97,NA
"brier",4,40,25,0.98,NA
"brier",4,40,25,0.99,NA
"brier",4,40,25,0.995,NA
"brier",4,40,26,0.9,NA
"brier",4,40,26,0.91,NA
"brier",4,40,26,0.92,NA
"brier",4,40,26,0.93,NA
"brier",4,40,26,0.94,NA
"brier",4,40,26,0.95,NA
"brier",4,40,26,0.96,NA
"brier",4,40,26,0.97,NA
"brier",4,40,26,0.98,NA
"brier",4,40,26,0.99,NA
"brier",4,40,26,0.995,NA
"brier",4,40,27,0.9,NA
"brier",4,40,27,0.91,NA
"brier",4,40,27,0.92,NA
"brier",4,40,27,0.93,NA
"brier",4,40,27,0.94,NA
"brier",4,40,27,0.95,NA
"brier",4,40,27,0.96,NA
"brier",4,40,27,0.97,NA
"brier",4,40,27,0.98,NA
"brier",4,40,27,0.99,NA
"brier",4,40,27,0.995,NA
"brier",4,40,28,0.9,NA
"brier",4,40,28,0.91,NA
"brier",4,40,28,0.92,NA
"brier",4,40,28,0.93,NA
"brier",4,40,28,0.94,NA
"brier",4,40,28,0.95,NA
"brier",4,40,28,0.96,NA
"brier",4,40,28,0.97,NA
"brier",4,40,28,0.98,NA
"brier",4,40,28,0.99,NA
"brier",4,40,28,0.995,NA
"brier",4,40,29,0.9,NA
"brier",4,40,29,0.91,NA
"brier",4,40,29,0.92,NA
"brier",4,40,29,0.93,NA
"brier",4,40,29,0.94,NA
"brier",4,40,29,0.95,NA
"brier",4,40,29,0.96,NA
"brier",4,40,29,0.97,NA
"brier",4,40,29,0.98,NA
"brier",4,40,29,0.99,NA
"brier",4,40,29,0.995,NA
"brier",4,40,30,0.9,NA
"brier",4,40,30,0.91,NA
"brier",4,40,30,0.92,NA
"brier",4,40,30,0.93,NA
"brier",4,40,30,0.94,NA
"brier",4,40,30,0.95,NA
"brier",4,40,30,0.96,NA
"brier",4,40,30,0.97,NA
"brier",4,40,30,0.98,NA
"brier",4,40,30,0.99,NA
"brier",4,40,30,0.995,NA
"brier",4,40,31,0.9,NA
"brier",4,40,31,0.91,NA
"brier",4,40,31,0.92,NA
"brier",4,40,31,0.93,NA
"brier",4,40,31,0.94,NA
"brier",4,40,31,0.95,NA
"brier",4,40,31,0.96,NA
"brier",4,40,31,0.97,NA
"brier",4,40,31,0.98,NA
"brier",4,40,31,0.99,NA
"brier",4,40,31,0.995,NA
"brier",4,40,32,0.9,NA
"brier",4,40,32,0.91,NA
"brier",4,40,32,0.92,NA
"brier",4,40,32,0.93,NA
"brier",4,40,32,0.94,NA
"brier",4,40,32,0.95,NA
"brier",4,40,32,0.96,NA
"brier",4,40,32,0.97,NA
"brier",4,40,32,0.98,NA
"brier",4,40,32,0.99,NA
"brier",4,40,32,0.995,NA
"brier",4,40,33,0.9,NA
"brier",4,40,33,0.91,NA
"brier",4,40,33,0.92,NA
"brier",4,40,33,0.93,NA
"brier",4,40,33,0.94,NA
"brier",4,40,33,0.95,NA
"brier",4,40,33,0.96,NA
"brier",4,40,33,0.97,NA
"brier",4,40,33,0.98,NA
"brier",4,40,33,0.99,NA
"brier",4,40,33,0.995,NA
"brier",4,40,34,0.9,NA
"brier",4,40,34,0.91,NA
"brier",4,40,34,0.92,NA
"brier",4,40,34,0.93,NA
"brier",4,40,34,0.94,NA
"brier",4,40,34,0.95,NA
"brier",4,40,34,0.96,NA
"brier",4,40,34,0.97,NA
"brier",4,40,34,0.98,NA
"brier",4,40,34,0.99,NA
"brier",4,40,34,0.995,NA
"brier",4,40,35,0.9,NA
"brier",4,40,35,0.91,NA
"brier",4,40,35,0.92,NA
"brier",4,40,35,0.93,NA
"brier",4,40,35,0.94,NA
"brier",4,40,35,0.95,NA
"brier",4,40,35,0.96,NA
"brier",4,40,35,0.97,NA
"brier",4,40,35,0.98,NA
"brier",4,40,35,0.99,NA
"brier",4,40,35,0.995,NA
"brier",4,40,36,0.9,NA
"brier",4,40,36,0.91,NA
"brier",4,40,36,0.92,NA
"brier",4,40,36,0.93,NA
"brier",4,40,36,0.94,NA
"brier",4,40,36,0.95,NA
"brier",4,40,36,0.96,NA
"brier",4,40,36,0.97,NA
"brier",4,40,36,0.98,NA
"brier",4,40,36,0.99,NA
"brier",4,40,36,0.995,NA
"brier",4,40,37,0.9,NA
"brier",4,40,37,0.91,NA
"brier",4,40,37,0.92,NA
"brier",4,40,37,0.93,NA
"brier",4,40,37,0.94,NA
"brier",4,40,37,0.95,NA
"brier",4,40,37,0.96,NA
"brier",4,40,37,0.97,NA
"brier",4,40,37,0.98,NA
"brier",4,40,37,0.99,NA
"brier",4,40,37,0.995,NA
"brier",4,40,38,0.9,NA
"brier",4,40,38,0.91,NA
"brier",4,40,38,0.92,NA
"brier",4,40,38,0.93,NA
"brier",4,40,38,0.94,NA
"brier",4,40,38,0.95,NA
"brier",4,40,38,0.96,NA
"brier",4,40,38,0.97,NA
"brier",4,40,38,0.98,NA
"brier",4,40,38,0.99,NA
"brier",4,40,38,0.995,NA
"brier",4,40,39,0.9,NA
"brier",4,40,39,0.91,NA
"brier",4,40,39,0.92,NA
"brier",4,40,39,0.93,NA
"brier",4,40,39,0.94,NA
"brier",4,40,39,0.95,NA
"brier",4,40,39,0.96,NA
"brier",4,40,39,0.97,NA
"brier",4,40,39,0.98,NA
"brier",4,40,39,0.99,NA
"brier",4,40,39,0.995,NA
"brier",4,40,40,0.9,NA
"brier",4,40,40,0.91,NA
"brier",4,40,40,0.92,NA
"brier",4,40,40,0.93,NA
"brier",4,40,40,0.94,NA
"brier",4,40,40,0.95,NA
"brier",4,40,40,0.96,NA
"brier",4,40,40,0.97,NA
"brier",4,40,40,0.98,NA
"brier",4,40,40,0.99,NA
"brier",4,40,40,0.995,NA
"brier",4,40,41,0.9,NA
"brier",4,40,41,0.91,NA
"brier",4,40,41,0.92,NA
"brier",4,40,41,0.93,NA
"brier",4,40,41,0.94,NA
"brier",4,40,41,0.95,NA
"brier",4,40,41,0.96,NA
"brier",4,40,41,0.97,NA
"brier",4,40,41,0.98,NA
"brier",4,40,41,0.99,NA
"brier",4,40,41,0.995,NA
"brier",4,40,42,0.9,NA
"brier",4,40,42,0.91,NA
"brier",4,40,42,0.92,NA
"brier",4,40,42,0.93,NA
"brier",4,40,42,0.94,NA
"brier",4,40,42,0.95,NA
"brier",4,40,42,0.96,NA
"brier",4,40,42,0.97,NA
"brier",4,40,42,0.98,NA
"brier",4,40,42,0.99,NA
"brier",4,40,42,0.995,NA
"brier",4,40,43,0.9,NA
"brier",4,40,43,0.91,NA
"brier",4,40,43,0.92,NA
"brier",4,40,43,0.93,NA
"brier",4,40,43,0.94,NA
"brier",4,40,43,0.95,NA
"brier",4,40,43,0.96,NA
"brier",4,40,43,0.97,NA
"brier",4,40,43,0.98,NA
"brier",4,40,43,0.99,NA
"brier",4,40,43,0.995,NA
"brier",4,40,44,0.9,NA
"brier",4,40,44,0.91,NA
"brier",4,40,44,0.92,NA
"brier",4,40,44,0.93,NA
"brier",4,40,44,0.94,NA
"brier",4,40,44,0.95,NA
"brier",4,40,44,0.96,NA
"brier",4,40,44,0.97,NA
"brier",4,40,44,0.98,NA
"brier",4,40,44,0.99,NA
"brier",4,40,44,0.995,NA
"brier",4,40,45,0.9,NA
"brier",4,40,45,0.91,NA
"brier",4,40,45,0.92,NA
"brier",4,40,45,0.93,NA
"brier",4,40,45,0.94,NA
"brier",4,40,45,0.95,NA
"brier",4,40,45,0.96,NA
"brier",4,40,45,0.97,NA
"brier",4,40,45,0.98,NA
"brier",4,40,45,0.99,NA
"brier",4,40,45,0.995,NA
"brier",4,40,46,0.9,NA
"brier",4,40,46,0.91,NA
"brier",4,40,46,0.92,NA
"brier",4,40,46,0.93,NA
"brier",4,40,46,0.94,NA
"brier",4,40,46,0.95,NA
"brier",4,40,46,0.96,NA
"brier",4,40,46,0.97,NA
"brier",4,40,46,0.98,NA
"brier",4,40,46,0.99,NA
"brier",4,40,46,0.995,NA
"brier",4,40,47,0.9,NA
"brier",4,40,47,0.91,NA
"brier",4,40,47,0.92,NA
"brier",4,40,47,0.93,NA
"brier",4,40,47,0.94,NA
"brier",4,40,47,0.95,NA
"brier",4,40,47,0.96,NA
"brier",4,40,47,0.97,NA
"brier",4,40,47,0.98,NA
"brier",4,40,47,0.99,NA
"brier",4,40,47,0.995,NA
"brier",4,40,48,0.9,NA
"brier",4,40,48,0.91,NA
"brier",4,40,48,0.92,NA
"brier",4,40,48,0.93,NA
"brier",4,40,48,0.94,NA
"brier",4,40,48,0.95,NA
"brier",4,40,48,0.96,NA
"brier",4,40,48,0.97,NA
"brier",4,40,48,0.98,NA
"brier",4,40,48,0.99,NA
"brier",4,40,48,0.995,NA
"brier",4,40,49,0.9,NA
"brier",4,40,49,0.91,NA
"brier",4,40,49,0.92,NA
"brier",4,40,49,0.93,NA
"brier",4,40,49,0.94,NA
"brier",4,40,49,0.95,NA
"brier",4,40,49,0.96,NA
"brier",4,40,49,0.97,NA
"brier",4,40,49,0.98,NA
"brier",4,40,49,0.99,NA
"brier",4,40,49,0.995,NA
"brier",4,40,50,0.9,NA
"brier",4,40,50,0.91,NA
"brier",4,40,50,0.92,NA
"brier",4,40,50,0.93,NA
"brier",4,40,50,0.94,NA
"brier",4,40,50,0.95,NA
"brier",4,40,50,0.96,NA
"brier",4,40,50,0.97,NA
"brier",4,40,50,0.98,NA
"brier",4,40,50,0.99,NA
"brier",4,40,50,0.995,NA
"brier",5,40,1,0.9,0.0479361840590909
"brier",5,40,1,0.91,0.0442670928954545
"brier",5,40,1,0.92,0.0416011166545455
"brier",5,40,1,0.93,0.0393537632681818
"brier",5,40,1,0.94,0.0341729311454545
"brier",5,40,1,0.95,0.0282530424
"brier",5,40,1,0.96,0.0225628427636364
"brier",5,40,1,0.97,0.0172731650363636
"brier",5,40,1,0.98,0.0118027911909091
"brier",5,40,1,0.99,0.00812913645
"brier",5,40,1,0.995,0.00439610235454545
"brier",5,40,2,0.9,0.0512613791772727
"brier",5,40,2,0.91,0.0472539247727273
"brier",5,40,2,0.92,0.0425552660636364
"brier",5,40,2,0.93,0.0355290815227273
"brier",5,40,2,0.94,0.0291228557
"brier",5,40,2,0.95,0.0228531543136364
"brier",5,40,2,0.96,0.01875246655
"brier",5,40,2,0.97,0.0150219864
"brier",5,40,2,0.98,0.00997928795909091
"brier",5,40,2,0.99,0.00644606890454545
"brier",5,40,2,0.995,0.00333792614545455
"brier",5,40,3,0.9,0.0484712647863636
"brier",5,40,3,0.91,0.0458328983136364
"brier",5,40,3,0.92,0.0410276461954545
"brier",5,40,3,0.93,0.0376833172181818
"brier",5,40,3,0.94,0.0326223862
"brier",5,40,3,0.95,0.0256712730090909
"brier",5,40,3,0.96,0.0228987628090909
"brier",5,40,3,0.97,0.0171025360227273
"brier",5,40,3,0.98,0.0115357819863636
"brier",5,40,3,0.99,0.00523452834090909
"brier",5,40,3,0.995,0.00244457359090909
"brier",5,40,4,0.9,0.0506994880772727
"brier",5,40,4,0.91,0.0473082575272727
"brier",5,40,4,0.92,0.0427059789590909
"brier",5,40,4,0.93,0.0366208439409091
"brier",5,40,4,0.94,0.0310181131545455
"brier",5,40,4,0.95,0.02582678815
"brier",5,40,4,0.96,0.02200869765
"brier",5,40,4,0.97,0.0144145682409091
"brier",5,40,4,0.98,0.00905555184090909
"brier",5,40,4,0.99,0.00724239006818182
"brier",5,40,4,0.995,0.00435792831363636
"brier",5,40,5,0.9,0.0514033930681818
"brier",5,40,5,0.91,0.0452516887909091
"brier",5,40,5,0.92,0.0408657314863636
"brier",5,40,5,0.93,0.0376998968636364
"brier",5,40,5,0.94,0.0348475868636364
"brier",5,40,5,0.95,0.03168897715
"brier",5,40,5,0.96,0.0263272657318182
"brier",5,40,5,0.97,0.0227010583818182
"brier",5,40,5,0.98,0.0164885496409091
"brier",5,40,5,0.99,0.00940818511818182
"brier",5,40,5,0.995,0.00462010770909091
"brier",5,40,6,0.9,0.0492347658590909
"brier",5,40,6,0.91,0.0491325935863636
"brier",5,40,6,0.92,0.0452465022272727
"brier",5,40,6,0.93,0.0421901933136364
"brier",5,40,6,0.94,0.0411950602
"brier",5,40,6,0.95,0.0356861919272727
"brier",5,40,6,0.96,0.0297672349863636
"brier",5,40,6,0.97,0.0234971087590909
"brier",5,40,6,0.98,0.0174776125045455
"brier",5,40,6,0.99,0.00897515310454546
"brier",5,40,6,0.995,0.00486812334545455
"brier",5,40,7,0.9,0.0514294207272727
"brier",5,40,7,0.91,0.0475397526909091
"brier",5,40,7,0.92,0.0441487850909091
"brier",5,40,7,0.93,0.0387530078909091
"brier",5,40,7,0.94,0.0361679429363636
"brier",5,40,7,0.95,0.031078642
"brier",5,40,7,0.96,0.0243385732590909
"brier",5,40,7,0.97,0.0190239842272727
"brier",5,40,7,0.98,0.0134095702363636
"brier",5,40,7,0.99,0.00702611155
"brier",5,40,7,0.995,0.00379747492272727
"brier",5,40,8,0.9,0.0443851415136364
"brier",5,40,8,0.91,0.0418273093681818
"brier",5,40,8,0.92,0.0381201854090909
"brier",5,40,8,0.93,0.0341708754727273
"brier",5,40,8,0.94,0.0295922147863636
"brier",5,40,8,0.95,0.0265821955363636
"brier",5,40,8,0.96,0.0204700202227273
"brier",5,40,8,0.97,0.0189794418454545
"brier",5,40,8,0.98,0.0127555562590909
