"setting","metric","quantile","target_type","target_level","threshold_value","score_mean","score_se","rel_to_gaussian","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
45,"brier",0,"threshold_quantile",0,2,0.00109697190739126,0.000617991246730601,7.67176886444668,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.1,"threshold_quantile",0.1,28.875,0.08032497663232,0.00267910597833267,2.07695912839901,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.2,"threshold_quantile",0.2,36,0.1243670763395,0.00101379078728141,1.9660734697556,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.3,"threshold_quantile",0.3,41.625,0.14935408980209,0.000650598125837759,1.89171993731635,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.4,"threshold_quantile",0.4,46.5,0.162570540814469,0.000739310560238918,1.82084918415142,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.5,"threshold_quantile",0.5,50.875,0.160632470262479,0.00034990284062382,1.69833210471827,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.6,"threshold_quantile",0.6,55.429,0.147651452626813,0.00153450823404801,1.56108688814193,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.7,"threshold_quantile",0.7,60.125,0.122237896669961,0.000793692112154666,1.41319051564287,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.8,"threshold_quantile",0.8,65.5,0.0880961211279947,0.00204585499479475,1.23134778305197,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.9,"threshold_quantile",0.9,73.25,0.048970643597715,0.000424592354904291,1.08715223184703,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.95,"threshold_quantile",0.95,79.75,0.0273471944973581,0.00107263768148744,1.01172998103005,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.98,"threshold_quantile",0.98,88.5,0.0127127942816998,0.000595569618867429,0.984561687209916,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.99,"threshold_quantile",0.99,94.75,0.00693128805947107,0.000643007379301031,0.9542587927281,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"brier",0.995,"threshold_quantile",0.995,100.52,0.00388468590817374,0.000103967505239673,0.963896783389106,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0,"score_quantile",0,NA,0,0,NA,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.1,"score_quantile",0.1,NA,5.07697889688538,0.102264520527814,1.15425201080825,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.2,"score_quantile",0.2,NA,8.17345320730933,0.0836905015775002,1.1269581324612,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.3,"score_quantile",0.3,NA,10.17828996777,0.0341955178972508,1.10540220877811,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.4,"score_quantile",0.4,NA,11.3099139696584,0.00721879404712755,1.08574786103891,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.5,"score_quantile",0.5,NA,11.6648872150917,0.00442509414772108,1.06873642535234,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.6,"score_quantile",0.6,NA,11.2896901909776,0.00242905053224174,1.05445827066657,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.7,"score_quantile",0.7,NA,10.1748767097206,0.0138219253707117,1.0434172109617,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.8,"score_quantile",0.8,NA,8.21292140214354,0.0141842607663376,1.03413861486386,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.9,"score_quantile",0.9,NA,5.16565769282847,0.0131791927275593,1.02466584908672,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.95,"score_quantile",0.95,NA,3.04969414110476,0.00356005357968447,1.01611761206776,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.98,"score_quantile",0.98,NA,1.44926714756115,0.00934369360129916,1.00398904263268,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.99,"score_quantile",0.99,NA,0.813751926547317,0.00979660140139577,0.992212511925217,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
45,"quantile",0.995,"score_quantile",0.995,NA,0.452112375698827,0.0109836904359158,0.964326813699876,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0,"threshold_quantile",0,2,0.000832941564810622,0.000434778668581059,5.82524959824557,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.1,"threshold_quantile",0.1,28.875,0.0790605459838308,0.00265361086871568,2.04426480481859,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.2,"threshold_quantile",0.2,36,0.120432604289557,0.0027990883302645,1.90387484498636,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.3,"threshold_quantile",0.3,41.625,0.144492288282604,0.00213359797229337,1.83014032555028,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.4,"threshold_quantile",0.4,46.5,0.157209401747932,0.00225234176127866,1.76080247675585,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.5,"threshold_quantile",0.5,50.875,0.155624092624156,0.00181853884704535,1.64537961932214,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.6,"threshold_quantile",0.6,55.429,0.144352895613979,0.000113966808443861,1.52621195795388,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.7,"threshold_quantile",0.7,60.125,0.120844300450151,0.000190158124492336,1.39707917035534,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.8,"threshold_quantile",0.8,65.5,0.08790176249749,0.00172353581081831,1.22863117004194,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.9,"threshold_quantile",0.9,73.25,0.0489763028930155,0.000488098775319457,1.08727786865849,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.95,"threshold_quantile",0.95,79.75,0.0274354733253308,0.00112994089555672,1.01499592251296,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.98,"threshold_quantile",0.98,88.5,0.0127693510698295,0.000656996651224868,0.988941813680169,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.99,"threshold_quantile",0.99,94.75,0.00700535627175062,0.000662655326514311,0.964456066629136,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"brier",0.995,"threshold_quantile",0.995,100.52,0.00388123528014887,0.000140874930061344,0.963040588233959,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0,"score_quantile",0,NA,0,0,NA,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.1,"score_quantile",0.1,NA,5.03397506965924,0.0756976613522102,1.14447508341572,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.2,"score_quantile",0.2,NA,8.10020218420408,0.0743779158388174,1.11685825984851,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.3,"score_quantile",0.3,NA,10.1135721411837,0.0393440910254403,1.09837359899373,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.4,"score_quantile",0.4,NA,11.26871139059,0.0161568888945496,1.08179242758355,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.5,"score_quantile",0.5,NA,11.6435891813901,0.00764371385553542,1.06678510049291,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.6,"score_quantile",0.6,NA,11.2771429528395,0.0145856370364719,1.05328635728322,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.7,"score_quantile",0.7,NA,10.1653813652003,0.0262300008908936,1.04244347868178,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.8,"score_quantile",0.8,NA,8.204160314033,0.00853438601693046,1.0330354532628,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.9,"score_quantile",0.9,NA,5.16083495062162,0.00882308545919885,1.02370920435102,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.95,"score_quantile",0.95,NA,3.05106702227051,0.0010701083896385,1.01657503785121,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.98,"score_quantile",0.98,NA,1.45144475340939,0.0106490610406093,1.00549759294688,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.99,"score_quantile",0.99,NA,0.813671898532292,0.0112479943492907,0.992114933295635,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
46,"quantile",0.995,"score_quantile",0.995,NA,0.450529868102787,0.0122574186833709,0.960951426097652,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
47,"brier",0,"threshold_quantile",0,2,0.00472539689390441,0.00382688663364415,33.0474759823349,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.1,"threshold_quantile",0.1,28.875,0.089982737295246,0.015367992613898,2.32667938988846,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.2,"threshold_quantile",0.2,36,0.132865256709528,0.0143426868863712,2.1004180845723,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.3,"threshold_quantile",0.3,41.625,0.161350548675083,0.0111945720150896,2.04366716860615,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.4,"threshold_quantile",0.4,46.5,0.177767000858742,0.00630730256378033,1.99105506361136,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.5,"threshold_quantile",0.5,50.875,0.179812580531507,0.00405904797895421,1.9011192310614,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.6,"threshold_quantile",0.6,55.429,0.170166784885662,0.00125703526604248,1.7991366285687,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.7,"threshold_quantile",0.7,60.125,0.145850865287285,0.000883271606938268,1.68617969661899,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.8,"threshold_quantile",0.8,65.5,0.108435387700525,0.00170545301018573,1.51563624527156,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.9,"threshold_quantile",0.9,73.25,0.0583319425872246,0.00134325273142735,1.29497382335063,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.95,"threshold_quantile",0.95,79.75,0.0305690509398308,0.00112553242686923,1.13092497771387,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.98,"threshold_quantile",0.98,88.5,0.01302219791559,0.000369098380706288,1.00852392218845,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.99,"threshold_quantile",0.99,94.75,0.00699721915086755,0.000528903728678666,0.963335795896836,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"brier",0.995,"threshold_quantile",0.995,100.52,0.00387496913717669,0.000100772798091915,0.961485786842569,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0,"score_quantile",0,NA,0,0,NA,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.1,"score_quantile",0.1,NA,6.08403055887611,0.549580016456479,1.38320537647098,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.2,"score_quantile",0.2,NA,8.9951598711989,0.353067059201338,1.24025528898492,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.3,"score_quantile",0.3,NA,10.8743711351095,0.189637767249009,1.18099935351484,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.4,"score_quantile",0.4,NA,11.9481043897011,0.111756482092432,1.1470139224215,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.5,"score_quantile",0.5,NA,12.243977002238,0.0625899175148019,1.12179260477876,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.6,"score_quantile",0.6,NA,11.7734815401914,0.0333480941891473,1.09964443439877,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.7,"score_quantile",0.7,NA,10.5321908777402,0.00342111417691449,1.08005920312225,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.8,"score_quantile",0.8,NA,8.45839694596223,0.00488147589105736,1.06504792550226,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.9,"score_quantile",0.9,NA,5.30966079365579,0.00893935009671143,1.05323047112608,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.95,"score_quantile",0.95,NA,3.1250006253448,0.00164686939750847,1.04120873314375,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.98,"score_quantile",0.98,NA,1.47677093775109,0.0128670570626356,1.02304246837826,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.99,"score_quantile",0.99,NA,0.824743767256166,0.013082468197794,1.0056149279744,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
47,"quantile",0.995,"score_quantile",0.995,NA,0.456759403746102,0.0127089906760179,0.97423862764453,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0,"threshold_quantile",0,2,0.00809879228285925,0.00699901506897871,56.6396113306297,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.1,"threshold_quantile",0.1,28.875,0.0994730373821909,0.0219628875723811,2.57206963117109,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.2,"threshold_quantile",0.2,36,0.143010056579146,0.0202893410202538,2.26079350278338,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.3,"threshold_quantile",0.3,41.625,0.171367617492079,0.0159069302748623,2.17054343171814,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.4,"threshold_quantile",0.4,46.5,0.186732580856086,0.00972040075264936,2.09147282036988,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.5,"threshold_quantile",0.5,50.875,0.186958826231311,0.00670942688863532,1.97667492960946,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.6,"threshold_quantile",0.6,55.429,0.176092463246877,0.00391033151848147,1.8617875448209,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.7,"threshold_quantile",0.7,60.125,0.150041560926371,0.00317597121999845,1.73462826692687,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.8,"threshold_quantile",0.8,65.5,0.11047951951585,0.000552967517850431,1.54420773226597,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.9,"threshold_quantile",0.9,73.25,0.0587519667117167,0.00101562005838672,1.30429839274209,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.95,"threshold_quantile",0.95,79.75,0.0307492682253709,0.00107204283569015,1.13759225142264,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.98,"threshold_quantile",0.98,88.5,0.0130722626419593,0.000384100821504175,1.01240126106231,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.99,"threshold_quantile",0.99,94.75,0.00701550994633794,0.000539686990599001,0.965853964562437,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"brier",0.995,"threshold_quantile",0.995,100.52,0.00389195242026097,0.000109111106599222,0.965699803708613,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0,"score_quantile",0,NA,0,0,NA,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.1,"score_quantile",0.1,NA,6.61539254243958,0.87666838255155,1.50401061329626,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.2,"score_quantile",0.2,NA,9.52603301742256,0.634525723122486,1.31345223454363,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.3,"score_quantile",0.3,NA,11.2956539885233,0.366791168121484,1.22675232362657,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.4,"score_quantile",0.4,NA,12.2685357002863,0.20638314785668,1.17777521830855,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.5,"score_quantile",0.5,NA,12.4808668677365,0.101782173449794,1.14349644326315,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.6,"score_quantile",0.6,NA,11.9343146695907,0.037288111617892,1.11466626587718,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.7,"score_quantile",0.7,NA,10.6252755731475,0.0111243620200954,1.0896048886412,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.8,"score_quantile",0.8,NA,8.50324309398236,0.00974825492872089,1.07069477528015,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.9,"score_quantile",0.9,NA,5.32158056151625,0.00774366934110793,1.05559489009883,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.95,"score_quantile",0.95,NA,3.12731492078409,0.00011988540302732,1.04197982566864,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.98,"score_quantile",0.98,NA,1.47520923980955,0.0128275714588107,1.02196059218735,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.99,"score_quantile",0.99,NA,0.823305723430233,0.0129019048304359,1.00386151267639,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
48,"quantile",0.995,"score_quantile",0.995,NA,0.456250792466722,0.0124973507613989,0.973153792278769,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0,"threshold_quantile",0,2,0.00371002438464346,0.00324430825851733,25.9463796371349,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.1,"threshold_quantile",0.1,28.875,0.0890410095606559,0.0183944319630583,2.30232918031696,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.2,"threshold_quantile",0.2,36,0.133289153466751,0.0193657311077256,2.10711931284607,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.3,"threshold_quantile",0.3,41.625,0.161516329342771,0.01640412818161,2.0457669476929,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.4,"threshold_quantile",0.4,46.5,0.177095671372285,0.0110977128604398,1.98353592919999,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.5,"threshold_quantile",0.5,50.875,0.178745350142518,0.00784184796700926,1.88983563671843,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.6,"threshold_quantile",0.6,55.429,0.169446145769414,0.00430046673371171,1.79151746698618,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.7,"threshold_quantile",0.7,60.125,0.145799133677987,0.00311873038802994,1.68558162824893,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.8,"threshold_quantile",0.8,65.5,0.108515528336973,0.00045837358828571,1.51675639668979,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.9,"threshold_quantile",0.9,73.25,0.0584205398103079,0.000883212248417461,1.29694068883849,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.95,"threshold_quantile",0.95,79.75,0.0305935027984749,0.00107806015781473,1.13182959257243,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.98,"threshold_quantile",0.98,88.5,0.0130241489889064,0.000387242102184705,1.00867502602869,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.99,"threshold_quantile",0.99,94.75,0.00698489114095341,0.000535619529717264,0.961638548320849,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"brier",0.995,"threshold_quantile",0.995,100.52,0.00387577238510203,0.00010118851913554,0.961685094614112,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0,"score_quantile",0,NA,0,0,NA,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.1,"score_quantile",0.1,NA,5.9971403113404,0.782248946880624,1.36345086399916,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.2,"score_quantile",0.2,NA,8.94509040278626,0.63466206605428,1.23335169595216,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.3,"score_quantile",0.3,NA,10.8138097252913,0.43871191992996,1.17442214689253,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.4,"score_quantile",0.4,NA,11.8834854319706,0.314439306918838,1.14081052464795,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.5,"score_quantile",0.5,NA,12.1750851416951,0.216528207332158,1.11548073571265,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.6,"score_quantile",0.6,NA,11.7129732660403,0.132293915987275,1.09399295512493,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.7,"score_quantile",0.7,NA,10.4889414375097,0.0395607679871519,1.07562404271801,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.8,"score_quantile",0.8,NA,8.43479335133213,0.0129035904646173,1.06207585412091,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.9,"score_quantile",0.9,NA,5.30925479986638,0.00116314392668304,1.0531499377273,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.95,"score_quantile",0.95,NA,3.12964706133537,0.0087475162892372,1.042756863948,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.98,"score_quantile",0.98,NA,1.47872599097001,0.0160030067782514,1.02439684394171,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.99,"score_quantile",0.99,NA,0.825304059337086,0.0145484813170324,1.00629809540526,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
49,"quantile",0.995,"score_quantile",0.995,NA,0.456349318897541,0.0134645648014058,0.973363942861243,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
50,"brier",0,"threshold_quantile",0,2,0.00566773925533936,0.00356400452060463,39.6378296088907,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
50,"brier",0.1,"threshold_quantile",0.1,28.875,0.0980150368204,0.00834291363388019,2.53437017948144,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
50,"brier",0.2,"threshold_quantile",0.2,36,0.142791926988013,0.00541148805574768,2.25734517212612,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
