"metric_family","crps_mean","crps_se","crps_rel_to_gaussian","crps_direction","crps_draws_used","n_obs_total","loo_elpd","loo_elpd_se","delta_loo_elpd_to_gaussian","loo_direction","waic","waic_se","delta_waic_to_gaussian","waic_direction","predictive_density_status","predictive_density_note","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"scalar",6.48603958541599,0.15038416203709,1.56016921023136,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",25,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",8.2453539018477,1.0617869322905,1.98335935445863,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",4.14450241912509,0.0199001779264627,0.996929633391012,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",6.79991666480897,0.177406632890753,1.63567003760333,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",4.14683740486519,0.021761644077285,0.997491297070373,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",6.7932108188407,0.11303361671095,1.63405699558123,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",4.14493484723332,0.0193380657721058,0.997033650798124,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",6.97268654036336,0.257215500248031,1.67722856291692,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",4.06691077974352,0.015730060258698,0.978265534114358,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.06827834240219,0.0173564310251817,0.97859449127304,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.05927889695192,0.0162291455787726,0.976429740732166,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.0649168007027,0.0125222675711316,0.977785897093283,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.07042535160271,0.0100672829383615,0.979110938575686,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
