"uncertainty_family","summary_draws_used","n_obs_total","pit_mean","pit_mean_se","pit_mean_target","pit_mean_gap","pit_variance","pit_variance_se","pit_variance_target","pit_variance_gap","pit_ks_stat","pit_ks_se","pit_uniformity_mae","pit_uniformity_mae_se","pit_uniformity_rmse","pit_uniformity_rmse_se","coverage_direction","pit_direction","coverage_80_target","coverage_80_mean","coverage_80_se","coverage_80_gap","coverage_90_target","coverage_90_mean","coverage_90_se","coverage_90_gap","coverage_95_target","coverage_95_mean","coverage_95_se","coverage_95_gap","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"coverage_pit",400,23985,0.501318395711916,0.0200865388550591,0.5,0.00131839571191605,0.0790599080118135,0.000637309379639787,0.0833333333333333,-0.00427342532151982,0.0417626100093592,0.000411230497814663,0.0082968452323291,1.85669540508334e-05,0.00992597650430235,1.88115694559291e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.812300266007443,0.00243113205728857,0.0123002660074427,0.9,0.895894487886236,0.00325466126291329,-0.0041055121137642,0.95,0.93933846950226,0.00368789019076593,-0.0106615304977395,72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.485232771922335,0.0257739380885011,0.5,-0.0147672280776651,0.0838980922606628,0.00114344923716794,0.0833333333333333,0.000564758927329462,0.0392619094463306,0.0168775633598089,0.00748274781408065,0.00374514674714725,0.0109671396163539,0.00539797672650975,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.785446236433983,0.00800212565653924,-0.0145537635660167,0.9,0.882506693990815,0.00854940336685772,-0.017493306009185,0.95,0.932454898008786,0.00769680658402838,-0.0175451019912135,73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.550539912020673,0.0196988684264409,0.5,0.0505399120206729,0.0772631220632781,0.00559918527834694,0.0833333333333333,-0.00607021127005521,0.0857675016852311,0.0312253244742617,0.0160330685774547,0.00590553669448393,0.0184514906759345,0.00749556532410747,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.814183338126824,0.0208183302081777,0.0141833381268239,0.9,0.910114884827313,0.0117236203445256,0.0101148848273129,0.95,0.95497435419916,0.00665394076246789,0.00497435419916048,74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.498833302153742,0.0184164269451998,0.5,-0.00116669784625834,0.0709238592981032,0.000591924293800138,0.0833333333333333,-0.0124094740352301,0.0666003077971696,0.000179720543248912,0.0174567290471266,3.93116297092346e-05,0.0194544622612994,0.000426269612174747,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.842317498794118,0.00164349145344395,0.0423174987941179,0.9,0.913069608743527,0.00282603183328362,0.0130696087435273,0.95,0.946340939589252,0.00139599464430673,-0.00365906041074826,101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.534707642673306,0.0241322756396056,0.5,0.0347076426733059,0.0714084304359043,0.0012209639209727,0.0833333333333333,-0.011924902897429,0.0800393663856405,0.0314774711570786,0.0181751181038503,0.00331025323898542,0.0207950491116477,0.00426249740007536,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.840150415481748,0.000857258859259358,0.0401504154817482,0.9,0.919156903840575,0.00240682042382467,0.0191569038405748,0.95,0.953261807694166,0.00172693949263092,0.00326180769416584,102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.593362919762098,0.00587438956523417,0.5,0.0933629197620978,0.0673254929456611,0.00177597361585573,0.0833333333333333,-0.0160078403876722,0.155894880877377,0.011531350680513,0.0299986132669303,0.00258453251951626,0.0342195327621489,0.0027725951303459,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.836062556680211,0.0043975583485461,0.0360625566802111,0.9,0.924117384451218,0.00494821528204875,0.0241173844512178,0.95,0.961933582745036,0.00255754003565956,0.0119335827450356,103,"t",1,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.500422658999334,0.0202804334404422,0.5,0.000422658999334469,0.076939823264379,0.0006467301213555,0.0833333333333333,-0.00639351006895438,0.0496052860812801,0.00142073994474595,0.0102731025599243,4.05444203893735e-05,0.0120294540334377,0.000255191156216647,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.817762436104522,0.0035588852167997,0.0177624361045216,0.9,0.90160668920984,0.00404896644581565,0.00160668920983997,0.95,0.940922542948049,0.00302140099589465,-0.00907745705195062,104,"skew-t",5,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.506090310115066,0.023767987792744,0.5,0.00609031011506622,0.0784374555787745,0.00040183252888764,0.0833333333333333,-0.00489587775455878,0.0484312316192161,0.00882329034460816,0.00918180496074969,0.00160089071316879,0.0112121439305455,0.00147917132863848,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.813508432163096,2.82853496156865e-05,0.0135084321630958,0.9,0.90027073835526,0.000704505455693227,0.000270738355259481,0.95,0.94263039608751,0.0011055378959855,-0.00736960391248953,105,"skew-t",5,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.470110905322677,0.0155626849342466,0.5,-0.029889094677323,0.0940763654372097,0.00130025917553663,0.0833333333333333,0.0107430321038764,0.067037494483731,0.0170216453012152,0.0133504972839807,0.00314696041377711,0.0217881004014646,0.00517908180633251,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.737714834113934,0.0100329136338139,-0.0622851658860661,0.9,0.84453157834003,0.00998960951449068,-0.0554684216599696,0.95,0.905779122458292,0.0124724624599593,-0.0442208775417077,106,"t",5,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.500860811189409,0.020104846891778,0.5,0.00086081118940895,0.077190433555663,0.000669467690679888,0.0833333333333333,-0.00614289977767031,0.047779064072825,9.46429675486582e-05,0.00973112522374838,0.000115387956098126,0.0117561640330836,0.000507732407634668,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.818804394542079,0.00260034352932575,0.0188043945420788,0.9,0.901148178686313,0.00434064346917562,0.00114817868631323,0.95,0.940589094971441,0.00327143222241993,-0.00941090502855935,107,"skew-t",6,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.499269793909313,0.022943676124862,0.5,-0.000730206090686858,0.080071122752209,0.000379596718260815,0.0833333333333333,-0.00326221058112432,0.0427005387483007,0.000564235778664379,0.00808428082996725,0.000163967418280985,0.00999654754454811,0.000290452613684214,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.808213252011702,0.000572277704060653,0.00821325201170153,0.9,0.897310945604269,0.000336702043378712,-0.00268905439573108,0.95,0.939879239079039,0.00039436786123459,-0.0101207609209609,108,"skew-t",6,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.470955795677523,0.01386214726542,0.5,-0.029044204322477,0.0941469490504933,0.00138598538898727,0.0833333333333333,0.01081361571716,0.0648719408956343,0.0171108464678732,0.0130152620737767,0.0032154622739769,0.0212819863369295,0.00500277209990049,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.740675596827135,0.0115766554251175,-0.0593244031728654,0.9,0.84507438170854,0.0121161421486503,-0.0549256182914598,0.95,0.902360412425429,0.0127213359896531,-0.0476395875745713,109,"t",6,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.500759484243558,0.0204189353613428,0.5,0.000759484243558317,0.0776835091553678,0.00035552542639574,0.0833333333333333,-0.00564982417796552,0.046313824139218,4.75578729517145e-05,0.00972267090796723,0.00019314137843771,0.0113999490222312,0.000138391171986439,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.815176861032075,0.00189020603499224,0.0151768610320748,0.9,0.900563604364555,0.00200563153801464,0.000563604364554604,0.95,0.939712968782736,0.00172847265870524,-0.0102870312172637,110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.500405961647444,0.0261677651175807,0.5,0.000405961647443887,0.0797850034921108,0.00145018142319817,0.0833333333333333,-0.0035483298412225,0.0474119981446813,0.00424716664651645,0.00884868864863863,0.00046697360025693,0.0109855483400315,2.8862010765204e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.808586437149828,0.00603388459727544,0.00858643714982787,0.9,0.895557441662718,0.00608463552324517,-0.00444255833728213,0.95,0.938792818825327,0.00602671939256083,-0.011207181174673,111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.467113835750604,0.0313499468617154,0.5,-0.0328861642493957,0.0941299350198558,0.00142451446187439,0.0833333333333333,0.0107966016865225,0.0714989117024001,0.034044131340643,0.0160919021046553,0.00491910890635571,0.0239366646898535,0.00944233287714147,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.734576724761771,0.0196951765468895,-0.065423275238229,0.9,0.844020564700735,0.0185284058752426,-0.0559794352992652,0.95,0.907102714116968,0.0157113227255763,-0.0428972858830323,112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.501334772898054,0.0203302266851748,0.5,0.00133477289805428,0.0779191797870933,0.000495755744194207,0.0833333333333333,-0.00541415354624003,0.0464705891187511,0.00171333186149392,0.00938922918917917,7.35669402836111e-05,0.0110558071132014,0.000135898394851207,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.815468913524677,0.00243232104322377,0.0154689135246774,0.9,0.897687478676476,0.00379733947500893,-0.00231252132352411,0.95,0.9392130314861,0.00272891045584217,-0.0107869685139002,113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.49757108680949,0.0236092082642783,0.5,-0.00242891319050986,0.0813674452005275,0.000145349333425533,0.0833333333333333,-0.00196588813280581,0.0413973241183169,0.00164655309222703,0.00777760506192614,0.000650823366502282,0.00989066717986319,0.00156775833547797,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.800499205131613,0.00295165758406568,0.000499205131613167,0.9,0.895100714618094,0.00103998722403326,-0.00489928538190598,0.95,0.937960904139949,0.000857133702845125,-0.012039095860051,114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.467075195819726,0.00789685956899635,0.5,-0.0329248041802743,0.0947468547041824,0.00286732974893461,0.0833333333333333,0.0114135213708491,0.0713360209421725,0.0158930779992295,0.0135989603006357,0.003215243250252,0.022740378670835,0.00542724073164519,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.734422938817788,0.0149097271815452,-0.0655770611822125,0.9,0.844075226764649,0.016034883345461,-0.0559247732353509,0.95,0.906822739218338,0.015933350204418,-0.0431772607816618,115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.501402820909807,0.0209267198087059,0.5,0.00140282090980703,0.0781324005122577,0.000678203139857128,0.0833333333333333,-0.00520093282107564,0.0461783801806308,0.000172374174624734,0.0096059750673404,7.64455378108866e-05,0.011199017620115,0.000105605959198791,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.812926360969622,0.0043075395976121,0.0129263609696217,0.9,0.899564105240524,0.0050071326640469,-0.000435894759475697,0.95,0.939546886221055,0.00356289022205503,-0.0104531137789452,116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.492440122042523,0.0209636455660461,0.5,-0.00755987795747737,0.0818544070124555,0.000681373738888977,0.0833333333333333,-0.00147892632087782,0.0362680650768298,0.00550454086244287,0.00693152392202154,0.00140014107631011,0.00912793779098225,0.0026466430498933,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.797955369723312,0.00449524292985159,-0.00204463027668833,0.9,0.888553845167999,0.00400262728344747,-0.0114461548320013,0.95,0.935208401700025,0.00294280276775904,-0.0147915982999753,117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.463806219322598,0.0050366163863288,0.5,-0.0361937806774016,0.0955163171930095,0.00107731334356344,0.0833333333333333,0.0121829838596762,0.0775324514937543,0.000649897521928011,0.0150737684421105,0.000481787113445027,0.0246191961839515,0.000322206490086727,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.72958248320839,0.00398441702517721,-0.0704175167916103,0.9,0.840484708264153,0.00285863507919021,-0.0595152917358469,0.95,0.904816513187356,0.00267431097013493,-0.0451834868126441,118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.501330442486122,0.0202041078181207,0.5,0.00133044248612202,0.0785084276621005,0.000369580543042765,0.0833333333333333,-0.0048249056712328,0.0428919329431958,0.00188759527219144,0.00909720172785939,0.000401839699164038,0.0107057052253054,0.000288773239972191,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.812675891695647,0.00347359112050288,0.0126758916956466,0.9,0.898021270833224,0.00446454831926202,-0.00197872916677622,0.95,0.939796854869373,0.00306267132348653,-0.010203145130627,119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.492242981760205,0.0252313868319432,0.5,-0.00775701823979519,0.0825876601796478,0.00120170353840553,0.0833333333333333,-0.000745673153685553,0.0412488923657341,0.00690926579242407,0.00764460134052531,0.00175146138887073,0.0104764754953395,0.00318986661218324,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.794409907531938,0.00870753849623568,-0.00559009246806208,0.9,0.88642653030625,0.00663006717645381,-0.0135734696937498,0.95,0.931871950720413,0.00569577454423664,-0.0181280492795871,120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.482338943015909,0.0230053596200602,0.5,-0.0176610569840909,0.095765857734197,0.00279484454149906,0.0833333333333333,0.0124325244008637,0.0632236709702951,0.028083530830155,0.0149965932424047,0.00296789788037599,0.0220616005817787,0.00704789248605928,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.731212864527443,0.015617298969387,-0.0687871354725569,0.9,0.846827103422502,0.0164528431907777,-0.0531728965774978,0.95,0.910699427859968,0.0139752468147067,-0.0393005721400319,121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.501726214289433,0.020750029771582,0.5,0.0017262142894332,0.0794241522426188,0.000599438390055204,0.0833333333333333,-0.00390918109071453,0.0415110149534381,0.0017562601986833,0.00851358485266962,0.000185256524341303,0.00996349423371594,0.000121675106957851,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.80884066111623,0.00480631919741697,0.00884066111622994,0.9,0.895519863449346,0.00488053695105456,-0.00448013655065427,0.95,0.939672042635283,0.00377140080816002,-0.0103279573647166,122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.486146575276201,0.0252102222565151,0.5,-0.0138534247237986,0.0841710188784624,0.00123309407201347,0.0833333333333333,0.000837685545129058,0.0393778462133051,0.0136268251246996,0.00724412209158396,0.00336315184902331,0.0103221841820535,0.0052776312947191,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.786571987090867,0.00787662506217146,-0.0134280129091332,0.9,0.88175678804586,0.00704874667115229,-0.0182432119541397,0.95,0.929537345547598,0.00519633787325707,-0.0204626544524018,123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.46731249824781,0.0416366140302593,0.5,-0.0326875017521898,0.0947597207058964,0.00217301203775318,0.0833333333333333,0.0114263873725631,0.0796324249981414,0.0459681756024592,0.0182771894174745,0.00648757534729027,0.0260867091588704,0.0122380688369412,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.725652321488781,0.0254521212885804,-0.0743476785112194,0.9,0.840057299109562,0.0250756507945805,-0.0599427008904378,0.95,0.910521173837003,0.0166272799431089,-0.0394788261629972,124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"coverage_pit",400,23985,0.49836219369845,0.0189204602983829,0.5,-0.00163780630155042,0.0709299825764999,0.000662506791213435,0.0833333333333333,-0.0124033507568334,0.0665296238348877,0.00133025780218828,0.0174647202841751,0.000964887117675324,0.0192764220509622,0.000721911490965021,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.841816747980789,0.00281107564178329,0.0418167479807889,0.9,0.913112005478847,0.000949843316685017,0.0131120054788472,0.95,0.947425545074957,0.000188735872656831,-0.0025744549250426,201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.536646311227456,0.0234139121617241,0.5,0.0366463112274564,0.0700658583399126,0.00109842125766838,0.0833333333333333,-0.0132674749934207,0.0865920224425476,0.0305935239440491,0.0194818787279402,0.00301541226147377,0.02214738165655,0.0038264804879862,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.845612210109584,0.000984386487012157,0.0456122101095844,0.9,0.920032842294658,0.00136417362598906,0.0200328422946577,0.95,0.954554329273009,0.00160137632005602,0.00455432927300903,202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.602090864307669,0.00117995339675764,0.5,0.102090864307669,0.06242872186528,0.000599385680008252,0.0833333333333333,-0.0209046114680533,0.170675471983611,0.00542271923085878,0.0330453934805023,0.000693041128149906,0.038309825747697,0.00021594679238596,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.848114775190294,0.00365365991147437,0.0481147751902941,0.9,0.932207557645167,0.000192208963151697,0.0322075576451669,0.95,0.96610357544341,0.000638109977944945,0.0161035754434105,203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.498695195335996,0.0200822073480081,0.5,-0.00130480466400384,0.0707954601432846,0.000835067195313017,0.0833333333333333,-0.0125378731900487,0.068054406932564,0.0022277469392373,0.0174731871155977,0.00062300359874754,0.0195965713574485,0.000732622579404743,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.841983550191852,0.00272762760259632,0.0419835501918522,0.9,0.913319952861088,0.00232562520009383,0.0133199528610881,0.95,0.947508617644902,0.000645087448038206,-0.00249138235509827,204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.542222063586467,0.0262560976205012,0.5,0.0422220635864672,0.0698348434551862,0.00137946593115851,0.0833333333333333,-0.0134984898781471,0.0939550722265151,0.0338991830039592,0.0209933652081689,0.00379283134096838,0.0232069496864358,0.00485398312821565,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.841526760569021,0.00215024977465589,0.041526760569021,0.9,0.919032154184692,0.00153132001719147,0.0190321541846923,0.95,0.954971475601633,0.00101752164767915,0.00497147560163325,205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.617860386095648,0.0167932773202059,0.5,0.117860386095648,0.0614280182158222,0.00145634861999915,0.0833333333333333,-0.0219053151175112,0.198011329346351,0.0309184030867577,0.0390195747134982,0.00616672186064534,0.0435442602306717,0.00532227569944766,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.838153701338248,0.0129473997628536,0.0381537013382475,0.9,0.927330618941022,0.0027661444890752,0.0273306189410215,0.95,0.964436304271263,0.000528660693701943,0.0144363042712631,206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.498839186930116,0.0196779423522047,0.5,-0.00116081306988403,0.0709702097427741,0.000567135198765098,0.0833333333333333,-0.0123631235905592,0.0672481446187372,0.00119459106518376,0.0170645576809618,0.000731558014628788,0.0192410402629239,0.000673108760428189,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.841275352621939,0.0011852625318492,0.0412753526219392,0.9,0.911360754352752,0.00136742769275905,0.0113607543527524,0.95,0.946883304910312,0.000436858463865208,-0.00311669508968826,207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.540943223637491,0.0254756727532734,0.5,0.0409432236374909,0.0698724105887367,0.00115035402103175,0.0833333333333333,-0.0134609227445967,0.0932131747276158,0.0327226842371253,0.0207600861676881,0.00325925200018724,0.023201368511415,0.00443842869805859,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.841693719225602,0.00265062511874214,0.0416937192256022,0.9,0.91878206037996,0.00136464296254241,0.0187820603799599,0.95,0.95447113154665,0.00110109484328036,0.00447113154665046,208,"skew-t",1,50,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
"coverage_pit",400,23985,0.633175991226285,0.00792782639478689,0.5,0.133175991226285,0.0659045224282887,0.00247936190358471,0.0833333333333333,-0.0174288109050447,0.209214753951251,0.00629183102832762,0.0410876993522655,0.00128122621245902,0.0460641099759964,0.00215835037707348,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.798049800237847,0.0249398560851424,-0.00195019976215272,0.9,0.889729658390574,0.0184284997675845,-0.0102703416094264,0.95,0.933881462107269,0.0163187380929317,-0.0161185378927313,209,"t",1,75,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
