"pair_id","quantile","method","knots","thresh","baseline_setting","mrts_setting","mrts_k","baseline_rel_brier","mrts_rel_brier","delta_rel_brier","improve_rel_brier_pct","baseline_abs_brier","mrts_abs_brier","delta_abs_brier","improve_abs_brier_pct","baseline_rel_quant","mrts_rel_quant","delta_rel_quant","improve_rel_quant_pct","baseline_abs_quant","mrts_abs_quant","delta_abs_quant","improve_abs_quant_pct"
7,0.1,"skew-t",1,0,51,207,15,0.998665667904159,0.988962445868744,-0.00970322203541529,0.97161866551184,0.0386227130524886,0.0382474475633435,-0.000375265489145057,0.971618665511841,0.999611866863614,0.998421842399994,-0.00119002446362004,0.11904865308911,4.39679403251727,4.39155970844246,-0.00523432407481383,0.119048653089102
7,0.2,"skew-t",1,0,51,207,15,0.995899229544041,0.99071976612144,-0.00517946342260101,0.520079067133364,0.062997175544284,0.0626695404213929,-0.000327635122891079,0.520079067133363,0.99951343197031,0.999214675322911,-0.000298756647399645,0.0298902083597531,7.24913910372602,7.24697232094362,-0.00216678278239257,0.0298902083597604
7,0.3,"skew-t",1,0,51,207,15,0.997746420987681,0.994554573484227,-0.00319184750345436,0.319905683078744,0.0787735571319869,0.0785215560459584,-0.000252001086028505,0.319905683078741,0.999620248710055,0.999455887129118,-0.000164361580936356,0.0164424021170494,9.20427394502124,9.20276054128724,-0.00151340373399478,0.0164424021170448
7,0.4,"skew-t",1,0,51,207,15,0.997813987511294,0.995937304578898,-0.0018766829323964,0.188079437238312,0.0890876416310947,0.0889200860960661,-0.000167555535028646,0.188079437238311,0.999772140298926,0.99951815961575,-0.000253980683175947,0.0254038568328188,10.4143303448211,10.4116847032502,-0.00264564157089531,0.0254038568328203
7,0.5,"skew-t",1,0,51,207,15,0.997713531060978,0.99689296981869,-0.000820561242288909,0.0822441729758156,0.0943662247586208,0.0942886140374996,-7.7610721121224e-05,0.0822441729758124,0.99976422972223,0.999565154054162,-0.000199075668068205,0.0199122615262516,10.9120796341793,10.9099067923446,-0.00217284183471023,0.019912261526248
7,0.6,"skew-t",1,0,51,207,15,0.997566070126713,0.997454751047984,-0.000111319078729633,0.0111590682625656,0.0943522621734037,0.0943417333400605,-1.05288333432096e-05,0.0111590682625705,0.999976525940446,0.999966396441839,-1.01294986066813e-05,0.00101297363927167,10.7063745338933,10.7062660811416,-0.000108452751749866,0.00101297363927009
7,0.7,"skew-t",1,0,51,207,15,0.996668920389628,0.997903875648053,0.00123495525842554,-0.123908274168192,0.0862096873395213,0.0863165082752695,0.000106820935748195,-0.123908274168191,1.00004256780274,0.999994279886831,-4.82879159143801e-05,0.00482858604913953,9.75190913564374,9.75143825631969,-0.000470879324048212,0.00482858604913702
7,0.8,"skew-t",1,0,51,207,15,0.993713890841293,0.993176668679596,-0.000537222161696382,0.0540620561559789,0.0710947309111537,0.0710562956378046,-3.84352733491244e-05,0.0540620561559711,0.999838067572919,0.999808767391752,-2.93001811668692e-05,0.00293049265847565,7.94051333720723,7.94028064104684,-0.00023269616039201,0.00293049265847404
7,0.9,"skew-t",1,0,51,207,15,0.992240779164545,0.992656064736914,0.000415285572369806,-0.0418533062831253,0.0446953684462682,0.0447140749357184,1.8706489450189e-05,-0.0418533062831276,0.999398136655813,0.999305467576014,-9.26690797992125e-05,0.00927248875100986,5.03827533377431,5.03780816026074,-0.000467173513569286,0.009272488751013
7,0.95,"skew-t",1,0,51,207,15,0.996953281494973,0.994387580283166,-0.00256570121180677,0.257354207005507,0.0269477783648014,0.0268784271234851,-6.93512413163372e-05,0.25735420700551,0.998449750187276,0.997789113717803,-0.000660636469473119,0.0661662211192107,2.99666723337002,2.99468445190218,-0.00198278146783881,0.0661662211192197
7,0.98,"skew-t",1,0,51,207,15,0.995100854502497,0.992825885184861,-0.00227496931763538,0.228616959511381,0.0128488774417816,0.0128195027288429,-2.93747129387449e-05,0.228616959511382,0.99552558052283,0.995784154840558,0.000258574317727467,-0.0259736487727085,1.43705006443615,1.43742331877257,0.000373254336424544,-0.0259736487727028
7,0.99,"skew-t",1,0,51,207,15,0.988390361004159,0.984408496322282,-0.00398186468187689,0.402863568785869,0.00717920375429693,0.00715028135784196,-2.89223964549693e-05,0.402863568785864,0.992097572391021,0.993028322542944,0.000930750151922566,-0.0938163924420656,0.813657660181731,0.814421004445342,0.000763344263611021,-0.0938163924420656
7,0.995,"skew-t",1,0,51,207,15,0.992113960124778,0.990195648331756,-0.00191831179302215,0.193355992368144,0.00399840645452529,0.00399067529604623,-7.73115847905927e-06,0.193355992368143,0.986475458116869,0.988068231620094,0.0015927735032244,-0.161461036878193,0.462496486255139,0.463243237877372,0.000746751622232755,-0.161461036878193
8,0,"skew-t",1,50,52,208,15,5.87941982152948,6.44302538244154,0.563605560912058,-9.58607444306368,0.000840687263906818,0.00092127617085828,8.05889069514626e-05,-9.58607444306367,NA,NA,NA,NA,0,0,0,NA
8,0.1,"skew-t",1,50,52,208,15,1.69271209177935,1.59777280208588,-0.094939289693478,5.60870866076695,0.0654644847644306,0.0617927725377215,-0.00367171222670908,5.60870866076695,1.09505990090534,1.0951146535213,5.47526159657696e-05,-0.00499996538276153,4.81662232828061,4.81686315772965,0.000240829449032809,-0.00499996538277016
8,0.2,"skew-t",1,50,52,208,15,1.38133004704119,1.34714327748351,-0.0341867695576754,2.47491681158341,0.0873782094378049,0.0852156714427681,-0.0021625379950368,2.47491681158341,1.03781210506422,1.04325479986308,0.00544269479885418,-0.524439325027662,7.52690666528705,7.56638072379795,0.0394740585108924,-0.524439325027646
8,0.3,"skew-t",1,50,52,208,15,1.20234751315586,1.18866250034319,-0.0136850128126687,1.138191135502,0.0949271162770272,0.0938466642543744,-0.00108045202265281,1.13819113550201,1.02044442298802,1.02568868620322,0.00524426321520743,-0.513919533202154,9.39601816486929,9.44430613756178,0.0482879726924867,-0.513919533202163
8,0.4,"skew-t",1,50,52,208,15,1.08484271143181,1.0804550313154,-0.00438768011641599,0.404453112896429,0.096857811086807,0.0964660666547831,-0.00039174443202393,0.404453112896425,1.01201752310971,1.01511839796553,0.00310087485582811,-0.306405253369507,10.5418868716034,10.5741877667822,0.0323008951788637,-0.306405253369513
8,0.5,"skew-t",1,50,52,208,15,1.02141901824232,1.01873728600879,-0.0026817322335313,0.26254966724098,0.0966083486365923,0.09635470373872,-0.000253644897872371,0.262549667240972,1.00723366085067,1.00890235326166,0.00166869241098344,-0.165670834468948,10.9936058829412,11.0118190815457,0.0182131986044958,-0.165670834468945
8,0.6,"skew-t",1,50,52,208,15,1.00494113084247,1.00400028709537,-0.000940843747104347,0.0936217772592917,0.0950498136269227,0.0949608263021236,-8.89873247991724e-05,0.0936217772592947,1.00392994242712,1.00511479867741,0.00118485625029163,-0.118021806125944,10.7487022850922,10.7613880976642,0.0126858125719682,-0.11802180612596
8,0.7,"skew-t",1,50,52,208,15,1.00018497090302,1.00163768279233,0.00145271188931351,-0.145244322957775,0.0865138180385212,0.0866394744477961,0.000125656409274977,-0.145244322957781,1.00233007333454,1.00323185965609,0.00090178632154525,-0.0899689977918349,9.77421573219429,9.78300949613056,0.00879376393626785,-0.089968997791843
8,0.8,"skew-t",1,50,52,208,15,1.00005428308294,1.00067300875721,0.000618725674266907,-0.0618692089752883,0.0715483508961875,0.0715926172949218,4.42663987343245e-05,-0.0618692089752739,1.00121530627107,1.00235051849757,0.00113521222650359,-0.113383427060417,7.95145109063538,7.96046671838297,0.00901562774759501,-0.113383427060413
8,0.9,"skew-t",1,50,52,208,15,0.998753062533839,0.998000348769742,-0.000752713764096913,0.0753653522911135,0.0449887134797814,0.0449548075773761,-3.39059024052762e-05,0.0753653522911121,1.00121060384522,1.0014309370539,0.000220333208682089,-0.0220066794973889,5.04741254185856,5.04852330975956,0.00111076790099851,-0.0220066794974025
8,0.95,"skew-t",1,50,52,208,15,0.998690250354236,0.995803527915739,-0.00288672243849664,0.289050828069335,0.0269947288615948,0.0269167003742853,-7.8028487309513e-05,0.289050828069341,0.999734077181074,0.999167220924411,-0.000566856256663084,0.0567007036772653,3.00052190970053,2.99882059266374,-0.00170131703679077,0.056700703677267
8,0.98,"skew-t",1,50,52,208,15,0.984513379283401,0.982143445277382,-0.00236993400601881,0.240721361018356,0.0127121705231889,0.0126815696132905,-3.06009098983949e-05,0.240721361018359,0.994834914504267,0.995361350409995,0.000526435905728095,-0.052916910941995,1.43605308187146,1.43681299680188,0.00075991493041383,-0.0529169109420043
8,0.99,"skew-t",1,50,52,208,15,0.968021210938559,0.964805035266009,-0.00321617567254928,0.332242272814559,0.00703125180697702,0.0070078910161662,-2.33607908108153e-05,0.332242272814561,0.985213598430482,0.987025215371521,0.00181161694103882,-0.183880626893991,0.808011846401555,0.809497623650096,0.00148577724854093,-0.183880626893996
8,0.995,"skew-t",1,50,52,208,15,0.97396189823549,0.971069347065555,-0.00289255116993481,0.296988123988751,0.0039252502201226,0.00391359269313199,-1.16575269906065e-05,0.296988123988754,0.965726243764581,0.970179486188912,0.00445324242433165,-0.46112886059429,0.452768480706164,0.454856326842375,0.00208784613621044,-0.461128860594295
9,0,"t",1,75,53,209,15,11.2448329465787,133.903292392821,122.658459446242,-1090.79841407125,0.00160787766989045,0.0191465817932611,0.0175387041233707,-1090.79841407125,NA,NA,NA,NA,0,0,0,NA
9,0.1,"t",1,75,53,209,15,2.25477313163863,2.6195176992479,0.364744567609272,-16.1765528642874,0.0872018118380909,0.101308059028696,0.0141062471906052,-16.1765528642874,1.32663269040317,1.39522526347488,0.0685925730717134,-5.17042686856058,5.83519552924917,6.13690004672651,0.301704517477345,-5.17042686856058
9,0.2,"t",1,75,53,209,15,2.0752296333924,2.20135063905112,0.12612100565872,-6.07744818353181,0.131271921527016,0.139249904537347,0.00797798301033092,-6.07744818353181,1.24195940149446,1.32705248293737,0.0850930814429143,-6.85151876466502,9.00751923349948,9.62467110401351,0.617151870514027,-6.85151876466501
9,0.3,"t",1,75,53,209,15,1.98955796901922,2.05090920717303,0.0613512381538113,-3.08366175347257,0.15707854725732,0.161922318342004,0.00484377108468431,-3.08366175347257,1.19177480357234,1.29267674744621,0.100901943873872,-8.46652770065442,10.9735890074346,11.902670960505,0.929081953070419,-8.46652770065442
9,0.4,"t",1,75,53,209,15,1.89603102438931,1.9404993780481,0.0444683536587858,-2.34533892572293,0.16928298714626,0.173253246938428,0.00397025979216778,-2.34533892572293,1.15659866018534,1.26891069553396,0.112312035348618,-9.71054517135787,12.0479457648681,13.2178669805863,1.16992121571822,-9.71054517135785
9,0.5,"t",1,75,53,209,15,1.75370753430879,1.78204658095251,0.0283390466437246,-1.61595055556936,0.16587001598293,0.168550393427729,0.00268037744479915,-1.61595055556937,1.12551958195696,1.25171214298506,0.126192561028102,-11.2119382950841,12.2846556648209,13.6620036777242,1.37734801290327,-11.2119382950841
9,0.6,"t",1,75,53,209,15,1.60745188035974,1.63007704234304,0.0226251619832931,-1.40751721776142,0.152036768078497,0.15417671176653,0.00213994368803286,-1.40751721776143,1.09548382489298,1.23981202999508,0.1443282051021,-13.1748367089035,11.7289354508555,13.2742035441984,1.5452680933429,-13.1748367089035
9,0.7,"t",1,75,53,209,15,1.44929762541618,1.46091737206308,0.0116197466468944,-0.801750202520177,0.12536108289621,0.126366165632211,0.00100508273600183,-0.801750202520166,1.0680173089653,1.23603753523903,0.168020226273735,-15.7319759580034,10.4147644186869,12.0532126531174,1.63844823443051,-15.7319759580034
9,0.8,"t",1,75,53,209,15,1.25744936339198,1.26542217595679,0.0079728125648082,-0.63404641148344,0.0899635447875933,0.0905339554149623,0.000570410627369039,-0.634046411483447,1.04251825369911,1.24561631674708,0.203098063047972,-19.481487477781,8.27947081258337,9.89243488216334,1.61296406957996,-19.481487477781
9,0.9,"t",1,75,53,209,15,1.08682530880556,1.09561631282929,0.00879100402373179,-0.808870013654107,0.0489559173880094,0.0493519071236703,0.000395989735660893,-0.808870013654122,1.02263754058349,1.28374248983645,0.261104949252964,-25.5325018778389,5.15543236187545,6.47174322648201,1.31631086460656,-25.5325018778389
9,0.95,"t",1,75,53,209,15,1.01228039582623,1.02005590136435,0.00777550553811301,-0.768117763632731,0.0273620722817153,0.0275722452194092,0.000210172937693882,-0.768117763632728,1.01434150152749,1.34664628403448,0.332304782506983,-32.7606414611416,3.04436346496622,4.04171646449779,0.997352999531571,-32.7606414611416
9,0.98,"t",1,75,53,209,15,0.987383198471936,0.991992818618041,0.00460962014610533,-0.466852196111817,0.0127492260184854,0.0128087460601399,5.95200416545587e-05,-0.466852196111822,1.00638735252479,1.43918247121326,0.432795118688464,-43.0048248919942,1.45272912930469,2.07747274751717,0.624743618212475,-43.0048248919942
9,0.99,"t",1,75,53,209,15,0.959330478602021,0.962970941987084,0.00364046338506274,-0.379479591888687,0.00696812640563795,0.00699456902328435,2.64426176464026e-05,-0.379479591888685,0.993934843121405,1.51766248215148,0.523727639030073,-52.6923512798214,0.815164477096928,1.24469380687716,0.429529329780233,-52.6923512798214
9,0.995,"t",1,75,53,209,15,0.964194728236206,0.962795386939122,-0.00139934129708386,0.145130569179077,0.00388588668212474,0.00388024707266531,-5.63960945942129e-06,0.14513056917907,0.962959892170864,1.58262028114746,0.6196603889766,-64.3495532902891,0.451471511905458,0.741991413049534,0.290519901144076,-64.3495532902891
10,0,"skew-t",1,0,51,210,800,0.9502556604184,1759.42872739443,1758.47847173402,-185053.19620614,0.000135875282837226,0.251577429027257,0.25144155374442,-185053.19620614,NA,NA,NA,NA,0,0,0,NA
10,0.1,"skew-t",1,0,51,210,800,0.998665667904159,6.83927448413412,5.84060881622996,-584.841254079286,0.0386227130524886,0.264504272428107,0.225881559375618,-584.841254079286,0.999611866863614,35.3128822574828,34.3132703906192,-3432.65936790853,4.39679403251727,155.323756277365,150.926962244847,-3432.65936790853
10,0.2,"skew-t",1,0,51,210,800,0.995899229544041,4.14424235071857,3.14834312117453,-316.13069151745,0.062997175544284,0.262150582228891,0.199153406684607,-316.13069151745,0.99951343197031,29.0857219347384,28.0862085027681,-2809.98810065039,7.24913910372602,210.949085318022,203.699946214295,-2809.98810065039
10,0.3,"skew-t",1,0,51,210,800,0.997746420987681,3.26394662725995,2.26620020627227,-227.131880265622,0.0787735571319869,0.257693418597983,0.178919861465996,-227.131880265622,0.999620248710055,22.675295387979,21.675675139269,-2168.39096319228,9.20427394502124,208.788918396323,199.584644451302,-2168.39096319228
10,0.4,"skew-t",1,0,51,210,800,0.997813987511294,2.82212607361677,1.82431208610547,-182.83087919579,0.0890876416310947,0.25196736008002,0.162879718448925,-182.83087919579,0.999772140298926,14.949811296994,13.9500391566951,-1395.3218532899,10.4143303448211,155.727757519911,145.31342717509,-1395.3218532899
10,0.5,"skew-t",1,0,51,210,800,0.997713531060978,2.59820314581694,1.60048961475596,-160.415747098667,0.0943662247586208,0.24574450921397,0.151378284455349,-160.415747098667,0.99976422972223,4.69073795591481,3.69097372619258,-369.184415331409,10.9120796341793,51.197777032122,40.2856973979427,-369.184415331409
10,0.6,"skew-t",1,0,51,210,800,0.997566070126713,2.52066251588879,1.52309644576207,-152.681260056149,0.0943522621734037,0.238410484951238,0.144058222777834,-152.681260056149,0.999976525940446,6.86093278019381,5.86095625425336,-586.109383791916,10.7063745338933,73.4574403409501,62.7510658070567,-586.109383791916
10,0.7,"skew-t",1,0,51,210,800,0.996668920389628,2.65901268617952,1.66234376578989,-166.789967238071,0.0862096873395213,0.229998796609152,0.143789109269631,-166.789967238071,1.00004256780274,15.1180313051122,14.1179887373095,-1411.73877911307,9.75190913564374,147.423392107397,137.671482971753,-1411.73877911307
10,0.8,"skew-t",1,0,51,210,800,0.993713890841293,3.08093644526114,2.08722255441985,-210.04260619249,0.0710947309111537,0.220423956582479,0.149329225671325,-210.04260619249,0.999838067572919,21.4358093244674,20.4359712568945,-2043.9281039281,7.94051333720723,170.238897032545,162.298383695338,-2043.9281039281
10,0.9,"skew-t",1,0,51,210,800,0.992240779164545,4.63636410973359,3.64412333056905,-367.262000019527,0.0446953684462682,0.20884447251813,0.164149104071861,-367.262000019527,0.999398136655813,26.765190327718,25.7657921910622,-2578.13090159241,5.03827533377431,134.931608621118,129.893333287343,-2578.13090159241
10,0.95,"skew-t",1,0,51,210,800,0.996953281494973,7.44141594004439,6.44446265854941,-646.415712568364,0.0269477783648014,0.201142451902976,0.174194673538174,-646.415712568364,0.998449750187276,29.3161306546164,28.3176809044291,-2836.16485447742,2.99666723337002,87.9870901118515,84.9904228784815,-2836.16485447742
10,0.98,"skew-t",1,0,51,210,800,0.995100854502497,14.989346526146,13.9942456716435,-1406.31430556252,0.0128488774417816,0.193544479009752,0.180695601567971,-1406.31430556252,0.99552558052283,30.803836234948,29.8083106544252,-2994.22849976094,1.43705006443615,44.4656126496164,43.0285625851802,-2994.22849976094
10,0.99,"skew-t",1,0,51,210,800,0.988390361004159,26.0089054603107,25.0205150993066,-2531.44062168786,0.00717920375429693,0.188916483904309,0.181737280150012,-2531.44062168786,0.992097572391021,30.8697111494836,29.8776135770926,-3011.55999254041,0.813657660181731,25.3174462304551,24.5037885702734,-3011.55999254041
10,0.995,"skew-t",1,0,51,210,800,0.992113960124778,45.913974718027,44.9218607579023,-4527.89322229197,0.00399840645452529,0.185041981308661,0.181043574854135,-4527.89322229197,0.986475458116869,29.9578642473531,28.9713887892362,-2936.85854532469,0.462496486255139,14.0453640646656,13.5828675784105,-2936.85854532469
