"calibration_type","bin_id","bin_left","bin_right","bin_mid","expected_share","observed_share_mean","observed_share_se","share_gap","count_total","count_mean_per_fold","summary_draws_used","n_obs_total","bin_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.104025568454176,0.00591770815576768,0.00402556845417557,2495,1247.5,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.109027037790479,0.00150015607004854,0.00902703779047867,2615,1307.5,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.111403382627439,0.00112581323509055,0.0114033826274387,2672,1336,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.109484859953727,0.000626001094868309,0.00948485995372708,2626,1313,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.105773847115433,0.00158632626124499,0.00577384711543252,2537,1268.5,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.100018435539816,0.00642484194622229,1.84355398158975e-05,2399,1199.5,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0878027627527502,0.00563726392058475,-0.0121972372472497,2106,1053,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0934696887435072,0.0143906096644281,-0.00653031125649278,2242,1121,400,23985,"closer_to_expected_share_better",110,"skew-t",7,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0984023846301916,0.0201328172383436,-0.00159761536980843,2360,1180,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0937292005684104,0.0105417370358606,-0.00627079943158965,2248,1124,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0969368030195737,0.00324671383060981,-0.00306319698042631,2325,1162.5,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.101022502872965,0.00274793423080495,0.00102250287296551,2423,1211.5,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.106816212311336,0.00146085695598074,0.00681621231133611,2562,1281,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107983358452226,0.00212750259636981,0.00798335845222559,2590,1295,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106648972052823,0.00271170144888574,0.00664897205282304,2558,1279,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.102978228290806,0.00746604944529425,0.00297822829080646,2470,1235,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0947641502467709,0.0090951479111019,-0.00523584975322908,2273,1136.5,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0907181875548967,0.0138079439779865,-0.00928181244510325,2176,1088,400,23985,"closer_to_expected_share_better",111,"skew-t",7,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.166490696748261,0.0310401674492697,0.0664906967482611,3993,1996.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.10160739008576,0.00591680077176451,0.00160739008575968,2437,1218.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0937681555023391,0.00324552484467463,-0.00623184449766098,2249,1124.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0874313298044231,0.00449392878750218,-0.0125686701955769,2097,1048.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0849701289186161,0.000949123667303216,-0.0150298710813839,2038,1019,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0871771371271246,0.00626288954621038,-0.0128228628728755,2091,1045.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0923474424662222,0.00517693862905166,-0.0076525575337778,2215,1107.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0948883679878929,0.0113882011543927,-0.0051116320121071,2276,1138,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0947214719095189,0.0117218055765192,-0.00527852809048106,2272,1136,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0965978794498424,0.0110957106143403,-0.00340212055015754,2317,1158.5,400,23985,"closer_to_expected_share_better",112,"t",7,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0899356157858283,0.0117494025658567,-0.0100643842141717,2157,1078.5,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0906005718146253,0.00607944153205468,-0.00939942818537468,2173,1086.5,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.10152497458699,0.0085017187730366,0.00152497458699005,2435,1217.5,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.109318276766389,0.00012575090719627,0.00931827676638881,2622,1311,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.11357118558919,0.000542928524924019,0.0135711855891901,2724,1362,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.106983170967917,0.000960481611894465,0.00698317096791706,2566,1283,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106233077288341,3.98623179318353e-05,0.00623307728834113,2548,1274,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0984767275402434,0.00396554969573224,-0.00152327245975656,2362,1181,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0901785443858462,0.00751254505318021,-0.00982145561415376,2163,1081.5,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0931778552746295,0.0143490264458006,-0.00682214472537052,2235,1117.5,400,23985,"closer_to_expected_share_better",113,"skew-t",8,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.106614428882496,0.0163418607404604,0.00661442888249589,2557,1278.5,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0923942196760401,0.00837321442472731,-0.00760578032395987,2216,1108,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.095727698190814,0.0032045674081183,-0.00427230180918606,2296,1148,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.100939336435711,0.00333160116856041,0.00093933643571055,2421,1210.5,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.103023879092896,0.00308222701320976,0.00302387909289636,2471,1235.5,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.106732513959321,0.00229474285488289,0.00673251395932058,2560,1280,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.105106794716697,0.00150319111309359,0.00510679471669721,2521,1260.5,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.102519404876244,0.00800822703173291,0.00251940487624411,2459,1229.5,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0953061713876918,0.00905325180143885,-0.00469382861230822,2286,1143,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0916355527820894,0.0134740579539279,-0.00836444721791056,2198,1099,400,23985,"closer_to_expected_share_better",114,"skew-t",8,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.166890070866065,0.0157389197149137,0.0668900708660649,4003,2001.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.101104730637114,0.000337296536346295,0.00110473063711372,2425,1212.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0908488195622479,0.00099302227959392,-0.00915118043775212,2179,1089.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0863066429770606,0.0072035338664496,-0.0136933570229394,2070,1035,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0888066736403821,0.00311858495154319,-0.0111933263596179,2130,1065,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0925163410472238,0.000493335295785907,-0.00748365895277632,2219,1109.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0876805162251524,0.0019090733644372,-0.0123194837748476,2103,1051.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0952681864159734,0.000827909680122731,-0.00473181358402661,2285,1142.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0940590815872136,0.000785763257631224,-0.00594091841278635,2256,1128,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0965189370415677,0.000744993555696231,-0.00348106295843228,2315,1157.5,400,23985,"closer_to_expected_share_better",115,"t",8,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0897272303561376,0.0119577879955474,-0.0102727696438624,2152,1076,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.090100697096196,0.00724665025115138,-0.00989930290380403,2161,1080.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.103025193235246,0.00658441637436386,0.00302519323524572,2471,1235.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.107734829102671,0.00220844750727222,0.00773482910267109,2584,1292,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.112695341002418,0.000249561889971987,0.0126953410024178,2703,1351.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.108151537383845,0.00162490572593098,0.00815153738384537,2594,1297,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.105773847115433,0.00158632626124499,0.00577384711543252,2537,1268.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0984342056485092,0.00617528005625029,-0.00156579435149076,2361,1180.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0889284821205301,0.0055951487871968,-0.0110715178794698,2133,1066.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0954286369390145,0.0160158908596018,-0.00457136306098543,2289,1144.5,400,23985,"closer_to_expected_share_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.108907701149512,0.0168013412261974,0.00890770114951159,2612,1306,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0939368350596158,0.00833210054265318,-0.00606316494038425,2253,1126.5,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0988546373330069,0.00316404801901176,-0.00114536266699311,2371,1185.5,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.103564523513261,0.000544837160241014,0.00356452351326073,2484,1242,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.104273409443452,0.000252722089431265,0.00427340944345198,2501,1250.5,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.103855825067378,0.00200397321552611,0.00385582506737786,2491,1245.5,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.103897846333455,0.0011284102306858,0.00389784633345526,2492,1246,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.099393466985365,0.00529937289127087,-0.000606533014635008,2384,1192,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0913876179255024,0.00755378409166856,-0.00861238207449758,2192,1096,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0919281371894525,0.0115143901090388,-0.00807186281054745,2205,1102.5,400,23985,"closer_to_expected_share_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.172023830532208,0.000936076111119871,0.0720238305322076,4126,2063,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.102273910569735,0.00441611278695549,0.00227391056973453,2453,1226.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0910155279060005,0.000826313935841316,-0.00898447209399951,2183,1091.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0873893711165529,0.00378513672462159,-0.0126106288834471,2096,1048,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0841787336223445,0.00299177021482598,-0.0158212663776554,2019,1009.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0893883693646134,0.00221786552744292,-0.0106116306353867,2144,1072,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0902641200840751,0.00167553149548649,-0.00973587991592489,2165,1082.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0955174354149098,0.00159017482098252,-0.00448256458509019,2291,1145.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0918480370843462,0.00275894799525707,-0.00815196291565382,2203,1101.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0961006643052154,0.00284073771195552,-0.00389933569478454,2305,1152.5,400,23985,"closer_to_expected_share_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0905609910986255,0.0117079445036434,-0.0094390089013745,2172,1086,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0896005407758346,0.00766338982142933,-0.0103994592241654,2149,1074.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.103983953946445,0.00612615616366554,0.00398395394644455,2494,1247,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.108943621040395,0.00141673931996512,0.00894362104039526,2613,1306.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.10977744436109,0.00133366675002083,0.00977744436109029,2633,1316.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.107774941733431,0.00200250262765891,0.00777494173343127,2585,1292.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.105023534412132,0.00116968055827771,0.00502353441213159,2519,1259.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.100686113720622,0.0048402678747765,0.000686113720622369,2415,1207.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0885533570579832,0.0053034404747333,-0.0114466429420168,2124,1062,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0950955018534413,0.0149320050232778,-0.00490449814655863,2281,1140.5,400,23985,"closer_to_expected_share_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.1115358606919,0.0208465216904827,0.0115358606918997,2675,1337.5,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0949795444356585,0.00937480991869589,-0.00502045556434155,2278,1139,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0981455323790908,0.002288234721343,-0.00185446762090927,2354,1177,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0993957823790282,0.000871151221238743,-0.000604217620971792,2384,1192,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.102398284756374,0.00253998684856399,0.0023982847563743,2456,1228,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.10781618077192,0.0032115761673151,0.00781618077191962,2586,1293,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.10177056276081,0.00367246466271223,0.00177056276081033,2441,1220.5,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0991842367498782,0.00734239490803632,-0.000815763250121809,2379,1189.5,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0923457528546301,0.00967975352196408,-0.00765424714536991,2215,1107.5,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0924282622207103,0.0120145151402966,-0.00757173777928964,2217,1108.5,400,23985,"closer_to_expected_share_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
