"metric","quantile","target_type","target_level","threshold_value","baseline_setting","proposed_setting","baseline_rel_brier","proposed_rel_brier","delta_rel_brier","baseline_rel_score","proposed_rel_score","delta_rel_score","baseline_rel_quant","proposed_rel_quant","delta_rel_quant","method","knots","thresh","CMAQ","TS","proposed_is_ar2","proposed_is_mrts","proposed_is_prop","proposed_lane"
"brier",0.2,"threshold_quantile",0.2,36,67,117,1.35095898411348,1.36269210254066,0.011733118427173,1.35095898411348,1.36269210254066,0.011733118427173,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,67,117,1.1737317971829,1.17583803122163,0.00210623403872634,1.1737317971829,1.17583803122163,0.00210623403872634,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,67,117,1.06237370535558,1.06251476949682,0.000141064141234715,1.06237370535558,1.06251476949682,0.000141064141234715,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,67,117,1.00670304092651,1.00904340997295,0.00234036904644652,1.00670304092651,1.00904340997295,0.00234036904644652,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,67,117,0.995105127243247,0.999290595887443,0.00418546864419622,0.995105127243247,0.999290595887443,0.00418546864419622,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,67,117,0.988858691331912,0.990426618535253,0.00156792720334109,0.988858691331912,0.990426618535253,0.00156792720334109,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,67,117,0.994662069058213,0.99212326927907,-0.00253879977914362,0.994662069058213,0.99212326927907,-0.00253879977914362,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,67,117,0.997333466256787,1.00012094387612,0.00278747761933329,0.997333466256787,1.00012094387612,0.00278747761933329,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,67,117,0.989472055701235,0.99491328683963,0.0054412311383949,0.989472055701235,0.99491328683963,0.0054412311383949,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,67,117,0.975156526714948,0.984001923312377,0.00884539659742911,0.975156526714948,0.984001923312377,0.00884539659742911,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,67,117,0.95962988284462,0.963221141620626,0.0035912587760063,0.95962988284462,0.963221141620626,0.0035912587760063,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,67,117,0.965992006881173,0.973038205701226,0.00704619882005308,0.965992006881173,0.973038205701226,0.00704619882005308,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,67,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,67,117,NA,NA,NA,1.02229604229405,1.01927874328492,-0.00301729900913039,1.02229604229405,1.01927874328492,-0.00301729900913039,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,67,117,NA,NA,NA,1.01394398806094,1.0185128407365,0.00456885267556517,1.01394398806094,1.0185128407365,0.00456885267556517,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,67,117,NA,NA,NA,1.01312696877107,1.01747877806253,0.00435180929145895,1.01312696877107,1.01747877806253,0.00435180929145895,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,67,117,NA,NA,NA,1.01054582579789,1.01377398940865,0.00322816361075406,1.01054582579789,1.01377398940865,0.00322816361075406,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,67,117,NA,NA,NA,1.00771797724415,1.00978447412411,0.00206649687996152,1.00771797724415,1.00978447412411,0.00206649687996152,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,67,117,NA,NA,NA,1.00519461456879,1.00624445504758,0.0010498404787902,1.00519461456879,1.00624445504758,0.0010498404787902,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,67,117,NA,NA,NA,1.00298306055288,1.00335839862719,0.000375338074310338,1.00298306055288,1.00335839862719,0.000375338074310338,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,67,117,NA,NA,NA,1.00138603808836,1.0015974941275,0.000211456039139524,1.00138603808836,1.0015974941275,0.000211456039139524,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,67,117,NA,NA,NA,0.999499421420899,0.999308608666811,-0.000190812754088054,0.999499421420899,0.999308608666811,-0.000190812754088054,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,67,117,NA,NA,NA,0.996819261958348,0.996986382325962,0.000167120367614348,0.996819261958348,0.996986382325962,0.000167120367614348,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,67,117,NA,NA,NA,0.988025363180897,0.990487903717314,0.00246254053641681,0.988025363180897,0.990487903717314,0.00246254053641681,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,67,117,NA,NA,NA,0.973176996561271,0.978160052668765,0.0049830561074945,0.973176996561271,0.978160052668765,0.0049830561074945,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,67,117,NA,NA,NA,0.943780050828898,0.949796365106597,0.00601631427769944,0.943780050828898,0.949796365106597,0.00601631427769944,"skew-t",9,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,68,118,1.84894166243131,3.67239138049984,1.82344971806853,1.84894166243131,3.67239138049984,1.82344971806853,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,68,118,1.87976297278505,2.04209421826227,0.162331245477215,1.87976297278505,2.04209421826227,0.162331245477215,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,68,118,1.81700531794873,1.94953623697826,0.132530919029534,1.81700531794873,1.94953623697826,0.132530919029534,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,68,118,1.79400307385392,1.89800696438858,0.104003890534663,1.79400307385392,1.89800696438858,0.104003890534663,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,68,118,1.74786292907154,1.82398717108427,0.0761242420127268,1.74786292907154,1.82398717108427,0.0761242420127268,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,68,118,1.64283454286682,1.6999554029102,0.0571208600433859,1.64283454286682,1.6999554029102,0.0571208600433859,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,68,118,1.52920295157753,1.55963963582097,0.0304366842434451,1.52920295157753,1.55963963582097,0.0304366842434451,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,68,118,1.40059268642205,1.40683169397197,0.00623900754991702,1.40059268642205,1.40683169397197,0.00623900754991702,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,68,118,1.2299021005277,1.22840843583848,-0.00149366468922119,1.2299021005277,1.22840843583848,-0.00149366468922119,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,68,118,1.08675385847764,1.08578524006523,-0.000968618412406919,1.08675385847764,1.08578524006523,-0.000968618412406919,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,68,118,1.0092217014775,1.01020260321945,0.000980901741955309,1.0092217014775,1.01020260321945,0.000980901741955309,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,68,118,0.978005898447249,0.983811620412878,0.00580572196562879,0.978005898447249,0.983811620412878,0.00580572196562879,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,68,118,0.946636327446131,0.951885743874313,0.00524941642818233,0.946636327446131,0.951885743874313,0.00524941642818233,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,68,118,0.955641233668561,0.956725265120085,0.00108403145152336,0.955641233668561,0.956725265120085,0.00108403145152336,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,68,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,68,118,NA,NA,NA,1.11757777332733,1.14942135038516,0.0318435770578234,1.11757777332733,1.14942135038516,0.0318435770578234,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,68,118,NA,NA,NA,1.10350630996343,1.12764208447757,0.0241357745141495,1.10350630996343,1.12764208447757,0.0241357745141495,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,68,118,NA,NA,NA,1.0926009141225,1.1075223877459,0.0149214736234018,1.0926009141225,1.1075223877459,0.0149214736234018,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,68,118,NA,NA,NA,1.07944219309114,1.08851096957758,0.00906877648644788,1.07944219309114,1.08851096957758,0.00906877648644788,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,68,118,NA,NA,NA,1.06596524956489,1.07163871016369,0.00567346059880158,1.06596524956489,1.07163871016369,0.00567346059880158,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,68,118,NA,NA,NA,1.05285810410895,1.05701204458245,0.00415394047349715,1.05285810410895,1.05701204458245,0.00415394047349715,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,68,118,NA,NA,NA,1.04205333879249,1.04509361251408,0.00304027372159088,1.04205333879249,1.04509361251408,0.00304027372159088,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,68,118,NA,NA,NA,1.03331422981393,1.03527633853356,0.00196210871963087,1.03331422981393,1.03527633853356,0.00196210871963087,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,68,118,NA,NA,NA,1.02510795672406,1.02550210073425,0.000394144010189779,1.02510795672406,1.02550210073425,0.000394144010189779,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,68,118,NA,NA,NA,1.01696932837509,1.01642112893621,-0.000548199438874075,1.01696932837509,1.01642112893621,-0.000548199438874075,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,68,118,NA,NA,NA,1.00394128068268,1.00464979194461,0.0007085112619305,1.00394128068268,1.00464979194461,0.0007085112619305,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,68,118,NA,NA,NA,0.989361754383355,0.991187694154771,0.00182593977141565,0.989361754383355,0.991187694154771,0.00182593977141565,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,68,118,NA,NA,NA,0.959711668163306,0.962651494743441,0.00293982658013592,0.959711668163306,0.962651494743441,0.00293982658013592,"t",9,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,69,119,0.905316194715815,0.970235818201032,0.0649196234852168,0.905316194715815,0.970235818201032,0.0649196234852168,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,69,119,0.964895116482312,0.964423043821953,-0.000472072660359646,0.964895116482312,0.964423043821953,-0.000472072660359646,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,69,119,0.963060713268185,0.963105331469174,4.46182009888885e-05,0.963060713268185,0.963105331469174,4.46182009888885e-05,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,69,119,0.96743132359289,0.969348776630307,0.00191745303741764,0.96743132359289,0.969348776630307,0.00191745303741764,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,69,119,0.973778892849692,0.974333332920983,0.000554440071290907,0.973778892849692,0.974333332920983,0.000554440071290907,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,69,119,0.98170445353918,0.985159344900506,0.00345489136132526,0.98170445353918,0.985159344900506,0.00345489136132526,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,69,119,0.989037425729998,0.990730900934887,0.00169347520488916,0.989037425729998,0.990730900934887,0.00169347520488916,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,69,119,0.987435421332842,0.989853624649424,0.00241820331658227,0.987435421332842,0.989853624649424,0.00241820331658227,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,69,119,0.993855992722483,0.995175418294741,0.00131942557225861,0.993855992722483,0.995175418294741,0.00131942557225861,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,69,119,0.995225333861176,0.995436970130494,0.000211636269317417,0.995225333861176,0.995436970130494,0.000211636269317417,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,69,119,0.995854024670964,0.995287581372335,-0.000566443298629205,0.995854024670964,0.995287581372335,-0.000566443298629205,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,69,119,0.989438442130483,0.987194967566347,-0.00224347456413609,0.989438442130483,0.987194967566347,-0.00224347456413609,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,69,119,0.964787181493438,0.961746181298333,-0.003041000195105,0.964787181493438,0.961746181298333,-0.003041000195105,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,69,119,0.969365188419647,0.97430268220194,0.00493749378229325,0.969365188419647,0.97430268220194,0.00493749378229325,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,69,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,69,119,NA,NA,NA,0.993178445413211,0.99375583219154,0.000577386778329303,0.993178445413211,0.99375583219154,0.000577386778329303,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,69,119,NA,NA,NA,0.996534263085286,0.996624126708229,8.98636229430538e-05,0.996534263085286,0.996624126708229,8.98636229430538e-05,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,69,119,NA,NA,NA,0.998166190368525,0.998499262259387,0.000333071890861847,0.998166190368525,0.998499262259387,0.000333071890861847,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,69,119,NA,NA,NA,0.998857594349606,0.999203530273236,0.000345935923630081,0.998857594349606,0.999203530273236,0.000345935923630081,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,69,119,NA,NA,NA,0.998936789527223,0.999097832185768,0.000161042658544219,0.998936789527223,0.999097832185768,0.000161042658544219,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,69,119,NA,NA,NA,0.999341113040413,0.999216462544402,-0.000124650496010847,0.999341113040413,0.999216462544402,-0.000124650496010847,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,69,119,NA,NA,NA,0.999508503206996,0.999287461468259,-0.000221041738737715,0.999508503206996,0.999287461468259,-0.000221041738737715,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,69,119,NA,NA,NA,1.00000894885215,0.999695778604273,-0.000313170247880912,1.00000894885215,0.999695778604273,-0.000313170247880912,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,69,119,NA,NA,NA,1.00006309885232,0.998562938422052,-0.00150016043026491,1.00006309885232,0.998562938422052,-0.00150016043026491,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,69,119,NA,NA,NA,0.998565843445646,0.995718143734619,-0.0028476997110265,0.998565843445646,0.995718143734619,-0.0028476997110265,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,69,119,NA,NA,NA,0.991415297066906,0.98613822609525,-0.00527707097165575,0.991415297066906,0.98613822609525,-0.00527707097165575,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,69,119,NA,NA,NA,0.981280827130556,0.973854226972028,-0.00742660015852836,0.981280827130556,0.973854226972028,-0.00742660015852836,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,69,119,NA,NA,NA,0.961167147352818,0.951319010092609,-0.00984813726020828,0.961167147352818,0.951319010092609,-0.00984813726020828,"skew-t",10,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,70,120,5.40215371907236,6.99432814083632,1.59217442176396,5.40215371907236,6.99432814083632,1.59217442176396,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,70,120,1.6362406400685,1.73797489517959,0.101734255111092,1.6362406400685,1.73797489517959,0.101734255111092,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,70,120,1.33961069728943,1.39518290859108,0.0555722113016486,1.33961069728943,1.39518290859108,0.0555722113016486,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,70,120,1.16939664144935,1.19625887552619,0.0268622340768374,1.16939664144935,1.19625887552619,0.0268622340768374,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,70,120,1.06247400112412,1.07264175147997,0.010167750355851,1.06247400112412,1.07264175147997,0.010167750355851,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,70,120,1.00958650403828,1.01107647344563,0.0014899694073458,1.00958650403828,1.01107647344563,0.0014899694073458,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,70,120,0.998400975489784,0.998975358312778,0.000574382822993491,0.998400975489784,0.998975358312778,0.000574382822993491,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,70,120,0.992985175493476,0.992152206457545,-0.00083296903593022,0.992985175493476,0.992152206457545,-0.00083296903593022,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,70,120,0.993221217299324,0.992835932816519,-0.000385284482804615,0.993221217299324,0.992835932816519,-0.000385284482804615,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,70,120,1.00120366386976,0.998709926323975,-0.00249373754578275,1.00120366386976,0.998709926323975,-0.00249373754578275,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,70,120,0.994744644785011,0.988640940047673,-0.00610370473733779,0.994744644785011,0.988640940047673,-0.00610370473733779,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,70,120,0.976390020386881,0.982401735468587,0.00601171508170628,0.976390020386881,0.982401735468587,0.00601171508170628,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,70,120,0.957772257609767,0.966494914345665,0.00872265673589834,0.957772257609767,0.966494914345665,0.00872265673589834,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,70,120,0.974450251748484,0.971251663896566,-0.00319858785191818,0.974450251748484,0.971251663896566,-0.00319858785191818,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,70,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,70,120,NA,NA,NA,1.01704346699318,1.01795338222887,0.000909915235695502,1.01704346699318,1.01795338222887,0.000909915235695502,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,70,120,NA,NA,NA,1.01402362466934,1.01694221751801,0.00291859284867835,1.01402362466934,1.01694221751801,0.00291859284867835,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,70,120,NA,NA,NA,1.01411518708631,1.01728030072914,0.00316511364283123,1.01411518708631,1.01728030072914,0.00316511364283123,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,70,120,NA,NA,NA,1.01159604662013,1.01403311126204,0.00243706464190829,1.01159604662013,1.01403311126204,0.00243706464190829,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,70,120,NA,NA,NA,1.00841171095862,1.01008981338373,0.00167810242510757,1.00841171095862,1.01008981338373,0.00167810242510757,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,70,120,NA,NA,NA,1.00562613312386,1.00647894432063,0.000852811196770276,1.00562613312386,1.00647894432063,0.000852811196770276,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,70,120,NA,NA,NA,1.0032687607073,1.0034524977311,0.000183737023795816,1.0032687607073,1.0034524977311,0.000183737023795816,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,70,120,NA,NA,NA,1.00185592359719,1.00135449352775,-0.000501430069438591,1.00185592359719,1.00135449352775,-0.000501430069438591,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,70,120,NA,NA,NA,1.00032302098708,0.999626861312125,-0.000696159674958508,1.00032302098708,0.999626861312125,-0.000696159674958508,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,70,120,NA,NA,NA,0.998598867418546,0.99771574070736,-0.000883126711185622,0.998598867418546,0.99771574070736,-0.000883126711185622,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,70,120,NA,NA,NA,0.991656089956016,0.989877414714298,-0.00177867524171815,0.991656089956016,0.989877414714298,-0.00177867524171815,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,70,120,NA,NA,NA,0.978973106231519,0.976517639051673,-0.00245546717984546,0.978973106231519,0.976517639051673,-0.00245546717984546,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,70,120,NA,NA,NA,0.950726221435571,0.950704616156518,-2.16052790533716e-05,0.950726221435571,0.950704616156518,-2.16052790533716e-05,"skew-t",10,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,71,121,4.24532616863482,3.80861530280538,-0.43671086582944,4.24532616863482,3.80861530280538,-0.43671086582944,NA,NA,NA,"t",10,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,71,121,1.92649741206785,2.05152012993874,0.125022717870889,1.92649741206785,2.05152012993874,0.125022717870889,NA,NA,NA,"t",10,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
