"calibration_type","bin_id","bin_left","bin_right","bin_mid","expected_share","observed_share_mean","observed_share_se","share_gap","count_total","count_mean_per_fold","summary_draws_used","n_obs_total","bin_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0602491714019596,0.00848623066677581,-0.0397508285980404,1445,722.5,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0737559577582083,0.0040718700696195,-0.0262440422417917,1769,884.5,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0819278580906488,0.00440847824568755,-0.0180721419093513,1965,982.5,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0942664970546941,0.00200757146243518,-0.00573350294530586,2261,1130.5,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.1192790377274,0.0102533453683741,0.0192790377273998,2861,1430.5,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.163424927803522,0.0281229591682205,0.0634249278035225,3920,1960,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.24721833611556,0.0520231409203652,0.14721833611556,5930,2965,5000,23985,"closer_to_expected_share_better",26,"t",15,85,"yes","no","",FALSE,FALSE,NA,26,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0780527964824039,0.0107026256063515,-0.0219472035175961,1872,936,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0806784216074038,0.00799358373126815,-0.0193215783925962,1935,967.5,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102483234672532,0.00670929118666053,0.00248323467253196,2458,1229,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.11694931365474,0.00325422321546352,0.01694931365474,2805,1402.5,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.125744774531971,0.00128698340751354,0.0257447745319714,3016,1508,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.124284856249097,0.00308031837789276,0.0242848562490972,2981,1490.5,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.113820559744541,0.0015416141322618,0.0138205597445408,2730,1365,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0998927159217232,0.00813429082996475,-0.000107284078276815,2396,1198,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0803398422178117,0.00543160064290347,-0.0196601577821883,1927,963.5,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.077753484917776,0.00918491634920742,-0.022246515082224,1865,932.5,5000,23985,"closer_to_expected_share_better",27,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.046486878226063,0.00135841643093456,-0.053513121773937,1115,557.5,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0614975753447871,0.00214940496885983,-0.0385024246552129,1475,737.5,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0719633111481073,0.00444643192830239,-0.0280366888518927,1726,863,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0848453479736301,0.00174123861295655,-0.0151546520263699,2035,1017.5,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0978968465840184,0.00620725752008572,-0.00210315341598161,2348,1174,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.115780884660605,0.000502064955678359,0.0157808846606045,2777,1388.5,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.129162952650074,0.00295340977386489,0.0291629526500745,3098,1549,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.140169989944934,0.00253235230729604,0.0401699899449337,3362,1681,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.139960102638272,0.00632646900463854,0.0399601026382722,3357,1678.5,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.112236110829509,0.00187575046914882,0.0122361108295092,2692,1346,5000,23985,"closer_to_expected_share_better",28,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,28,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.077927796513693,0.0109110423251458,-0.022072203486307,1869,934.5,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0814287343107048,0.00757693802830087,-0.0185712656892952,1953,976.5,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102149786695923,0.00695932241318588,0.00214978669592319,2450,1225,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.116657448896759,0.00321242097311115,0.0166574488967587,2798,1399,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.124828160243264,0.000380381631944531,0.024828160243264,2994,1497,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.124451345569125,0.00383072494850439,0.0244513455691249,2985,1492.5,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.114987299127084,0.00329227076538905,0.0149872991270841,2758,1379,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0995178098829012,0.00725888429064222,-0.000482190117098824,2387,1193.5,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0807151237258764,0.00530638165046768,-0.0192848762741236,1936,968,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.0773364950346696,0.00935184371668493,-0.0226635049653304,1855,927.5,5000,23985,"closer_to_expected_share_better",29,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,29,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0424855650849649,0.00180872920932936,-0.0575144349150351,1019,509.5,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0618726378291269,0.00169092573443661,-0.0381273621708731,1484,742,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0720889368988894,0.00590572442910527,-0.0279110631011106,1729,864.5,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0823856802538973,0.0022823210807707,-0.0176143197461027,1976,988,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0981871468868218,0.00207978671344513,-0.00181285311317816,2355,1177.5,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.114614082699854,0.00208595066684589,0.0146140826998541,2749,1374.5,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.130873089894095,0.000993210014215276,0.0308730898940952,3139,1569.5,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.142419301021452,0.00811833338715059,0.0424193010214516,3416,1708,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.137917706403578,0.00486799002052815,0.0379177064035779,3308,1654,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.117155853027321,0.00187390441203895,0.0171558530273209,2810,1405,5000,23985,"closer_to_expected_share_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,30,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0783863696154269,0.0107861362237456,-0.0216136303845731,1880,940,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0808033589979076,0.00761839609051412,-0.0191966410020924,1938,969,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.10206636994584,0.00687590566310246,0.00206636994583978,2448,1224,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.115948625544775,0.00308707682426112,0.0159486255447746,2781,1390.5,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.125953253828973,0.00124521245426471,0.0259532538289728,3021,1510.5,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.124035106624504,0.00199640125246527,0.0240351066245039,2975,1487.5,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.113611454665468,0.00325109430510781,0.0136114546654682,2725,1362.5,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.100810394039951,0.00696655019610759,0.000810394039951451,2418,1209,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0805481650692954,0.00580675699455395,-0.0194518349307046,1932,966,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.0778369016678594,0.009101499599124,-0.0221630983321406,1867,933.5,5000,23985,"closer_to_expected_share_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0450720162523113,0.00581220129857289,-0.0549279837476887,1081,540.5,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0599982640805346,0.0064848857359485,-0.0400017359194654,1439,719.5,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0685040504370337,0.00773885913920923,-0.0314959495629663,1643,821.5,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.080052670825364,0.00703441626172308,-0.019947329174636,1920,960,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0980215336616937,0.00516498619149282,-0.00197846633830627,2351,1175.5,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.114571310495291,0.000790863381511041,0.0145713104952914,2748,1374,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.128912733688928,0.00312027456313528,0.0289127336889278,3092,1546,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.143752529724023,0.0106193965908895,0.0437525297240226,3448,1724,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.142042705371037,0.0117457417407405,0.0420427053710375,3407,1703.5,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",10,0.9,1,0.95,0.1,0.119072185463783,0.00595907235067025,0.0190721854637834,2856,1428,5000,23985,"closer_to_expected_share_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"pit_histogram",1,0,0.1,0.05,0.1,0.0869755727220093,0.0121235263770898,-0.0130244272779907,2086,1043,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.088181924109656,0.00482775223335363,-0.011818075890344,2115,1057.5,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.104234673533248,0.00762718832861368,0.00423467353324815,2500,1250,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.10965297630714,0.00295963630547277,0.00965297630713988,2630,1315,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.112946060589221,0.00125147027497615,0.0129460605892214,2709,1354.5,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.110944121165426,0.000583760805066134,0.0109441211654264,2661,1330.5,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106732889428563,0.00129411732312457,0.00673288942856337,2560,1280,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.100436113783201,0.00442343443718787,0.000436113783200576,2409,1204.5,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0891781691669164,0.00684583683458402,-0.0108218308330836,2139,1069.5,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0907174991946185,0.0156424241195434,-0.00928250080538151,2176,1088,5000,23985,"closer_to_expected_share_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.085307519322273,0.0112056605242402,-0.014692480677727,2046,1023,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0905593953543441,0.00745528599367059,-0.00944060464565591,2172,1086,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.103900099148911,0.00487534295986409,0.00390009914891132,2492,1246,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.10961198758148,0.00483579353296783,0.00961198758147998,2629,1314.5,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.112987643807849,0.000959636806098424,0.0129876438078489,2710,1355,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.10994324532084,0.00125121996214769,0.00994324532083964,2637,1318.5,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106440962092375,0.00150269048743668,0.00644096209237496,2553,1276.5,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0990184045010252,0.00484089365684764,-0.000981595498974822,2375,1187.5,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0909291699801827,0.0070953361463489,-0.00907083001981725,2181,1090.5,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",10,0.9,1,0.95,0.1,0.0913015728907202,0.0146415795640602,-0.0086984271092798,2190,1095,5000,23985,"closer_to_expected_share_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",1,0,0.1,0.05,0.1,0.0871839581517001,0.011915140947399,-0.0128160418482999,2091,1045.5,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0890165609470436,0.00691270164888569,-0.0109834390529564,2135,1067.5,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.105443465470972,0.0068354801413066,0.00544346547097231,2529,1264.5,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.109110110360423,0.000666332749353502,0.00911011036042296,2617,1308.5,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.112196342378888,0.00325243973656077,0.012196342378888,2691,1345.5,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.109026036539165,0.00116817868130696,0.00902603653916473,2615,1307.5,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.106899816796041,0.000877127440018166,0.00689981679604088,2564,1282,5000,23985,"closer_to_expected_share_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
