"event_quantile","event_threshold_value","probability_cutoff","classification_draws_used","n_obs_total","n_obs_mean_per_fold","actual_positive_share","predicted_positive_share","tp_total","tn_total","fp_total","fn_total","tp_mean_per_fold","tn_mean_per_fold","fp_mean_per_fold","fn_mean_per_fold","accuracy_mean","accuracy_se","accuracy_rel_to_gaussian","accuracy_delta_to_gaussian","precision_mean","precision_se","precision_rel_to_gaussian","precision_delta_to_gaussian","recall_mean","recall_se","recall_rel_to_gaussian","recall_delta_to_gaussian","specificity_mean","specificity_se","specificity_rel_to_gaussian","specificity_delta_to_gaussian","f1_mean","f1_se","f1_rel_to_gaussian","f1_delta_to_gaussian","accuracy_direction","precision_direction","recall_direction","specificity_direction","f1_direction","count_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","model_lane"
0.99,94.75,0.5,400,23985,11992.5,0.00996464080985211,0.00212625103222753,28,23723,23,211,14,11861.5,11.5,105.5,0.990243650752528,0.000670744512955068,0.999158480624218,-0.00083401105531633,0.538819875776398,0.104037267080745,0.749181060154854,-0.180391946883701,0.117906683480454,0.0359394703656999,0.686658506731946,-0.0538041193778899,0.999031340995777,0.000126908162471961,0.999704940111489,-0.000294861077770214,0.193103448275862,0.0551724137931035,0.696699426234165,-0.0840655014958274,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",6,"skew-t",1,0,"yes",NA,NA,FALSE,TRUE,"100",5,"ozone_prop_us_all_results","proposed"
0.995,100.52,0.5,400,23985,11992.5,0.00500306508058446,0.000625312734590054,9,23859,6,111,4.5,11929.5,3,55.5,0.995121872309919,0.000210294065007721,0.999539265558501,-0.000458698258148038,0.5,0.3,0.541666666666667,-0.423076923076923,0.0731368186874305,0.0558954393770856,0.554852320675105,-0.0586763070077864,0.999748568225977,8.38574129004565e-05,0.999832341358893,-0.000167644593461747,0.126984126984127,0.0952380952380952,0.561797752808989,-0.0990476190476191,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",6,"skew-t",1,0,"yes",NA,NA,FALSE,TRUE,"100",5,"ozone_prop_us_all_results","proposed"
0.9,73.25,0.5,400,23985,11992.5,0.0993131791456373,0.0603689460903764,986,21141,462,1396,493,10570.5,231,698,0.922534312256743,0.00161339133582195,0.983991033208466,-0.0150091013744427,0.683596637102735,0.0282936067997044,0.911467238169172,-0.0663992030942736,0.414937738841818,0.0340241988744447,0.745072426493412,-0.141971528079613,0.978628014872816,0.00381019363861285,0.999070404612414,-0.000910574554694565,0.514567381024599,0.018286828420986,0.805074229202127,-0.12458782027226,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",7,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"20",6,"ozone_prop_us_all_results","proposed"
0.95,79.75,0.5,400,23985,11992.5,0.0499488298000426,0.0216791873143461,306,22573,214,892,153,11286.5,107,446,0.953887183006963,0.00176839755484415,0.989704762823029,-0.00992265083287835,0.592142653094977,0.0290027213543624,0.820226353554295,-0.129783252515151,0.257073883559979,0.0329085417475782,0.57239285558756,-0.192047521521314,0.990614175483842,0.0018147355118438,0.999742846177789,-0.000254805745833586,0.356134939393282,0.0266956870568337,0.643166868181573,-0.197585964172822,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",7,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"20",6,"ozone_prop_us_all_results","proposed"
0.98,88.5,0.5,400,23985,11992.5,0.0198876984010767,0.0042522517516266,52,23458,50,425,26,11729,25,212.5,0.9801956557708,0.000799593041403479,0.996735726283482,-0.00321010557944779,0.5078125,0.0078125,0.70260761589404,-0.214941550073638,0.110200668896321,0.0332775919732441,0.403616788085875,-0.162832247843689,0.99787362646466,0.000508112739836697,1.00004390434265,4.38090622069121e-05,0.17891156462585,0.045578231292517,0.451525971136118,-0.217326029804604,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",7,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"20",6,"ozone_prop_us_all_results","proposed"
0.99,94.75,0.5,400,23985,11992.5,0.00996464080985211,0.0013341360865742,13,23727,19,226,6.5,11863.5,9.5,113,0.98978495249438,0.000879380255474293,0.998695652860234,-0.00129270931346459,0.390196078431373,0.256862745098039,0.542532903572388,-0.329015744228726,0.0552052683200224,0.0388118256970716,0.321501427988576,-0.116505534538321,0.999199691164127,0.000295258330822168,0.999873403790316,-0.000126510909419952,0.0966880923847914,0.0674910120928206,0.348841717170829,-0.180480857386898,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",7,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"20",6,"ozone_prop_us_all_results","proposed"
0.995,100.52,0.5,400,23985,11992.5,0.00500306508058446,0.000541989851817309,6,23858,7,114,3,11929,3.5,57,0.994955132677063,0.000126971182235036,0.999371785760496,-0.000625437891004221,0.44047619047619,0.273809523809524,0.47718253968254,-0.482600732600733,0.0489432703003337,0.0317018909899889,0.371308016877637,-0.0828698553948832,0.999706657077611,0.000125768561265949,0.999790426698617,-0.00020955574182735,0.088088768115942,0.056838768115942,0.389718566805081,-0.137942977915804,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",7,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"20",6,"ozone_prop_us_all_results","proposed"
0.9,73.25,0.5,400,23985,11992.5,0.0993131791456373,0.0729614961297882,1162,21015,588,1220,581,10507.5,294,610,0.924619105226757,0.00119568180333374,0.986214709402766,-0.0129243084044284,0.664477124183007,0.0166993464052287,0.885974412882693,-0.0855187160140017,0.488296398110151,0.0160288614054201,0.876797042378969,-0.0686128688112804,0.972788980986355,0.00202982592685841,0.993109400166561,-0.00674960844115613,0.562462045388093,0.00465857718000051,0.880008555428863,-0.0766931559087659,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",8,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"40",7,"ozone_prop_us_all_results","proposed"
0.95,79.75,0.5,400,23985,11992.5,0.0499488298000426,0.0281834722945001,409,22520,267,789,204.5,11260,133.5,394.5,0.955971882109667,0.00160084440529551,0.991867740445282,-0.00783795173017476,0.606913919413919,0.024496336996337,0.840687270947831,-0.115011986196208,0.342889514139385,0.0296939656497188,0.763467316988198,-0.106231890941908,0.988287602160723,0.0015882671939742,0.997394833103212,-0.0025813790689535,0.436575762028263,0.0178722551207183,0.788440095392107,-0.117145141537841,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",8,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"40",7,"ozone_prop_us_all_results","proposed"
0.98,88.5,0.5,400,23985,11992.5,0.0198876984010767,0.00525272083786712,66,23448,60,411,33,11724,30,205.5,0.98036252056007,0.000549374080256848,0.996905406791598,-0.00304324079017748,0.530864197530864,0.0246913580246914,0.73450186474469,-0.191889852542773,0.139737722232001,0.038523147333216,0.511798078782799,-0.133295194508009,0.997448615227211,0.000847952356470449,0.999617968747181,-0.000381202175242845,0.217449235783817,0.0462163590714883,0.548784968514598,-0.178788358646638,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",8,"skew-t",1,50,"yes",NA,NA,FALSE,TRUE,"40",7,"ozone_prop_us_all_results","proposed"
