"metric_family","crps_mean","crps_se","crps_rel_to_gaussian","crps_direction","mspe_mean","mspe_se","mspe_rel_to_gaussian","mspe_direction","mape_mean","mape_se","mape_rel_to_gaussian","mape_direction","crps_draws_used","n_obs_total","loo_elpd","loo_elpd_se","delta_loo_elpd_to_gaussian","loo_direction","waic","waic_se","delta_waic_to_gaussian","waic_direction","predictive_density_status","predictive_density_note","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
"scalar",4.72858212917686,0.104822949378886,1.13986048261981,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,42,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",6.53007705495487,0.0321120653143572,1.5741244584666,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",43,"t",6,75,"yes","no","",TRUE,FALSE,NA,43,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",6.54852713926569,0.182416259768653,1.57857199082036,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",44,"t",7,75,"yes","no","",TRUE,FALSE,NA,44,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",6.56770289133181,0.00355888294528261,1.58319445087447,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",45,"t",8,75,"yes","no","",TRUE,FALSE,NA,45,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",6.42536354307687,0.0514379658970991,1.54888247452186,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",46,"t",9,75,"yes","no","",TRUE,FALSE,NA,46,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",7.60860961024529,0.51969607561917,1.83411288743115,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,47,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",8.14048927467176,0.86786120423168,1.96232650293503,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,48,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",7.54469783615388,0.676227061887517,1.81870647094714,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,49,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",8.00072744490227,0.227642698294337,1.92863585690609,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,50,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",4.13333576272281,0.0209272389634512,0.996371844375068,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,51,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
