"score","method","mrts_k","quantile","mean","median"
"quant",7,0,0.9,1.71913964893411,1.77241918237119
"quant",7,0,0.91,1.61246184058719,1.64368068618445
"quant",7,0,0.92,1.49883978321086,1.51016144297623
"quant",7,0,0.93,1.37648317185113,1.38809537127949
"quant",7,0,0.94,1.24403824210573,1.25636315519501
"quant",7,0,0.95,1.09929536971766,1.10354760311219
"quant",7,0,0.96,0.939187098259383,0.924950724066224
"quant",7,0,0.97,0.752091670456096,0.739960949301212
"quant",7,0,0.98,0.537225693882785,0.526377263370355
"quant",7,0,0.99,0.289485871577539,0.288481277751899
"quant",7,0,0.995,0.152343467356022,0.154070524259786
"quant",8,0,0.9,1.71911694122731,1.77255740973615
"quant",8,0,0.91,1.61233623285575,1.64413900660795
"quant",8,0,0.92,1.49872394485826,1.50988595425027
"quant",8,0,0.93,1.3764139922427,1.38833308187695
"quant",8,0,0.94,1.24424062584097,1.2569809908147
"quant",8,0,0.95,1.10002469904531,1.10466872958268
"quant",8,0,0.96,0.939693594783415,0.925865858159226
"quant",8,0,0.97,0.753044825815684,0.741918203003069
"quant",8,0,0.98,0.538240548047957,0.529353047643597
"quant",8,0,0.99,0.294614371263541,0.290485424397345
"quant",8,0,0.995,0.223124696306205,0.154826478593644
