"score","method","mrts_k","quantile","rel_mean","rel_median"
"quant",3,10,0.92,1.00008965760713,1.00004982073808
"quant",3,10,0.93,1.00008923577347,1.00016469882515
"quant",3,10,0.94,1.00007784935349,1.00052518539343
"quant",3,10,0.95,1.00004219365413,1.00044015562144
"quant",3,10,0.96,1.00004463398814,1.00048380778723
"quant",3,10,0.97,1.00003315487292,1.00008373312718
"quant",3,10,0.98,1.0000844645128,1.00020958616238
"quant",3,10,0.99,0.999928049809169,0.999198951600613
"quant",3,10,0.995,0.999953607438041,1.00107205782023
"quant",4,10,0.9,0.999910740982563,0.999545168156622
"quant",4,10,0.91,0.999952052590278,0.999870433161842
"quant",4,10,0.92,1.00003555251028,0.999894057154775
"quant",4,10,0.93,1.00011317216865,1.0003936039289
"quant",4,10,0.94,1.00026389551187,1.00007760049985
"quant",4,10,0.95,1.00037005459381,1.0001392314679
"quant",4,10,0.96,1.00006153554943,0.998878752312604
"quant",4,10,0.97,0.999779220238185,1.0014562344126
"quant",4,10,0.98,0.999047669974578,0.993111539836111
"quant",4,10,0.99,1.0002620600682,1.00235694976353
"quant",4,10,0.995,1.00211476714039,1.00087154127689
"quant",5,10,0.9,0.999935358031788,0.998239300378649
"quant",5,10,0.91,0.999847695969105,0.998633466804895
"quant",5,10,0.92,0.999660683640519,1.0006997291377
"quant",5,10,0.93,0.999809516936547,1.00086663279974
"quant",5,10,0.94,1.00030128759265,1.00072760923334
"quant",5,10,0.95,1.00056425531129,0.996287440352516
"quant",5,10,0.96,1.00090868556504,1.01905907557706
"quant",5,10,0.97,1.00231386623539,1.01392925208923
"quant",5,10,0.98,1.00297587984132,0.996516549804396
"quant",5,10,0.99,1.00459432421921,1.00116558760174
"quant",5,10,0.995,1.00711195144374,0.997905487663201
"quant",1,15,0.9,1.00009196610381,0.999672600470722
"quant",1,15,0.91,1.00008510547361,0.999614297516311
"quant",1,15,0.92,1.00007299533093,0.999729191867534
"quant",1,15,0.93,1.00009699337995,1.000183363787
"quant",1,15,0.94,1.00008355984315,0.999725050266277
"quant",1,15,0.95,1.00002902622187,0.999950551653591
"quant",1,15,0.96,1.00005801856859,1.00003657931128
"quant",1,15,0.97,1.00011374391539,1.00011267071711
"quant",1,15,0.98,1.00028556015036,1.00136220422202
"quant",1,15,0.99,1.00015826599824,1.00114077341293
"quant",1,15,0.995,1.00013448123347,1.00130271474446
"quant",2,15,0.9,1.00006138711003,1.000143551486
"quant",2,15,0.91,1.0000478940711,0.999633611437338
"quant",2,15,0.92,1.00004814433311,1.00009587764879
"quant",2,15,0.93,1.00004161967566,0.999706025998608
"quant",2,15,0.94,1.00002166690093,0.999586304289276
"quant",2,15,0.95,1.00001309920137,0.999942726931892
"quant",2,15,0.96,1.00004156346825,0.999454197130871
"quant",2,15,0.97,1.00003473302872,1.00044062148501
"quant",2,15,0.98,0.999831232451785,0.999362453857019
"quant",2,15,0.99,1.00009615009644,1.00156078151166
"quant",2,15,0.995,1.00016950527477,1.0011184317606
"quant",3,15,0.9,1.00016846879752,1.00006582447378
"quant",3,15,0.91,1.00015605031743,1.00014131277043
"quant",3,15,0.92,1.00011863633808,0.999838036500415
"quant",3,15,0.93,1.00012012882289,1.00021874066442
"quant",3,15,0.94,1.00009521172833,1.00018949306373
"quant",3,15,0.95,1.00008924405805,0.998504110234498
"quant",3,15,0.96,1.00014449712335,1.00015687065672
"quant",3,15,0.97,1.00020778294219,1.00048122021287
"quant",3,15,0.98,1.00014204744599,0.999722473754124
"quant",3,15,0.99,1.00010898451673,1.00218675593428
"quant",3,15,0.995,1.00032759725668,1.00062502865265
"quant",4,15,0.9,0.99999112225846,0.997991075847692
"quant",4,15,0.91,1.00002652317247,0.999902013419591
"quant",4,15,0.92,1.00004552446111,0.999481872431147
"quant",4,15,0.93,0.999995717775554,1.00063745831804
"quant",4,15,0.94,1.00000525508477,1.0023782311716
"quant",4,15,0.95,1.00024439044627,1.00171415426648
"quant",4,15,0.96,1.0002581541877,1.00117280676834
"quant",4,15,0.97,1.0003396949564,1.00124453030509
"quant",4,15,0.98,0.999841085187287,0.995989348911714
"quant",4,15,0.99,1.00004913633893,1.00808984082229
"quant",4,15,0.995,1.00247860124556,1.0068042062501
"quant",5,15,0.9,1.00046064596081,1.00185447668196
"quant",5,15,0.91,1.00035613340432,1.00036062714297
"quant",5,15,0.92,1.00030644965364,0.999574795938687
"quant",5,15,0.93,1.00031947524919,1.00191180158424
"quant",5,15,0.94,1.00067821778066,1.00130792646614
"quant",5,15,0.95,1.00080851987488,1.00424630150191
"quant",5,15,0.96,1.00039937387928,1.01729281703617
"quant",5,15,0.97,0.999778292923597,0.998886945374874
"quant",5,15,0.98,0.996238745884285,0.988065234494181
"quant",5,15,0.99,1.0037170971576,1.00143413217727
"quant",5,15,0.995,1.00766222017699,0.994587042832523
"quant",1,20,0.9,1.00014020347048,0.99973454130799
"quant",1,20,0.91,1.00012359435559,0.999715326677275
"quant",1,20,0.92,1.00012163440982,0.999834964028321
"quant",1,20,0.93,1.00012537786474,1.0000895491036
"quant",1,20,0.94,1.00013065332509,0.999836551680943
"quant",1,20,0.95,1.00010490347743,1.00008145460226
"quant",1,20,0.96,1.00009559835403,0.999962551578979
"quant",1,20,0.97,1.00011282237024,1.00010339993234
"quant",1,20,0.98,1.00007985736406,0.999328828390299
"quant",1,20,0.99,0.999986482466391,1.00098480078903
"quant",1,20,0.995,0.999982940546569,0.999273485764497
"quant",2,20,0.9,1.00010720207872,1.0003873449182
"quant",2,20,0.91,1.00008978256691,0.99997327230774
"quant",2,20,0.92,1.00009200287447,1.0002562727988
"quant",2,20,0.93,1.00007998845976,0.999911518202721
"quant",2,20,0.94,1.00006397508811,0.999810028657106
"quant",2,20,0.95,1.00007574403174,1.00026671576659
"quant",2,20,0.96,1.00008573693724,0.999500475816305
"quant",2,20,0.97,1.00004525199772,1.00062382125729
"quant",2,20,0.98,0.999944200598287,0.999535814009598
"quant",2,20,0.99,0.999993247806914,1.00301897033237
"quant",2,20,0.995,1.00010946947887,1.00011727932741
"quant",3,20,0.9,1.0002575885978,0.999612156623515
"quant",3,20,0.91,1.00025005979483,1.00040924335456
"quant",3,20,0.92,1.00021347373432,0.999599175892653
"quant",3,20,0.93,1.00022476341959,0.999921215907243
"quant",3,20,0.94,1.0002175963571,1.00042971536016
"quant",3,20,0.95,1.0002721026886,0.998604343615016
"quant",3,20,0.96,1.00033144353632,1.00147345793262
"quant",3,20,0.97,1.00034811100854,1.00067620299629
"quant",3,20,0.98,1.00022003949324,1.00266373041355
"quant",3,20,0.99,1.00012349254424,1.00843842208484
"quant",3,20,0.995,0.99995736513782,1.00012739191931
"quant",4,20,0.9,0.999982969495192,0.998662101376496
"quant",4,20,0.91,0.999984422396154,1.00075214008809
"quant",4,20,0.92,0.999992676961962,1.00016808944809
"quant",4,20,0.93,1.00006210832248,1.00033451204813
"quant",4,20,0.94,1.00018057241659,1.00099947591329
"quant",4,20,0.95,1.00035557711494,1.00173338626398
"quant",4,20,0.96,1.00076254893968,1.00076807718336
"quant",4,20,0.97,1.00098812504061,1.00469551693177
"quant",4,20,0.98,0.99957603082724,0.997492770883682
"quant",4,20,0.99,1.00058513096452,1.00358980325072
"quant",4,20,0.995,1.00293917751247,1.00245695227361
"quant",5,20,0.9,1.00221566382618,0.999722516384843
"quant",5,20,0.91,1.00228117935106,0.999733758220569
"quant",5,20,0.92,1.00256778066309,0.997775668727891
"quant",5,20,0.93,1.0030140893172,1.00075313874197
"quant",5,20,0.94,1.0034989638111,1.00079093920305
"quant",5,20,0.95,1.00312594938908,1.00660560981586
"quant",5,20,0.96,1.00349251269938,1.00479372798918
"quant",5,20,0.97,1.02027420971997,1.00553188985189
"quant",5,20,0.98,1.01190056217307,1.00814632589093
"quant",5,20,0.99,1.05804759243548,1.00330772302693
"quant",5,20,0.995,1.19349706589856,1.01514734843068
