"score","method","mrts_k","quantile","mean","median"
"brier",4,0,0.95,0.0141617727822727,0.0144263992704545
"brier",4,0,0.96,0.0114254236540909,0.0110176057159091
"brier",4,0,0.97,0.0093560311,0.00910625620681818
"brier",4,0,0.98,0.00605492104,0.00686279536136364
"brier",4,0,0.99,0.00471280646363636,0.00459514509772727
"brier",4,0,0.995,0.00349302010954545,0.00352154954772727
"brier",5,0,0.9,0.0266819991131818,0.0274908914840909
"brier",5,0,0.91,0.0245432385372727,0.0247803748545455
"brier",5,0,0.92,0.0223080155931818,0.0221142709
"brier",5,0,0.93,0.0197652071354545,0.0196483620590909
"brier",5,0,0.94,0.0170242388,0.0180744811522727
"brier",5,0,0.95,0.0150021613368182,0.016038313725
"brier",5,0,0.96,0.0123855893931818,0.0116540133340909
"brier",5,0,0.97,0.0103259523368182,0.0101664606431818
"brier",5,0,0.98,0.00646534761636364,0.00724926603863636
"brier",5,0,0.99,0.00509573355681818,0.00489715779318182
"brier",5,0,0.995,0.00374220840772727,0.003838810425
"quant",1,0,0.9,3.13231260977214,2.96743938900789
"quant",1,0,0.91,2.97382432212813,2.81880334213062
"quant",1,0,0.92,2.79998872552943,2.6569054504087
"quant",1,0,0.93,2.6084583262369,2.46881551764362
"quant",1,0,0.94,2.39999848852271,2.27857033843808
"quant",1,0,0.95,2.15803146523341,2.0790006640803
"quant",1,0,0.96,1.87979933888309,1.85894945140375
"quant",1,0,0.97,1.56503544432771,1.59941697442209
"quant",1,0,0.98,1.20716833143329,1.21073950651583
"quant",1,0,0.99,0.696331098351598,0.683130348619059
"quant",1,0,0.995,0.397834598929351,0.383834711579256
"quant",2,0,0.9,3.13049289690965,2.96502804905942
"quant",2,0,0.91,2.97215474958577,2.81502095261386
"quant",2,0,0.92,2.79779960162452,2.65284624903441
"quant",2,0,0.93,2.60681540769389,2.4673523838202
"quant",2,0,0.94,2.39622982448775,2.27875572560036
"quant",2,0,0.95,2.15556467397657,2.07868440891372
"quant",2,0,0.96,1.87850716891427,1.85617958523121
"quant",2,0,0.97,1.56301894918159,1.59778155357169
"quant",2,0,0.98,1.20379972671197,1.20860723092568
"quant",2,0,0.99,0.691288042929074,0.678468647445178
"quant",2,0,0.995,0.377386007311021,0.363960597462487
"quant",3,0,0.9,3.1314703012915,2.96627744906979
"quant",3,0,0.91,2.97310361908167,2.81626846090835
"quant",3,0,0.92,2.79863053076662,2.65450913503488
"quant",3,0,0.93,2.60720136968042,2.4680424780677
"quant",3,0,0.94,2.39681010617052,2.27881649876924
"quant",3,0,0.95,2.15620606549382,2.07907410680714
"quant",3,0,0.96,1.8791041697868,1.85789357406836
"quant",3,0,0.97,1.56341080295134,1.59589978270951
"quant",3,0,0.98,1.20436418401328,1.20865705552529
"quant",3,0,0.99,0.693036573808514,0.67773556326526
"quant",3,0,0.995,0.378568624147475,0.36320697445864
"quant",4,0,0.9,3.13158586206229,2.96426632601077
"quant",4,0,0.91,2.97349967276752,2.81526247617066
"quant",4,0,0.92,2.79961820753427,2.65386381054041
"quant",4,0,0.93,2.60844602437582,2.4671925685377
"quant",4,0,0.94,2.398238969887,2.27889382704985
"quant",4,0,0.95,2.15765159647033,2.08000062211129
"quant",4,0,0.96,1.87918541510176,1.86062294803215
"quant",4,0,0.97,1.56350225735171,1.5988696510017
"quant",4,0,0.98,1.20436672003076,1.21116995331008
"quant",4,0,0.99,0.692829247306781,0.679567426376959
"quant",4,0,0.995,0.380094689232486,0.362247522550693
"quant",5,0,0.9,3.13270226270962,2.96838731280312
"quant",5,0,0.91,2.97446240020346,2.8177823337941
"quant",5,0,0.92,2.80022771357524,2.65510368154037
"quant",5,0,0.93,2.60941603192969,2.47342772690366
"quant",5,0,0.94,2.39904020535369,2.28299398213567
"quant",5,0,0.95,2.15885909744636,2.08344549355095
"quant",5,0,0.96,1.8828186559799,1.85974474450975
"quant",5,0,0.97,1.56935766118488,1.59773803308913
"quant",5,0,0.98,1.2123739593654,1.21500783052609
"quant",5,0,0.99,0.701756068154628,0.683360206528914
"quant",5,0,0.995,0.389096933213289,0.369042962049239
