"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,1,5,5,"beta0",14.1049263871889,0.145668981386608,13.8068026443861,14.1110911888634,14.3765244992576
7,1,5,5,"beta1",0.00309641418289348,0.0070287350987952,-0.0107718956162606,0.00304320816077537,0.0167628167438286
7,1,5,5,"beta2",0.00636467115836172,0.00689277601349429,-0.00722995639320497,0.00636345678218,0.020105096726642
7,1,5,5,"lambda",3.40619619156167,0.192320628800483,3.04062251831274,3.39703205389204,3.8299999931962
7,1,5,5,"rho",1.07260710942017,0.0774715558287976,0.939041194590567,1.07464761191769,1.21229355014257
7,1,5,5,"nu",0.417597349971671,0.0389270151034944,0.35902389503333,0.412979620942506,0.493634954787449
7,1,5,5,"gamma",0.961742486974997,0.0234116424746378,0.919638225916807,0.962683491711511,0.997302254185754
7,1,5,5,"tau.alpha",4.549615,0.326598788197147,3.8,4.6,5
7,1,5,5,"tau.beta",10.6574017947556,0.873284336825071,8.77926362854902,10.7415976423793,12.131761337637
7,1,5,5,"phi.z1",NA,NA,NA,NA,NA
7,1,5,5,"phi.z2",NA,NA,NA,NA,NA
7,1,5,5,"phi.tau1",NA,NA,NA,NA,NA
7,1,5,5,"phi.tau2",NA,NA,NA,NA,NA
7,1,5,5,"phi.w1",NA,NA,NA,NA,NA
7,1,5,5,"phi.w2",NA,NA,NA,NA,NA
