"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,4,7,3,"rho",1.06995733141154,0.072029989782348,0.943396652951705,1.0682810031591,1.22313044811911
7,4,7,3,"nu",0.447482061606373,0.0400846021241948,0.366261514620679,0.447228312279561,0.529009842782548
7,4,7,3,"gamma",0.9303053749789,0.0232581034662586,0.888943912901751,0.929058491743226,0.980782577310898
7,4,7,3,"tau.alpha",3.268475,0.416375745272374,2.5,3.25,4.15
7,4,7,3,"tau.beta",15.9795633957661,2.21489112699666,11.9799312803443,15.8556837370606,20.6420993673116
7,4,7,3,"phi.z1",0.774586091648795,0.0675257698378267,0.637625637906594,0.778746109128561,0.889582395895737
7,4,7,3,"phi.z2",NA,NA,NA,NA,NA
7,4,7,3,"phi.tau1",0.567705355801286,0.0849539764515365,0.384609091339541,0.574272908220925,0.717725176447758
7,4,7,3,"phi.tau2",NA,NA,NA,NA,NA
7,4,7,3,"phi.w1",0,0,0,0,0
7,4,7,3,"phi.w2",NA,NA,NA,NA,NA
7,4,7,4,"beta0",11.1343523463064,0.577080258004378,9.80082402657705,11.2052977296991,12.0710906543354
7,4,7,4,"beta1",0.0022470029395994,0.0120109028379275,-0.0217876407570019,0.00229710572843314,0.0262143754715794
7,4,7,4,"beta2",-0.00145625547710034,0.0121913596101876,-0.0253793204755296,-0.00151347620424421,0.0223521326270579
7,4,7,4,"lambda",2.86004016378947,0.249485887131122,2.39380753380975,2.83345217608392,3.39957986827667
7,4,7,4,"rho",1.11448473892961,0.0824798375693716,0.959176052843425,1.11206781905124,1.27657784068717
7,4,7,4,"nu",0.423479489004152,0.0430546982609322,0.355614519672834,0.418935771754171,0.516647876965591
7,4,7,4,"gamma",0.945338918402736,0.0255069519626672,0.896019355014616,0.946410407743674,0.993212433400395
7,4,7,4,"tau.alpha",2.93146,0.3356740027223,2.3,2.9,3.6
7,4,7,4,"tau.beta",16.1647669757764,2.03022187392222,12.4311017552171,16.0880405870092,20.3768155021642
7,4,7,4,"phi.z1",0.735295392712711,0.0577356612791456,0.609919496392377,0.739720909293976,0.83555045687166
7,4,7,4,"phi.z2",NA,NA,NA,NA,NA
7,4,7,4,"phi.tau1",0.636346271337233,0.0625071555898712,0.505560714706888,0.639020785484268,0.746787409978992
7,4,7,4,"phi.tau2",NA,NA,NA,NA,NA
7,4,7,4,"phi.w1",0,0,0,0,0
7,4,7,4,"phi.w2",NA,NA,NA,NA,NA
7,4,7,5,"beta0",10.6996710778553,0.901594211582882,8.33797668017761,10.8977024724228,11.9549869588136
7,4,7,5,"beta1",0.00278523257813815,0.0105488588237178,-0.0178819127643958,0.00287004682916644,0.0239242358887777
7,4,7,5,"beta2",-0.00775966252679914,0.0103153415874045,-0.0280807738502161,-0.00778460174363767,0.0125640151125834
7,4,7,5,"lambda",5.20873007929782,1.98727982156373,2.86377350040892,4.63032208992801,9.22358612249489
7,4,7,5,"rho",1.06158524298245,0.0669595472233656,0.941007590096778,1.06031900749547,1.19399935032814
7,4,7,5,"nu",0.435622092392375,0.0381911777333108,0.369012812593912,0.434288413538916,0.51229286508578
7,4,7,5,"gamma",0.935700870858304,0.0232071112863148,0.893688842610237,0.934661207442118,0.98347538129169
7,4,7,5,"tau.alpha",3.31908,0.352794416041409,2.65,3.3,4.05
7,4,7,5,"tau.beta",17.2686411567689,1.99209734355106,13.6115184180684,17.163120973288,21.4054937219711
7,4,7,5,"phi.z1",0.851273632896625,0.0721704735199721,0.708869610054139,0.862456709864766,0.949598019893071
7,4,7,5,"phi.z2",NA,NA,NA,NA,NA
7,4,7,5,"phi.tau1",0.638647558393922,0.057101829126221,0.511091296202777,0.643093687585785,0.738820888472383
7,4,7,5,"phi.tau2",NA,NA,NA,NA,NA
7,4,7,5,"phi.w1",0,0,0,0,0
7,4,7,5,"phi.w2",NA,NA,NA,NA,NA
