"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,4,6,5,"nu",0.39679684460009,0.0305336824942212,0.344953923897238,0.396153753926982,0.462798153647159
7,4,6,5,"gamma",0.960105051089052,0.0211201856858013,0.91663961627149,0.959809869852559,0.996795889081922
7,4,6,5,"tau.alpha",4.37948,0.365843291220945,3.6,4.4,4.95
7,4,6,5,"tau.beta",15.288676340536,1.40596110660218,12.3300091501854,15.3577156777605,17.7499244233309
7,4,6,5,"phi.z1",0.89579172691414,0.0301693295468512,0.823419641746187,0.900446369401264,0.940844069563804
7,4,6,5,"phi.z2",NA,NA,NA,NA,NA
7,4,6,5,"phi.tau1",0.667964974526083,0.0529246349695717,0.555408362329204,0.67154812794543,0.761086346592415
7,4,6,5,"phi.tau2",NA,NA,NA,NA,NA
7,4,6,5,"phi.w1",0,0,0,0,0
7,4,6,5,"phi.w2",NA,NA,NA,NA,NA
