"setting","method","dataset","block","seam","seed","hn","ar2_used","ar1_used","a","b","lambda","beta0","zbar","z_pred","z_ratio","sdz_ratio","phi1.z","phi2.z","phi1.tau","phi2.tau","sd_lead1","sd_lead_max","mu_recon","data_mean","A_zconsist","Aprime_sdz","B_truth","C_spread"
5,2,8,1,50,2508,TRUE,TRUE,FALSE,3.35092,14.5778147692093,3.63042358485394,9.89476025289961,1.33028049363055,1.85051901582563,0.718868859089801,0.568261924468899,0.0699129548488168,0.815281762472848,0.153807029107649,0.733672714481968,2.76707782847006,5.78193185380955,14.7242419314471,14.5199437156009,TRUE,TRUE,TRUE,TRUE
5,2,8,2,80,2508,TRUE,TRUE,FALSE,3.513095,12.6017461586971,5.42745783341153,9.59041927283034,1.38413800654981,1.68221369423144,0.822807477608952,0.618182460065283,0.0760148757255717,0.889119850876003,0.12781963134956,0.793908711584578,2.79819289757585,6.11105207338317,17.1027699390017,17.1137479800627,TRUE,TRUE,FALSE,TRUE
5,2,8,3,110,2508,TRUE,TRUE,FALSE,3.469275,9.99610241853793,12.6594999712127,8.88264586345566,0.756977522769537,1.51914581299473,0.498291550616389,0.304267904035835,0.226498291098796,0.763442825966756,0.155035000117079,0.788506317712756,2.61111368856648,5.45530419791424,18.4656027911653,18.5296705999227,FALSE,FALSE,FALSE,TRUE
5,2,8,4,140,2508,TRUE,TRUE,FALSE,3.84098,10.3476007524214,8.31215677202403,9.29594719713999,1.0609325096284,1.45480763825043,0.729259650371576,0.476731474837435,0.0891516718517795,0.894787839448139,0.163579262998857,0.776068938945102,3.12581074846428,5.55363110867421,18.1145845417082,18.0484654332149,TRUE,FALSE,FALSE,TRUE
5,2,8,5,170,2508,TRUE,TRUE,FALSE,4.081455,10.2191765597046,8.64300471021994,9.23093363847034,0.984518084167566,1.39599698047561,0.705243706066,0.452163381824297,0.123522968998766,0.861703832126275,0.141794902798155,0.79584182427035,1.99754952539472,4.25830749526201,17.7401280772273,17.6926233155583,TRUE,FALSE,FALSE,TRUE
5,2,9,1,50,2509,TRUE,TRUE,FALSE,2.569255,11.5758377906992,3.10917449943345,10.2479585978249,1.23333242022066,1.96108874678724,0.628901890463229,1.33456218561739,0.0882247528052923,0.755397286867437,0.00926346892299493,0.833247262519614,4.25271172734976,11.0255976361809,14.0826043080995,13.4169311481968,TRUE,TRUE,TRUE,TRUE
5,2,9,2,80,2509,TRUE,TRUE,FALSE,2.690485,14.3474726758567,2.55990226291621,10.1601750640122,2.24423491970096,2.12297325282948,1.05711879163332,1.47030085377522,0.0586598499806008,0.826807050349324,0.00712725994460343,0.839187702986489,4.92972133504475,6.56318396571465,15.9051971134703,15.4853350172401,TRUE,TRUE,TRUE,TRUE
5,2,9,3,110,2509,TRUE,TRUE,FALSE,3.04233,17.9236508315369,3.21471393305399,9.99361364958017,2.46314583593511,2.19046144028694,1.12448719280466,1.26425210067858,0.0968927540356438,0.824301440071839,0.0246650514090541,0.835116302406509,3.03904379750525,5.27866086200533,17.9119228875047,16.4779688763323,TRUE,TRUE,TRUE,TRUE
5,2,9,4,140,2509,TRUE,TRUE,FALSE,2.511435,12.1856557441025,2.22073889806733,10.2901737169264,2.61993731042198,2.049095947802,1.27858205626355,1.57336026608573,0.080976836219423,0.804942156979223,0.0968787693897935,0.828057152326598,2.25777231430388,3.77436470302361,16.1083704126783,15.7987130127622,TRUE,TRUE,TRUE,TRUE
5,2,9,5,170,2509,TRUE,TRUE,FALSE,2.83229,13.8599637378738,2.75618720423986,10.20203236076,2.22404223714365,2.02156430891613,1.10015903393946,1.22281051416304,0.0972851291041356,0.822976525192153,0.108283225423916,0.804086387625566,4.5565000648972,6.40422363722602,16.3319091164643,15.9098026951859,TRUE,TRUE,TRUE,TRUE
5,2,10,1,50,2510,TRUE,TRUE,FALSE,4.413475,8.61637681269218,2.57684618172402,11.7177824225564,1.96043347127957,1.18487528549049,1.65454836917121,1.22341874399237,0.0873960169340802,0.7935105406658,-0.113180919361006,0.768272808025662,2.03113267981161,3.27657514120523,16.7695179275471,16.6804112040228,FALSE,TRUE,TRUE,TRUE
5,2,10,2,80,2510,TRUE,TRUE,FALSE,4.323495,10.0381753919435,3.02692031778458,11.4294807058741,2.3093275312763,1.31300407230507,1.75881216211471,1.14064661683695,0.112689040819377,0.814037329509127,0.0299555176438174,0.868025527651789,2.90178683238805,4.30612379601898,18.4196311307137,18.2238701713111,FALSE,TRUE,TRUE,TRUE
5,2,10,3,110,2510,TRUE,TRUE,FALSE,4.439295,10.4630392805285,13.8808918350681,10.5693810523654,0.614779062409754,1.32238429871076,0.464901967611931,0.3078096048636,0.319756319118898,0.667777858274876,0.049299404643831,0.858091869758188,3.0545581603511,5.95707874504203,19.1030627201398,19.0918871845605,FALSE,FALSE,FALSE,TRUE
5,2,10,4,140,2510,TRUE,TRUE,FALSE,4.682265,11.3155262994528,5.70994555222172,11.3486999389502,1.24069499949982,1.32677021800556,0.935124245828246,0.723305616206097,0.158439696080776,0.807879947769302,0.0798682180697485,0.82085106721462,2.43919508992293,4.09912563794189,18.4330008330079,18.4126379176741,TRUE,TRUE,FALSE,TRUE
5,2,10,5,170,2510,TRUE,TRUE,FALSE,4.274445,11.3034362477945,5.62354984161566,10.284181622691,1.30889965535138,1.41637474028755,0.924119597816074,0.7027846736685,0.139660402703968,0.826399904444279,0.09611176898125,0.819989557724849,2.70546524929989,4.17311146080164,17.6448440722331,17.620620877788,TRUE,TRUE,FALSE,TRUE
5,4,1,1,50,4501,TRUE,FALSE,TRUE,4.57,7.14629495294431,4.22806598863196,11.3043366930783,0.745255667019216,1.0498954622432,0.709837973227266,0.730718722044067,0.667901478915318,NA,0.914375591475301,NA,1.74591495316512,3.69601301879545,14.4553268316375,14.3524478864646,TRUE,TRUE,TRUE,TRUE
5,4,1,2,80,4501,TRUE,FALSE,TRUE,4.66691,5.90101439759517,5.82768064111234,11.2787847291142,0.457327593643378,0.95007728159856,0.48135830895135,0.555234164786884,0.813894271940219,NA,0.896882774438111,NA,1.68567453643814,4.76376551272739,13.9439438932362,13.693638883318,FALSE,TRUE,FALSE,TRUE
5,4,1,3,110,4501,TRUE,FALSE,TRUE,4.813385,6.07002941131458,3.16440174443553,11.3423550547517,0.882345138648833,0.941856516512863,0.936814815398459,0.94356460590912,0.667688900000507,NA,0.865956906316998,NA,1.89580952490796,2.90083126317322,14.1344495506863,14.0528710371897,TRUE,TRUE,TRUE,TRUE
5,4,1,4,140,4501,TRUE,FALSE,TRUE,4.826125,6.55786949050253,2.55848909673445,11.3374352637917,1.00679971516774,0.982063544411617,1.02518795336298,1.05616327683903,0.56254114680655,NA,0.746757045285764,NA,2.19196598922808,2.67294563225369,13.9133213576437,13.8445833083976,TRUE,TRUE,TRUE,TRUE
5,4,1,5,170,4501,TRUE,FALSE,TRUE,4.84605,6.94656111451435,2.39534214284198,11.3198907271317,1.03655513618226,1.01000634102943,1.02628577076632,1.04378114593398,0.476797101637473,NA,0.77276491040752,NA,1.88690729680931,2.46629958562324,13.8027949282084,13.7315457532165,TRUE,TRUE,TRUE,TRUE
5,4,2,1,50,4502,TRUE,FALSE,TRUE,3.857105,15.5833506033137,0.425297768600198,9.85497447041357,1.71113411714213,1.73698816136609,0.985115589847413,0.841241127205971,-0.306292809954778,NA,-0.20136245810131,NA,2.5643246910738,2.5643246910738,10.5827159922098,10.6395981146666,TRUE,TRUE,FALSE,TRUE
5,4,2,2,80,4502,TRUE,FALSE,TRUE,3.721375,11.0246985970703,7.24991168952397,9.95989234348235,0.221375811659913,1.51340203556166,0.146276935313989,0.182433044982443,0.898180765901036,NA,0.729649769332156,NA,1.89587326731846,8.40533820946834,11.5648474282134,11.2148392857164,FALSE,FALSE,FALSE,TRUE
5,4,2,3,110,4502,TRUE,FALSE,TRUE,4.18612,12.1634559409763,1.32470564540508,9.86380534992819,1.00386086311586,1.48094301978941,0.677852455969984,0.764201845542767,0.63363182055937,NA,0.727742837714999,NA,2.60753448405058,2.74727379377136,11.193625502499,11.163345170179,TRUE,TRUE,TRUE,TRUE
5,4,2,4,140,4502,TRUE,FALSE,TRUE,4.618495,13.1971884814112,1.56955198441231,9.90611916451598,0.983323849787952,1.44913175071936,0.678560696292677,0.824367133558705,0.743218738744573,NA,0.715414581120213,NA,1.88795451811499,2.75427017075445,11.4494970642706,11.4322523629093,TRUE,TRUE,TRUE,TRUE
5,4,2,5,170,4502,TRUE,FALSE,TRUE,4.5593,13.6980047051176,3.01323985781238,10.0252705871538,0.813392948876273,1.49484663998876,0.544131369143252,0.850899903068124,0.850199422892791,NA,0.75864799808396,NA,5.19116007510311,5.58769621085019,12.4762186407713,12.4260674080363,FALSE,TRUE,TRUE,TRUE
5,4,3,1,50,4503,TRUE,FALSE,TRUE,4.2609,7.91132845341401,3.96229855015317,13.1728941325164,1.36230028527985,1.16836625061612,1.16598736445995,1.26290863563943,0.362784323440535,NA,0.675729223480256,NA,3.13207949401884,4.30513103594948,18.570734577754,18.3790845663353,TRUE,TRUE,TRUE,TRUE
5,4,3,2,80,4503,TRUE,FALSE,TRUE,4.6204,9.44766483195787,3.39968002372458,13.64530371691,1.2264538936301,1.20921700330435,1.01425458811664,1.21488530680654,0.342643702447195,NA,0.658013292815304,NA,3.53959353872671,3.99369215169623,17.8148545191035,17.6495071778085,TRUE,TRUE,TRUE,TRUE
5,4,3,3,110,4503,TRUE,FALSE,TRUE,4.588485,10.6965611855641,4.62143820379829,9.81040977533147,1.53859913613087,1.30431094505809,1.17962602549682,0.852922949265984,0.805742985810904,NA,0.699647701308187,NA,2.85464851919423,5.52898852671912,16.9209506033777,16.6044907053186,TRUE,TRUE,TRUE,TRUE
5,4,3,4,140,4503,TRUE,FALSE,TRUE,4.444825,11.146179642765,4.94402065047405,10.0563214316344,1.15143554807646,1.36770646938802,0.841873292148474,0.767995650017179,0.816380541767556,NA,0.621756805620194,NA,2.24477212337155,5.93563073051187,15.7490425590143,15.6142733134772,TRUE,TRUE,FALSE,TRUE
5,4,3,5,170,4503,TRUE,FALSE,TRUE,4.65294,11.2187323802995,4.02390647111432,10.1333815209259,1.2085200582132,1.3320625767884,0.907254718563551,0.968376145151541,0.727798302132568,NA,0.601570893240606,NA,2.38446954179226,4.91178159277046,14.9963532036414,14.9098486921641,TRUE,TRUE,TRUE,TRUE
5,4,4,1,50,4504,TRUE,FALSE,TRUE,4.669185,5.04465579620712,1.59339592452831,10.1271425025498,0.865894509229278,0.866115194575968,0.999745200929309,1.00976374248476,0.549017070226475,NA,0.698216457147719,NA,2.58293106459977,2.58293106459977,11.5068552846272,11.5324202278353,TRUE,TRUE,TRUE,TRUE
5,4,4,2,80,4504,TRUE,FALSE,TRUE,2.206275,3.22368592195656,1.6242083853055,10.1924156973611,1.35671345798365,1.18032000093375,1.14944545285208,1.22987920874624,0.323526719854139,NA,0.813150463834963,NA,3.46601449799861,3.5633947689508,12.396001072275,12.4425096151865,TRUE,TRUE,TRUE,TRUE
5,4,4,3,110,4504,TRUE,FALSE,TRUE,2.045685,3.53591500758173,2.15676015390052,10.1111645556281,1.22122833510808,1.28553499764584,0.949976731356576,1.07952258487486,0.600349221552415,NA,0.865299621989441,NA,3.1487767094875,3.42431862949938,12.7450611676035,12.7909839767859,TRUE,TRUE,TRUE,TRUE
5,4,4,4,140,4504,TRUE,FALSE,TRUE,2.290485,4.26430482011646,2.15484120790491,10.1666282498791,1.27244152029115,1.2977029952964,0.980533700625792,1.09219220594879,0.638512642519203,NA,0.868395368335295,NA,2.33816625679995,3.29431960514217,12.9085376724516,12.8819137596639,TRUE,TRUE,TRUE,TRUE
5,4,4,5,170,4504,TRUE,FALSE,TRUE,2.64279,4.97524360776642,2.27228900623677,10.1401887545142,1.31603714757488,1.27371418634118,1.03322798920477,1.14938062541949,0.59993581683442,NA,0.867233286334189,NA,3.12100889540531,3.33029300365785,13.1306054967478,13.1521495980755,TRUE,TRUE,TRUE,TRUE
5,4,5,1,50,4505,TRUE,FALSE,TRUE,1.94212,11.1768764876995,2.77314380292444,11.7004851194435,2.39059235815011,2.32492300665826,1.02824581773409,0.929983714573961,-0.14815180534547,NA,0.782393484698729,NA,4.7668822232716,8.73898696327608,18.329941502766,18.1759293104056,TRUE,TRUE,TRUE,TRUE
5,4,5,2,80,4505,TRUE,FALSE,TRUE,1.89435,9.11059383898461,2.68993478706576,11.8763512219573,2.27732537337958,2.15546689552587,1.05653460886207,0.944648892724396,-0.108817087391498,NA,0.750527002037423,NA,3.28336966020387,7.33154424472943,18.0022079652785,17.9026854998562,TRUE,TRUE,TRUE,TRUE
5,4,5,3,110,4505,TRUE,FALSE,TRUE,2.167325,9.00335908356537,2.49020673422636,11.0336003077982,2.2586756311801,1.96709676777116,1.14822802222349,1.14415096796625,0.313353955615627,NA,0.77350842474158,NA,4.94704156414755,5.97181087017307,16.6581695749959,16.5826915819785,TRUE,TRUE,TRUE,TRUE
5,4,5,4,140,4505,TRUE,FALSE,TRUE,2.49186,9.44678601339714,2.66796967091193,11.1404534731719,2.09236131205319,1.84078840994662,1.13666584423674,1.07137286307894,0.417608649813148,NA,0.776980808060579,NA,5.43750455741645,5.43750455741645,16.7228099943193,16.5949072318879,TRUE,TRUE,TRUE,TRUE
5,4,5,5,170,4505,TRUE,FALSE,TRUE,2.644485,10.1386180959216,2.9122388785177,11.2119669391838,1.98509982056398,1.82956586792092,1.08501139826127,1.01281322956189,0.378581734044783,NA,0.698356104705808,NA,4.37512697377718,5.56632801204651,16.9930518143688,16.8890992305832,TRUE,TRUE,TRUE,TRUE
5,4,6,1,50,4506,TRUE,FALSE,TRUE,4.180855,8.93459114811083,2.79007459687853,10.3981716318005,1.18266321334913,1.26234387553378,0.936878798456592,0.989935793876456,0.536339753598624,NA,0.822107062645563,NA,3.54437217662284,3.84442036129408,13.6978902200286,13.6055956981759,TRUE,TRUE,TRUE,TRUE
5,4,6,2,80,4506,TRUE,FALSE,TRUE,3.226665,8.40083084454401,2.17732087653275,10.5776320772857,1.46555062215084,1.45744791683605,1.0055595162072,1.08291155310396,0.556552057344077,NA,0.88035885913313,NA,2.6180678426752,3.44098500964261,13.7686060425103,13.7276043109419,TRUE,TRUE,TRUE,TRUE
5,4,6,3,110,4506,TRUE,FALSE,TRUE,2.841795,8.52218471659642,2.01003503767592,10.7168451685924,1.62744713402172,1.58869223670573,1.0243942133162,1.06568906503191,0.565411174965975,NA,0.846487485986097,NA,2.35885552469455,3.60239570130067,13.9880709299414,13.9458065074651,TRUE,TRUE,TRUE,TRUE
5,4,6,4,140,4506,TRUE,FALSE,TRUE,3.369085,9.91543750242427,1.85702416800078,10.7564403183254,1.5611612132614,1.54083095095574,1.0131943496417,1.12653520323564,0.591126710549329,NA,0.813197534795005,NA,2.29775861088521,3.17850133843661,13.6555544214972,13.6004843755329,TRUE,TRUE,TRUE,TRUE
5,4,6,5,170,4506,TRUE,FALSE,TRUE,2.229275,4.83494447449723,2.80495097422848,10.762522922141,1.11286642932042,1.41076218268497,0.78884055936516,0.786194847153393,0.754560838818987,NA,0.888384039793877,NA,1.97049201451456,3.80966516852537,13.8840586972495,13.8103827712451,TRUE,TRUE,TRUE,TRUE
5,4,7,1,50,4507,TRUE,FALSE,TRUE,4.608605,7.59920097985087,2.60288479182565,12.0816926777291,1.19165969092153,1.07298341062455,1.11060402157374,1.01032411965844,0.24540654107438,NA,0.507043190927207,NA,3.02741303839042,3.02741303839042,15.1834455642604,15.2441576933529,TRUE,TRUE,TRUE,TRUE
5,4,7,2,80,4507,TRUE,FALSE,TRUE,4.598645,9.04546750793206,2.49802447175854,11.6209753756445,1.33607271945141,1.19208453461452,1.12078689107686,0.896730088548246,0.435548562744146,NA,0.722097425950022,NA,2.17821265550849,3.0426296458006,14.9585177248831,15.0295446933414,TRUE,TRUE,TRUE,TRUE
5,4,7,3,110,4507,TRUE,FALSE,TRUE,4.7186,8.28566364486556,2.71898899936926,10.7162657348705,1.37098424815038,1.12485370314616,1.2188111612344,0.901660943031746,0.586622313734105,NA,0.750581573582978,NA,1.67496665578119,3.06468411248154,14.4439568238999,14.472659058531,TRUE,TRUE,TRUE,TRUE
5,4,7,4,140,4507,TRUE,FALSE,TRUE,4.8014,7.94916427400185,2.55649145628118,10.8674259575685,1.28176049943899,1.08849782708497,1.17754989265489,0.996816439820905,0.450968865801578,NA,0.741659984662934,NA,1.94024012250778,2.76745140261166,14.1442357233829,14.1672654507057,TRUE,TRUE,TRUE,TRUE
5,4,7,5,170,4507,TRUE,FALSE,TRUE,4.79282,7.10913277338602,2.83401906696673,10.6863237813299,1.14229203120047,1.03773500942695,1.10075502977514,0.931317504013776,0.568885492544689,NA,0.805489804620557,NA,2.28832676475841,2.83321971251173,13.9236011777961,13.9081828575606,TRUE,TRUE,TRUE,TRUE
5,4,8,1,50,4508,TRUE,FALSE,TRUE,3.28227,14.3169743232671,2.345033382554,10.2150296256461,1.78055228202059,1.85649808659431,0.95909190258685,0.802015316590002,0.146431922938355,NA,0.598977200676742,NA,3.84807721944973,4.7437213501222,14.3904841663671,14.5199437156009,TRUE,TRUE,TRUE,TRUE
5,4,8,2,80,4508,TRUE,FALSE,TRUE,3.47322,12.5201686538564,5.22677939750915,9.33206100245269,1.55397374202927,1.68666019996428,0.92133183794945,0.667553480696625,0.79929267188064,NA,0.65428272405386,NA,4.8340592452702,9.45570856494475,17.4543389415615,17.1137479800627,TRUE,TRUE,FALSE,TRUE
5,4,8,3,110,4508,TRUE,FALSE,TRUE,3.487335,10.1688444207058,7.65757818787602,8.34746052918616,1.32460544101286,1.52748658569205,0.86717975360335,0.501738231995618,0.919195813812699,NA,0.784133189839184,NA,3.55034125826519,9.9455966812562,18.4907302618281,18.5296705999227,TRUE,TRUE,FALSE,TRUE
5,4,8,4,140,4508,TRUE,FALSE,TRUE,3.82156,10.4168288519688,5.80652826206768,8.45809515808629,1.66630760878637,1.4632528040335,1.13876946225091,0.682176062668112,0.882803530602217,NA,0.806850419802552,NA,3.22196577958163,7.62939054726398,18.1335573818028,18.0484654332149,TRUE,TRUE,FALSE,TRUE
5,4,8,5,170,4508,TRUE,FALSE,TRUE,4.082775,10.2321522204673,10.229519699971,7.81475301943085,0.968042517473572,1.39597802597625,0.69345111417251,0.381021336814174,0.929015213238478,NA,0.772630318763693,NA,4.01177587475141,10.7695149646902,17.7173630223363,17.6926233155583,TRUE,FALSE,FALSE,TRUE
5,4,9,1,50,4509,TRUE,FALSE,TRUE,2.529395,11.4230171122259,1.63284862829544,10.1149962318457,2.14344150251322,1.97260778806547,1.08660298082635,2.20840329162971,0.000712154123897906,NA,-0.0323270821311875,NA,4.42225925078562,4.645189868697,13.6149117490559,13.4169311481968,TRUE,TRUE,TRUE,TRUE
5,4,9,2,80,4509,TRUE,FALSE,TRUE,2.660775,14.1860094456559,2.22205297297394,10.2298664588246,2.48828116520609,2.12674692809066,1.16999400932014,1.63742716428249,0.297601922402591,NA,-0.000953052040513052,NA,5.40455581916292,5.55705619756397,15.7589590195659,15.4853350172401,TRUE,TRUE,TRUE,TRUE
5,4,9,3,110,4509,TRUE,FALSE,TRUE,2.97206,17.3619585081172,2.57398377441082,10.2863751372822,2.54136418580957,2.18513234023141,1.1630252955482,1.34674150993646,0.47592609903031,NA,0.18768008400468,NA,5.39465980929295,6.12598512182076,16.8278053164248,16.4779688763323,TRUE,TRUE,TRUE,TRUE
5,4,9,4,140,4509,TRUE,FALSE,TRUE,2.49289,12.0933636183073,2.17253388087417,10.2511208368876,2.66483904745222,2.05079809837703,1.29941560291144,1.58320788288559,0.445743021153474,NA,0.576748955830975,NA,3.6598485520651,5.33685065566428,16.040573954554,15.7987130127622,TRUE,TRUE,TRUE,TRUE
5,4,9,5,170,4509,TRUE,FALSE,TRUE,2.80161,13.7238374979005,2.42146552218837,10.2992361004846,2.40476060972511,2.02550258987728,1.1872414391091,1.33623734691428,0.497453029459185,NA,0.574244980438612,NA,5.88021460880754,5.93076127829796,16.1222810060506,15.9098026951859,TRUE,TRUE,TRUE,TRUE
5,4,10,1,50,4510,TRUE,FALSE,TRUE,4.412585,8.33422232401525,3.30412251083673,11.8504081725398,1.45182426290052,1.16789763120094,1.24310917679285,0.939044343502945,0.461351652766991,NA,-0.514371501444501,NA,3.05463326334751,3.93670788185767,16.6474134013683,16.6804112040228,TRUE,TRUE,TRUE,TRUE
5,4,10,2,80,4510,TRUE,FALSE,TRUE,4.278185,9.70830556652314,3.85987304511567,11.290344176133,1.81329527884489,1.29940540282472,1.39548079060088,0.888979648030874,0.732185443368551,NA,0.394636215424715,NA,4.17615177624067,4.95794026937112,18.289433745782,18.2238701713111,TRUE,TRUE,TRUE,TRUE
5,4,10,3,110,4510,TRUE,FALSE,TRUE,4.43372,10.4423703376865,13.6302441681234,9.16750869738732,0.729380611773038,1.32239505433163,0.551560299158624,0.312500054588718,0.951850757350521,NA,0.51718677280853,NA,3.89675029591137,12.0659176054729,19.1091445273491,19.0918871845605,FALSE,FALSE,FALSE,TRUE
5,4,10,4,140,4510,TRUE,FALSE,TRUE,4.676835,11.2404542038089,9.2336998453083,10.2566996229442,0.981180545155199,1.323528238928,0.74133706882591,0.512565484969258,0.901628392607892,NA,0.562776099958572,NA,3.60709803370763,8.765384192312,19.3166262709632,18.4126379176741,TRUE,TRUE,FALSE,TRUE
5,4,10,5,170,4510,TRUE,FALSE,TRUE,4.32456,11.467809540191,5.81456476205133,10.313668177267,1.30794878932898,1.41651796432435,0.923354890139249,0.708315631832032,0.789317198150804,NA,0.607429227341846,NA,3.17119828862626,7.15643695407331,17.918821118267,17.620620877788,TRUE,TRUE,FALSE,TRUE
