"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,4,5,3,"tau.beta",9.00335908356537,1.28889605521961,6.64622566031902,8.94064222688522,11.6614225863557
5,4,5,3,"phi.z1",0.313353955615627,0.0991770089298968,0.108223157677636,0.318101214767321,0.497976383273593
5,4,5,3,"phi.z2",NA,NA,NA,NA,NA
5,4,5,3,"phi.tau1",0.77350842474158,0.0465472595440194,0.671570664574728,0.777236575936315,0.850389635155406
5,4,5,3,"phi.tau2",NA,NA,NA,NA,NA
5,4,5,3,"phi.w1",0,0,0,0,0
5,4,5,3,"phi.w2",NA,NA,NA,NA,NA
5,4,5,4,"beta0",11.1404534731719,0.19393499438905,10.741956283937,11.1467965197757,11.5107259952138
5,4,5,4,"beta1",-0.00555623507272556,0.00987420396155987,-0.0250055345927936,-0.00558188493005579,0.0136043170384897
5,4,5,4,"beta2",-0.0093705974344838,0.00976136627888501,-0.0285184930725568,-0.00944516689914556,0.00995417484290872
5,4,5,4,"lambda",2.66796967091193,0.297044606912545,2.20218917366573,2.63632961490197,3.41547944944037
5,4,5,4,"rho",1.01485668642587,0.0702121428143091,0.878939638686507,1.01358758280942,1.15904862251303
5,4,5,4,"nu",0.494642390868086,0.0451489350134366,0.408867889520142,0.49028656464676,0.589348577409281
5,4,5,4,"gamma",0.906039190163571,0.020014943273934,0.865806689112129,0.90584490243834,0.947183224258591
5,4,5,4,"tau.alpha",2.49186,0.281883284744984,2,2.5,3.1
5,4,5,4,"tau.beta",9.44678601339714,1.20349599620484,7.24827977827057,9.40282766994439,11.9734851157709
5,4,5,4,"phi.z1",0.417608649813148,0.088475921404844,0.241926418529158,0.417537904722595,0.586747399156795
5,4,5,4,"phi.z2",NA,NA,NA,NA,NA
5,4,5,4,"phi.tau1",0.776980808060579,0.0396111369639055,0.694956250744864,0.779477815498384,0.845714776549009
5,4,5,4,"phi.tau2",NA,NA,NA,NA,NA
5,4,5,4,"phi.w1",0,0,0,0,0
5,4,5,4,"phi.w2",NA,NA,NA,NA,NA
5,4,5,5,"beta0",11.2119669391838,0.169780570358438,10.8624851951415,11.2207494823,11.525353139373
5,4,5,5,"beta1",-0.00520566536548195,0.00896154623721047,-0.0228530418517338,-0.00519534201399322,0.0122163546183032
5,4,5,5,"beta2",-0.00608859900739601,0.00883275800218829,-0.0234858294477476,-0.00597705980155994,0.011168380289462
5,4,5,5,"lambda",2.9122388785177,0.301280224279616,2.48021936417224,2.85733826618764,3.58743332558109
5,4,5,5,"rho",0.991765882410216,0.0637549202228305,0.871596316395182,0.989698007187283,1.12345073316155
5,4,5,5,"nu",0.504562535549324,0.043519412877342,0.424170185820952,0.501476766242222,0.600901584307547
5,4,5,5,"gamma",0.902882736566531,0.0193684856285609,0.866546128453456,0.903165216530398,0.945119987159591
5,4,5,5,"tau.alpha",2.644485,0.277424820858053,2.15,2.65,3.2
5,4,5,5,"tau.beta",10.1386180959216,1.17654712443247,7.96768308797179,10.0806259866576,12.5914863717109
5,4,5,5,"phi.z1",0.378581734044783,0.0880673430399321,0.204570647884346,0.378964446473427,0.550245609843656
5,4,5,5,"phi.z2",NA,NA,NA,NA,NA
5,4,5,5,"phi.tau1",0.698356104705808,0.047336922977799,0.599667931495668,0.700744385332459,0.786868621325665
5,4,5,5,"phi.tau2",NA,NA,NA,NA,NA
5,4,5,5,"phi.w1",0,0,0,0,0
5,4,5,5,"phi.w2",NA,NA,NA,NA,NA
