"setting","metric","quantile","score_mean","score_se","rel_to_gaussian","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
60,"quantile",0.9,5.04083637097959,0.0113255640859689,0.999906146965156,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.91,0.0416078068454326,0.00141796307782401,0.99631117556062,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.91,4.6728427570366,0.00964408624196755,0.999862000412981,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.92,0.0381571792708325,0.00163325454631801,0.995627180239268,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.92,4.28574377572212,0.00871092787766781,0.99971160597968,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.93,0.0344427572225952,0.00165535377173247,1.00020073809288,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.93,3.8786057756332,0.00616866503840718,0.999582388908698,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.94,0.0308160150928398,0.0020855424180044,0.997759372607456,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.94,3.44813792825324,0.00325118500558808,0.998735163264684,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.95,0.0269394944928074,0.00177835666501711,0.996646813434559,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.95,2.99369434418301,0.000659334722827642,0.997459222966549,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.96,0.0223364393627574,0.000908532859464866,0.995652889171774,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.96,2.51160255793377,0.00356480273031323,0.996343757750102,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.97,0.0180374901949098,0.00094086721249757,0.991875177124212,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.97,1.99200408501284,0.00825331317953592,0.993731927971633,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.98,0.012726423734511,0.000572603582806363,0.985617240911025,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.98,1.42816849769094,0.0141238844449211,0.989372818619264,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.99,0.00695860090943407,0.000445925864006041,0.958019064557523,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.99,0.800909351725635,0.0172572297198033,0.976553484883064,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"brier",0.995,0.00389756508924278,1.75272354374862e-06,0.967092460336634,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
60,"quantile",0.995,0.445877082958,0.0162083252917475,0.951027332631804,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.9,0.0448764645831178,0.00107062956436306,0.996261127987651,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.9,5.03361672039347,0.00728760874353496,0.998474048704327,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.91,0.0416146348775632,0.00153053981713146,0.996474674798735,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.91,4.66570571368901,0.00717439124384667,0.998334866116025,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.92,0.0381380294633506,0.00166589316260872,0.995127508376995,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.92,4.27778738721663,0.00769490656113359,0.997855663499944,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.93,0.0342318852297271,0.00178803944494757,0.994077119082163,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.93,3.87097452087136,0.00980538166980494,0.997615685328474,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.94,0.0306558398276246,0.00219532728615587,0.992573226000023,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.94,3.44219627197987,0.00947484645623531,0.997014193520513,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.95,0.0267622007194053,0.00194538832630705,0.990087697251064,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.95,2.98833746222829,0.0098265233228203,0.995674380996141,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.96,0.0221024380884698,0.00102127466094627,0.985222218417565,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.96,2.50520471485721,0.01191138870388,0.993805756268835,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.97,0.0179225698820213,0.00104561114233638,0.985555749949491,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.97,1.98661602777697,0.0164889359569301,0.991044039655889,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.98,0.0126192439515535,0.000716664223288054,0.977316539617106,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.98,1.42485338215576,0.0192831474543774,0.987076251227958,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.99,0.00697044387338702,0.000570598131951656,0.959649533871033,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.99,0.798589897633592,0.0189489693797953,0.973725360861624,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"brier",0.995,0.00388279760391424,8.78499870100157e-05,0.963428243474989,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
61,"quantile",0.995,0.44343339569802,0.0178006936283276,0.945815103823748,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.9,0.0490453006124404,0.000287892153659035,1.08880962358663,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.9,5.18434469485069,0.0114145260360266,1.02837262447383,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.91,0.0448651626135963,0.000784680789807063,1.0743095177144,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.91,4.79834366630527,0.00960650304520394,1.02671580156134,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.92,0.0405118394645859,0.000909808676888942,1.05706682892211,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.92,4.39371796188909,0.00830949308157169,1.02489814365111,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.93,0.0356580379255587,0.000945484947314154,1.03549189228935,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.93,3.97153788251872,0.00766111887225351,1.02353256657061,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.94,0.0315106056106594,0.00136705018513637,1.02024878913944,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.94,3.52811229395395,0.00508356872405025,1.02189932109335,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.95,0.0272908221596277,0.00105812207460649,1.00964444409542,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.95,3.05740140018953,0.00365098579388556,1.01868556850354,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.96,0.0224834248658886,0.000331934259903814,1.00220480814517,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.96,2.55878986585433,0.00529544517721114,1.01506279414508,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.97,0.018245258155655,0.00065124259843239,1.00330026346594,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.97,2.02600315391439,0.00908854833339934,1.01069271662813,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.98,0.0126639253385656,0.000557689499605883,0.980776957587285,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.98,1.44947711991944,0.00964662438102437,1.00413450232059,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.99,0.0069212677201833,0.000597300955158709,0.952879251611148,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.99,0.809581909365309,0.00946488347117985,0.987127985439993,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"brier",0.995,0.00385845096286084,9.2487135237263e-05,0.957387176178317,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
62,"quantile",0.995,0.448619431009309,0.0109496626942336,0.95687658582751,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.9,0.0449278059331687,0.0011294918946591,0.997400910093691,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.9,5.04318806322081,0.0105320330540213,1.00037263136471,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.91,0.0416860992985208,0.00154067944689125,0.998185911382761,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.91,4.67533021578243,0.00899942264096865,1.00039424932587,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.92,0.0383041673537528,0.0016738021957967,0.999462509090178,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.92,4.28885328044149,0.0072956641099382,1.00043694284522,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.93,0.0345533953944192,0.00180470834932457,1.00341361621423,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.93,3.8825759933803,0.00461807042627083,1.00060558125402,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.94,0.0309786577353698,0.00228702476045938,1.00302540783236,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.94,3.45304962865925,0.00180493267071791,1.00015781166477,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.95,0.0270957284660767,0.00195617987226161,1.00242680650944,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.95,2.99923736838988,0.00063046043165893,0.999306085064886,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.96,0.0224856089354996,0.000998381995431291,1.00230216364499,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.96,2.51761582100619,0.00352070352905653,0.998729197718298,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.97,0.0182472008869497,0.000999092609880448,1.00340709356958,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.97,1.99894703157451,0.00796746792953518,0.997195488977577,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.98,0.012834916828529,0.000638579140773682,0.994019653577354,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.98,1.43521466440759,0.0143204660694161,0.994254095468733,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.99,0.00706828820674888,0.000505835430221419,0.973120163662793,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.99,0.806922129475219,0.0167256552432717,0.983884900170614,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"brier",0.995,0.00394726934188627,3.57916824714186e-05,0.979425444360648,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
63,"quantile",0.995,0.449925119995872,0.0165876747067017,0.95966153702056,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.9,0.0449826507668359,0.00110272472865964,0.998618469818173,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.9,5.03955036853936,0.00367517128275807,0.999651054030101,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.91,0.0417766002241038,0.00152840612557919,1.00035298267041,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.91,4.67207756803176,0.00367560353932062,0.999698270655989,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.92,0.0383561150127622,0.00160225123348405,1.00081796833135,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.92,4.28555325435337,0.0032235836155774,0.999667164119995,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.93,0.0344229344465796,0.00172959346800164,0.999625094422029,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.93,3.8792803989818,0.00522357438454146,0.999756250769743,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.94,0.0308576188954196,0.00209992518199119,0.999106418415781,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.94,3.44866499767896,0.00613082701645795,0.998887826174318,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.95,0.0269567842426948,0.00192998900388511,0.997286460705408,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.95,2.99478327507936,0.00663864720391238,0.997822040288849,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.96,0.0222375715527443,0.00103766806353866,0.991245829519745,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.96,2.51148892714664,0.00953912704701554,0.996298680822987,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.97,0.0179963142518663,0.00106869011249809,0.989610926645999,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.97,1.9920149296239,0.0150168987531986,0.993737337918498,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.98,0.0126773731381669,0.000692346548186095,0.981818442879294,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.98,1.42963395453444,0.0181529680054795,0.990388023176829,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.99,0.00697889730731732,0.000588604000657321,0.960813352715024,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.99,0.801200421933255,0.0189560244773629,0.976908388499789,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"brier",0.995,0.00392673649839512,7.83193341040464e-05,0.974330684510614,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
64,"quantile",0.995,0.445098955837684,0.0169185552370268,0.949367637195623,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.9,0.0486765481581544,0.000432090370374127,1.08062328940305,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.9,5.15629482047546,0.00691718841135236,1.02280861887133,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.91,0.0445205568038406,0.000982148901865106,1.06605783021983,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.91,4.77300445535813,0.00635320256898941,1.02129389556882,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.92,0.0402202015862161,0.00111886282152495,1.049457183659,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.92,4.37220191411448,0.00455076926295117,1.01987921489552,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.93,0.0354374369556829,0.00109991356150099,1.02908574856898,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.93,3.95268678403443,0.00252188361444472,1.01867431926565,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.94,0.0313467069350296,0.00149763074264813,1.01494208613858,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.94,3.51380830821784,0.00293095542322508,1.01775624624347,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.95,0.0272029841368801,0.0011443025631533,1.00639481053258,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.95,3.04818238320851,0.000877157863671485,1.01561391440088,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.96,0.0223899580036826,0.000393706480801883,0.998038497217728,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.96,2.55180738236739,0.00253189103225915,1.01229286790264,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.97,0.0182213777327565,0.000682577796105683,1.00198708749543,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.97,2.02227010278151,0.00706226568502055,1.00883044529676,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.98,0.0126659739106286,0.000612956269551623,0.980935612366239,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.98,1.44907213562498,0.0101349132562939,1.00385394687243,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.99,0.00695287393455596,0.000634182258303565,0.957230608489001,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.99,0.811726810466342,0.0117559350692657,0.989743275972474,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"brier",0.995,0.00386830731564022,0.000137391736745497,0.959832806781298,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
65,"quantile",0.995,0.449530804231385,0.0128365643471602,0.95882048668618,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.9,0.0451742570220395,0.00119716817982899,1.0028721441152,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.9,5.03851455762212,0.00581512134007944,0.999445589375624,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.91,0.0419243829772996,0.00161428783684785,1.00389168417206,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.91,4.67140256211139,0.00429310747740486,0.999553837640602,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.92,0.0384153386219891,0.00177784537867825,1.00236327739729,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.92,4.28501667915509,0.00362915847152001,0.999542000208834,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.93,0.0345811775220432,0.00182516735616837,1.00422039554307,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.93,3.87865151540046,0.00175041477435633,0.999594176821282,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.94,0.0309307299485269,0.00219752171313474,1.00147360438254,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.94,3.44964282750695,0.000801910885272816,0.999171049483021,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.95,0.0270229820080208,0.0018824602642515,0.999735496706668,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.95,2.99446383866545,0.000429369393601942,0.997715608315316,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.96,0.0224123227638266,0.000978187820090659,0.999035412513463,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.96,2.51083624968464,0.00320894427912055,0.996039766006617,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.97,0.0180646897493968,0.0010772843647173,0.993370870961489,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.97,1.99172970530496,0.00764408184156917,0.993595050804482,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.98,0.0127560103416219,0.000644209311364378,0.987908620695086,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.98,1.42967219541883,0.0140855494852029,0.99041451479293,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.99,0.0069764139101442,0.000504417200966909,0.960471453263154,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.99,0.803199527864476,0.0189786589549605,0.979345910123901,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"brier",0.995,0.00391685557352802,4.27967854976755e-05,0.971878956900856,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
66,"quantile",0.995,0.448118246454063,0.0180064508453541,0.955807591189862,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"brier",0.9,0.0449247679335187,0.000976787271686537,0.997333466256787,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"quantile",0.9,5.03878594162408,0.00303647226594572,0.999499421420899,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"brier",0.91,0.0416474284721531,0.00147178939905147,0.997259927068772,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"quantile",0.91,4.67065411799843,0.00297072518123498,0.999393690837705,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"brier",0.92,0.0381772418809407,0.00162874159586944,0.996150669666736,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"quantile",0.92,4.28251759214132,0.00336362416255964,0.998959052085296,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"brier",0.93,0.0342254957609222,0.00167629174658529,0.993891572049056,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"quantile",0.93,3.87520535426361,0.00553603956363635,0.998706042738828,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"brier",0.94,0.0306345660180098,0.00212693577378203,0.991884423672068,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
67,"quantile",0.94,3.44562803918053,0.00611527907284115,0.998008186987932,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
